报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.13,0.08,0.07,-1,-0.51,-0.18,-0.21,0.17,-0.51,-0.42,-0.29,-1.08,-0.47,-0.11,-0.18,0.3,0.55,0.5,0.16,0.64,0.3,0.25,0.24,0.43,0.26,0.13,-0.2,0.09,0.29,0.32,0.24,0.49,0.27,0.12,0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.37,4.72,4.76,4.94,5.18,5.14,5.15,4.99,4.65,4.61,4.89,4.65,4.51,4.39,4.09,4.29,4.48,4.51,4.82,4.59,3.76,3.61,4.32,4.14,3.9,4.07,4.24,3.58,3.47,3.37,3.73,3.8,3.36,3.25,3.22,3.05,3.09,3.02,2.89,2.85,3.08,2.97,2.85,2.78,2.56,2.41,2.38,2.31,2.25,1.49,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.18,-0.89,-1.98,1.18,0.29,-1.12,-2.75,0.54,0.76,-0.68,-0.69,2.14,1.49,-0.06,-1.14,0.95,0.43,0.14,-0.36,1.06,0.36,-1.27,-1.18,1.21,0,--,0,0.99,0,0,0,0.41,0,0,0,0.63,0,0,0,0.73,0,-0.07,--,0.09,0.23,0.66,-0.38,0.38,--,--,--,--,
主营业务收入(万元),220824,141899,88064,269289,207263,124057,61775,439900,290921,173086,82349,331171,234492,182501,73204,422365,285578,214192,89970,387502,230609,152224,97939,353191,248148,178633,79319,329784,264371,209012,104176,313594,196122,121472,74310,274318,175226,146885,102855,167576,98658,71199,38202,172774,114031,89889,41483,150078,99917,58783,31612,142011,103701,77396,40267,95732,50073,93805,46345,90597,34798,99941,78932,93519,
主营业务利润(万元),34801,22552,11853,21954,18395,14016,7335,54507,30890,18828,9348,38167,29064,26112,10830,67805,54793,41221,16534,66964,36233,26657,18767,63939,43400,28957,7551,52051,45963,35428,19017,57221,34357,20846,--,53950,35975,34208,28262,29375,16738,12380,6430,39454,27324,22176,10137,28853,17322,11790,5297,29431,21777,16057,7455,19453,11111,18890,8187,11173,5486,12698,12348,13904,
营业利润(万元),-1944,-1577,-2051,-33958,-13971,-5055,-5914,-25638,-15523,-13152,-9079,-38189,-16657,-4255,-5873,5996,16478,15246,2593,13786,3979,6913,7460,14162,8492,4222,-6028,5054,12786,12725,7897,14295,8062,3308,5014,22897,14184,19151,19493,3468,-1328,1315,455,18312,12533,9934,3356,10161,4230,2465,1333,11212,8439,5729,2488,5744,3813,7060,2278,461,1215,2119,3055,3779,
投资收益(万元),-1,-1,--,--,--,--,--,-415,-112,-99,-64,-61,-25,-24,-17,-480,-221,-107,-51,-128,-116,-103,-58,-721,-461,-325,-165,0,-364,-178,-47,39,-70,-14,19,-305,-232,-151,-18,-182,-163,-136,-21,-107,-3,-1,-2,50,126,47,-19,55,11,-27,0,128,92,37,0,0,0,--,0,0,
营业外收支净额(万元),6523,4319,4329,3277,729,711,354,36666,600,392,267,399,6,71,96,3608,3754,3598,3545,5089,4923,922,302,739,282,112,59,-64,--,-120,--,--,--,--,--,-487,0,--,0,-674,0,0,0,-837,0,0,0,-5,-4,-24,17,-251,-223,-193,0,-391,0,-356,0,398,0,--,0,0,
利润总额(万元),4579,2742,2279,-30681,-13242,-4345,-5561,11027,-14924,-12760,-8812,-37790,-16651,-4184,-5777,9604,20231,18844,6138,18876,8902,7835,7762,14902,8775,4334,-5969,4990,12548,12605,7747,15175,8258,3388,5060,22118,13868,19293,19418,2897,-1267,1327,367,17368,12797,9980,3365,10207,4352,2488,1331,11016,8228,5509,2420,5481,3894,6741,2236,6312,3770,6353,3055,3779,
净利润(万元),3971,2381,2104,-28667,-14581,-5238,-5895,4937,-14559,-11968,-8330,-31031,-13346,-3246,-5160,8608,15636,14387,4628,18386,8668,7182,6918,12188,7439,3767,-5624,2692,8272,9129,6741,12984,7017,3167,4455,19690,13502,17744,17156,3519,94,526,509,14909,11429,8652,3183,11020,6286,4676,897,5855,6993,4405,1621,4734,3309,5501,1498,4307,2706,4943,3055,2888,
净利润(扣除非经常性损益后)(万元),-2519,-1910,-2203,-31844,-15334,-5912,-5865,-26004,-15106,-12212,-8562,-31381,--,-3291,--,5875,--,11692,--,13795,--,6364,--,11553,0,3671,0,3020,0,9278,--,12311,0,3099,--,17923,0,17396,0,3557,0,401,0,10743,0,8613,0,11202,0,4649,0,5987,7172,4592,--,4911,3255,5714,1527,391,--,--,--,--,
经营活动产生的现金流量净额(万元),-59318,-81881,-64191,-92078,-87902,-100001,-49726,79091,24370,-92666,-64361,-9161,-5295,-25553,-56821,33787,8246,-32114,-78790,15548,21797,-19385,-19834,61423,42790,-1845,-32810,27299,12469,3914,-10281,30356,9400,-33375,-30968,31838,5339,6470,-3174,26024,4279,-3910,-20514,10676,18180,12357,-2052,15099,5806,-20780,-10866,17691,0,-1637,--,2162,5178,14779,-8516,8568,--,--,--,--,
现金及现金等价物净增加额(万元),8304,-16372,-21112,-21984,-21663,-91648,-61835,-46084,-109169,-128499,-102735,90527,-15807,-36376,-2992,61272,-5958,22061,2586,-7049,-1635,-15907,5920,7429,-17533,-6907,14966,-11049,-28868,-8199,-8660,13916,-16406,-16330,-7170,-706,-23876,-17874,-11791,12911,-6545,1047,-1272,8960,-6470,2395,7704,-8322,-6660,-3634,1491,2976,0,4433,--,-26104,-30085,27832,-2872,12109,--,--,--,--,
总资产(万元),473000,482170,533689,450706,492466,554956,635447,578039,455512,543481,616612,586739,453511,462470,550886,471153,414140,488397,545336,431277,370259,386581,435980,391193,347410,389246,471279,411496,348799,372831,395217,363711,317395,342604,373424,321845,280684,282229,307583,294876,268432,270621,281637,253390,177079,187246,198769,167950,148494,172004,173218,147179,127582,149428,146403,120777,105090,133810,103608,99283,121335,69568,68012,67385,
流动资产(万元),314774,323509,378337,287297,340065,401447,483500,417128,211331,292272,364556,326999,192765,205196,293847,205785,147813,220184,275761,159384,108586,125711,176141,123867,80109,123221,201964,136805,101878,136526,160246,127550,88256,117026,146472,95413,59561,67131,96171,79964,59064,72522,91705,70531,29252,51565,73199,46313,33431,63624,--,46409,0,0,57048,40457,0,0,0,0,74697,24747,24869,26452,
