报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.06,0.04,0.02,0.17,0.12,0.06,0.02,0.18,0.13,0.06,0.01,0.19,0.15,0.1,0.02,0.35,0.31,0.21,0.09,0.3,0.21,0.12,0.03,0.09,0.03,0.02,0.01,0.14,0.14,0.11,0.1,0.3,0.16,0.12,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,3.63,--,3.17,--,3.15,--,3.1,3.09,3.01,2.99,2.95,2.85,2.73,2.64,2.56,2.46,2.37,2.28,2.23,2.21,2.3,2.29,2.43,2.4,4.53,4.45,2.06,2.01,1.99,1.94,1.89,1.85,1.79,1.75,1.94,1.96,1.89,1.81,1.79,1.75,1.65,1.57,1.53,1.49,1.15,1.13,1.15,1.13,1.13,1.12,1.18,1.16,1.2,1.26,1.82,1.93,2.21,2.26,2.43,2.46,2.44,2.44,2.3,2.4,2.33,2.06,1.85,1.14,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.1,--,0.27,--,0.34,--,0.69,0.58,0.48,0.35,0.09,-0.06,0.04,0.27,0.26,-0.16,-0.15,0.25,0.18,0.11,0.06,0.47,0.14,0.04,0.04,0.17,-0.33,0.25,0.23,1.01,0,0,0,0.12,0,0,0,-0.09,0,0,0,-0.03,0,0,0,0.22,0,-0.02,--,0.03,0.03,0.12,0.01,0.08,--,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),373807,247095,94369,511235,381714,246678,115127,485454,357396,230031,104470,441501,328417,223555,101931,476328,377038,250265,114813,376293,270769,178639,74022,239746,170645,98816,38326,246764,199969,139273,62740,106201,58580,47502,12917,64592,42319,27759,9482,50045,36269,27715,15264,48697,38524,28682,12444,22442,13512,8545,3872,15218,11205,7174,3249,13151,6133,11375,4796,9319,4193,10775,5217,12270,5863,12093,5927,16307,7757,14107,7066,17539,7927,15156,13614,11606,
主营业务利润(万元),58524,37195,17925,94205,65855,39458,18588,90703,62830,39328,16869,82602,59817,39472,16631,93332,74927,49099,22131,74688,52057,33712,14168,44346,26715,16443,8869,47096,44117,30877,13633,11762,4547,3398,--,5214,3804,2885,1053,4405,3101,2363,1147,4320,3634,2891,1290,3767,2973,2493,1056,4844,3427,2366,1028,3986,1868,3315,1133,2251,951,1753,1132,-941,-658,-1055,-524,137,176,1468,1466,2862,1125,1319,1565,1490,
营业利润(万元),10618,4911,1942,24569,16783,6930,2893,23142,14810,7765,2216,27015,20813,14243,3334,47264,40761,27992,11719,38008,26156,15403,4974,12214,5849,2919,1897,17062,18336,13711,5890,6520,2952,2229,728,3664,2658,1997,727,2611,1983,1623,881,2707,2442,1978,867,1506,1030,588,164,678,681,421,241,426,288,70,-631,-1481,-1248,-3154,-680,-888,0,-804,0,437,0,0,1478,3061,1217,1706,1697,1663,
投资收益(万元),429,152,68,1999,-180,-116,86,-131,-147,238,-45,-550,-272,-324,-494,-161,-88,-38,-26,537,311,-33,-2,-165,-244,-243,-202,7870,176,178,-3,-40,-5,-3,-2,23,25,-4,0,0,0,0,0,0,0,0,0,-35,-49,-49,0,-267,-248,-248,0,-72,0,39,8,1387,7,-388,94,1066,400,983,459,1018,461,1095,0,310,41,0,0,0,
营业外收支净额(万元),3073,2493,1374,5468,4899,3030,1188,4819,4561,2432,545,1730,1702,970,533,2980,1164,825,45,2545,2864,2514,427,3008,1549,866,35,3199,--,982,--,110,--,--,--,0,0,0,0,0,0,0,0,-0,-0,0,0,-126,-26,0,0,-124,-44,-15,0,-74,0,63,0,351,0,0,0,0,-24,0,-30,0,-291,-675,0,-311,0,--,--,--,
利润总额(万元),13691,7404,3316,30037,21682,9960,4082,27960,19371,10196,2761,28744,22516,15213,3867,50244,41925,28816,11764,40552,29020,17917,5400,15221,7398,3785,1931,20261,19704,14693,6422,6631,2952,2229,728,3686,2683,1993,727,2611,1983,1623,881,2707,2441,1978,867,1345,956,513,146,287,389,157,181,280,291,172,-653,258,-1259,-3663,-628,306,-342,238,11,851,519,2081,1561,3059,1263,1467,1446,1466,
净利润(万元),9413,4936,1492,15628,11205,5124,1909,14616,10827,4835,913,15409,12317,8280,1614,28727,25379,17296,7125,24816,17462,9701,2182,7165,2727,1314,623,11904,11262,8851,4204,4402,2053,1511,521,2474,1794,1327,487,2611,1983,1623,881,2707,2441,1978,867,1338,949,506,140,235,335,109,174,261,273,126,-666,247,-1263,-3676,-628,272,-346,225,2,817,504,1870,1327,2592,1263,983,969,953,
净利润(扣除非经常性损益后)(万元),6120,2442,102,9835,7057,2270,685,10422,6941,2567,--,14184,--,7323,--,26253,--,16721,--,21981,--,7681,--,4997,--,594,0,3729,0,8217,0,4175,0,1511,--,2474,0,1327,0,2539,0,1623,0,2707,0,1978,0,1464,0,506,0,235,402,109,--,261,281,126,-667,-984,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
经营活动产生的现金流量净额(万元),35542,20608,7724,71974,67483,38625,8630,69589,22209,34677,28013,47095,56712,48255,39688,29205,7065,-4791,3566,22692,21277,-13058,-12793,20423,15164,9443,4770,38735,11839,3690,1705,7106,-4204,3207,2863,12791,13610,3424,-3830,1512,-1178,1241,-3786,-1029,-2691,-1547,-185,-309,2666,96,696,2439,0,-245,--,318,318,1334,164,948,--,874,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),81055,-13743,17720,20658,34910,64610,61879,39860,58137,46457,72652,7461,22719,7586,-2075,9507,29531,60334,-8807,-11262,6000,-1427,12893,-17855,-31101,30622,50434,812,-28716,-33079,-25052,56396,-3161,2160,2204,-3820,-2206,-915,-3902,3030,162,3349,-1326,-1833,-3084,-1903,-509,1618,5667,-1637,680,-419,0,-999,--,259,-186,360,-428,184,--,160,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),1215525,1110953,1124409,1111056,1112849,1087348,1082312,1010684,1013123,978436,833149,769417,756644,726396,683234,700339,705545,698398,601313,583172,572918,570513,550214,510360,487769,551828,555121,506401,502542,491454,490118,496951,60102,59174,70148,58279,62026,39190,41833,36780,34975,35774,35423,32458,34497,35883,33218,33159,24446,27389,31500,31331,41412,32969,33414,33304,34273,33908,37174,36638,45442,46167,47811,49059,49535,49295,52036,50669,48478,49475,48568,35852,29455,24973,--,--,
流动资产(万元),512088,422188,446425,423350,437671,444308,455794,381508,385097,363544,365656,308318,330606,306170,271363,289123,320381,323700,247162,230331,232276,231389,217513,175539,156323,227181,240081,195908,170776,174002,172957,185019,19383,18359,29230,17455,21608,23837,30627,25408,23405,24152,23691,20620,22489,23753,21130,21243,13859,16819,24906,24708,--,--,25800,--,0,--,0,0,32620,33136,32189,33196,34182,33338,35469,34302,33175,34288,32851,25688,21399,18830,--,--,
总负债(万元),795085,693216,703948,692637,672111,650173,647701,675587,662652,635189,492791,428945,417735,389892,353786,373405,383869,382051,296559,287693,286803,294360,283566,279565,262074,328407,324372,276653,259954,253158,263981,274938,30190,29882,41298,30060,34510,15716,19198,14633,13457,14061,14452,12368,14672,16523,14968,15776,7453,10838,18572,18547,28414,20300,20690,20758,20940,20853,23245,22043,24670,24136,22763,23377,24471,23885,26882,25507,25317,25308,25066,21012,16134,18516,--,--,
流动负债(万元),448743,457393,463630,453864,390312,365163,353264,388353,369105,339747,185230,225752,208047,180907,122480,132805,132736,129931,133919,126839,129547,131953,123772,119482,185908,244340,249023,186433,167115,153217,145202,155959,30190,29882,41298,30060,34510,15716,19198,14633,13457,14061,14452,12368,14672,16523,14968,15776,7453,10838,18572,18547,--,--,20690,--,0,--,0,0,21119,20586,19199,19813,20593,19773,23005,21395,21206,21196,21562,17507,12643,14563,--,--,
股东权益不含少数股东权益(万元),360484,356007,358261,356768,349009,347675,344460,245261,262054,256061,260638,259337,256246,255518,248852,247238,243891,235808,225637,218512,211631,203870,196352,188622,184184,182771,190355,189731,201390,198186,187330,184283,26070,25529,25185,24621,23941,23474,22634,22147,21518,21713,20971,20090,19826,19360,18250,17383,16993,16551,12738,12598,12795,12472,12537,12362,13114,12841,13325,13991,20144,21407,24438,25065,24447,24786,24541,24539,23161,24167,23501,14840,13321,6457,--,--,
净资产收益率加权(%),2.62,2,0.61,4.82,3.56,1.73,0.78,5.77,4.11,1.85,0.35,6.08,4.86,3.29,0.65,12.34,12.54,7.61,3.21,12.07,8.63,4.9,1.15,3.8,--,0.69,0,6.48,0,4.69,0,12.64,0,6,--,10.58,0,5.82,0,12.39,0,7.76,0,14.45,0,10.77,0,8.93,0,3.95,0,1.89,0,0,--,2.11,2.08,0.98,0,0,--,-17.17,--,--,--,0,0,0,0,0,0,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
