报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1996-03-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.02,0.03,0.01,0.27,0.29,0.23,0.2,0.14,0.15,0.12,0.02,0.3,0.29,0.22,0.03,0.49,-0.11,-0.06,-0.02,-0.13,-0.12,-0.07,-0.02,0.21,0.24,0.3,-0.03,-0.35,0.01,0.01,0.01,0.02,0.02,0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.85,3.77,3.98,3.94,2.82,2.88,2.92,2.94,2.95,3,3.05,3.07,3.1,3.16,3.08,3.11,3.47,3.47,3.46,3.45,3.45,3.45,3.79,3.78,3.77,3.77,4.87,4.86,4.83,4.83,4.77,4.76,4.4,4.39,4.36,4.34,4.17,4.14,4.13,4.06,3.89,4.64,4.59,4.55,4.4,4,3.8,3.66,3.37,3.95,3.65,3.18,3.03,3.05,2.07,1.85,1.77,1.68,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.21,0.13,-0.01,0.25,-0.07,-0.13,-0.14,0.18,0.03,-0.01,-0.08,0.1,0.03,-0.01,-0.02,0.08,0.82,0.05,0.02,0.35,0.35,0.06,0.01,0.84,0,--,0,0.54,0,0,0,0.55,0,0,0,0.31,0,0,0,0.67,0,0.43,0,0.08,0.01,0.67,0.11,0.04,--,-0.33,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),68060,49996,22680,115939,88888,46869,22674,82690,62600,44860,16894,88450,69549,47767,17622,38196,23601,23220,17917,39781,23865,22603,16989,32419,19673,19041,14267,32482,23108,19841,13921,54227,32542,27366,15715,49503,30904,25471,13070,37925,22238,17814,11118,30691,23469,19382,12161,28347,17927,15060,9174,23779,15237,11782,7781,19864,9858,17273,8868,14771,8626,16639,8871,11846,6209,11379,8997,2913,8997,7044,5270,
主营业务利润(万元),20539,13034,7729,25404,21181,9072,3574,34910,28336,20238,7665,41585,34165,23762,7111,1426,-696,310,1200,1027,-310,270,1029,-253,-196,483,1300,-1068,6621,4616,2360,4419,8154,6095,--,8429,9441,6995,3022,4244,6615,4196,2532,7367,5923,3959,3320,5116,3241,2374,1983,5750,2629,2372,1575,5983,2980,6388,3376,6874,3425,6750,2769,2566,1825,2342,1450,333,1736,1395,876,
营业利润(万元),2976,2610,1236,16392,18080,13040,10881,8643,9848,7633,1465,16150,16632,12334,1432,-7288,-6025,-3752,-1702,-7383,-6077,-4092,-1969,7613,10142,12437,-1988,-16895,-1443,-840,-1301,-8874,-554,-797,-857,-2919,1990,1790,277,-6604,-1551,-1564,-367,-890,925,526,733,-1177,-514,-221,801,1282,-648,34,0,1845,1249,3224,2004,4409,1889,4119,1478,2667,0,2399,1849,353,1774,1415,916,
投资收益(万元),805,805,-131,14010,13992,14088,13194,1575,1575,1575,--,600,600,600,--,1991,993,993,-7,792,791,791,-7,18487,18500,18491,-8,828,860,856,-1,833,811,39,21,1041,41,26,-18,1948,2094,2231,-29,-1533,-36,-51,-44,-177,-172,-170,-32,-452,0,0,-44,87,-70,425,296,704,-35,586,209,8,8,0,--,0,0,0,0,
营业外收支净额(万元),8,2,1,117,39,30,22,-97,-11,-18,3,-201,46,85,-62,26128,1599,1610,1277,2387,1413,1406,1209,289,-800,-821,1119,3243,--,--,--,--,--,--,--,-34,0,--,-17,-21,0,0,0,344,42,0,0,-108,-61,0,-4,-11,29,27,0,9,0,173,0,123,0,--,0,0,51,0,1,--,0,0,--,
利润总额(万元),2983,2613,1237,16509,18120,13070,10902,8545,9838,7615,1467,15949,16678,12419,1370,18840,-4426,-2141,-425,-4996,-4664,-2686,-760,7902,9341,11616,-868,-13653,1176,938,178,1853,842,559,204,3159,2256,2013,364,2645,1891,1742,343,2534,1809,1307,1418,5202,2733,1745,1655,6947,2689,2043,881,6278,2961,7391,4018,7907,1920,7006,1900,2947,1897,2420,1490,375,1884,14759,910,
净利润(万元),2199,2022,784,16181,17255,13449,11652,6941,7281,5635,1077,12965,12676,9474,1164,18740,-4375,-2103,-653,-5074,-4750,-2791,-788,7875,9170,11293,-1179,-13374,299,266,256,579,576,426,249,1631,1118,1053,437,2380,1961,1854,382,1889,1538,1173,516,5320,2661,1811,1669,6968,2698,2042,879,6219,2512,6324,2696,6851,1308,6228,1691,2481,1581,2019,1278,325,1515,1194,910,
