报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.04,0.03,0.01,-0.47,0.01,0.03,0.01,0.05,0.05,0.04,0.01,0.05,0.07,0.05,0.02,0.02,0.03,0.03,0.01,0.01,0.03,0.01,0.07,0.3,0.29,0.18,0.11,0.58,0.42,0.31,0.13,0.62,0.38,0.27,0.16,0.29,0.15,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.5,2.48,2.45,2.43,2.43,2.42,2.4,2.39,2.42,2.4,3.18,3.11,3.22,3.11,4.63,4.52,4.35,4.24,2.12,1.98,0,0,0,1.3,1.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.06,0.1,-0.11,0.42,0.08,-0.04,-0.17,0.21,-0.3,-0.37,-0.6,-0.39,-0.41,-0.29,-0.81,0.01,-0.49,-0.36,0,0.62,0,0.34,0,0.06,0.13,
主营业务收入(万元),30927,21324,10222,44962,32621,21898,10380,55441,39684,24554,11281,57495,41348,27830,11111,62781,47306,31217,13239,64379,46869,29870,15165,53676,42202,25402,11527,48802,34570,22618,10167,40238,27240,17995,8052,30848,24955,
主营业务利润(万元),8156,5368,2319,4501,6496,4846,2299,10513,7707,5292,2413,9725,7630,5402,2269,11871,9351,6514,2536,10435,7895,5102,3093,11594,7901,4868,2071,9736,6819,4593,2030,8290,5264,3538,1516,5518,3639,
营业利润(万元),1676,972,236,-9370,-211,445,134,991,1063,943,315,1184,1485,1268,233,785,1024,997,73,-371,-1217,-1612,617,4797,4960,3261,1315,5530,4087,2797,1170,5309,3320,2353,908,2575,1257,
投资收益(万元),3,3,3,293,102,55,55,285,297,--,--,520,321,0,--,476,-81,0,--,269,179,179,0,--,--,--,--,--,--,0,0,0,2,2,0,5,--,
营业外收支净额(万元),117,37,4,-293,430,262,198,276,138,52,14,623,409,269,167,396,265,238,196,1564,2467,2266,635,516,111,3,6,469,--,254,--,11,4,7,--,44,10,
利润总额(万元),1793,1009,240,-9662,219,708,332,1267,1201,995,329,1807,1894,1537,400,1181,1289,1236,269,1193,1250,654,1252,5313,5071,3264,1321,5999,4334,3050,1231,5319,3324,2360,926,2619,1267,
净利润(万元),851,591,155,-9205,211,680,285,960,932,782,266,1022,1317,1010,301,417,607,562,101,255,505,200,1075,4467,4286,2738,1118,5278,3592,2475,1006,4517,2782,1973,758,2078,1054,
净利润(扣除非经常性损益后)(万元),759,560,148,-8451,-239,411,43,400,525,740,249,69,--,778,--,-323,--,298,--,-2442,--,-1032,0,3759,--,2736,0,4645,0,2267,961,3639,0,1710,708,1705,956,
经营活动产生的现金流量净额(万元),2903,-573,-2141,4619,1504,-1754,-4787,5125,4020,1180,-4115,10677,1087,1936,-2153,8202,1649,-833,-3289,4107,-5793,-7260,-9051,-5812,-6204,-4321,-8103,62,-4912,-3642,1399,4631,3237,2557,-451,435,977,
现金及现金等价物净增加额(万元),-1754,94,-1971,-2563,-4087,-2884,-6159,1225,-4285,-3086,-4252,-5594,-8299,-8861,-2616,-3109,-7253,-5084,-7334,-11568,-19907,-14220,-5798,2620,-3796,1763,-8935,20865,14941,21197,3274,4183,4070,3547,641,-2376,748,
总资产(万元),70622,69576,71776,61598,71940,77562,74181,78218,80841,80595,76741,72351,76119,76447,76633,81667,86605,88935,83071,86944,77441,83908,90582,80781,65316,66836,57929,60786,53452,53755,31346,29577,0,0,0,22563,20430,
流动资产(万元),27254,27582,30622,28524,34716,39517,35930,38487,41784,44737,41822,40105,47359,47107,49717,54138,52160,53796,49757,54404,44268,54003,62015,62557,53219,55205,47262,51140,45111,48016,25763,24022,--,--,--,16277,14956,
总负债(万元),31988,31617,34521,25663,25386,30505,27482,31491,34105,34808,26630,22544,26049,26688,27592,32949,35970,37629,32470,36322,26531,33483,39362,31004,16842,19914,11427,15390,9951,11372,15476,14712,--,--,--,12814,12779,
流动负债(万元),31917,31545,34250,24891,24404,29039,25729,29202,30541,30831,24047,21353,24242,25663,27136,32467,35443,37373,32196,36048,26382,33336,39362,30719,16557,19629,11142,15105,9600,10979,15054,14251,--,--,--,12025,12355,
股东权益不含少数股东权益(万元),36154,35894,35458,35303,44719,45188,44792,44507,44480,44410,48758,48469,48720,48418,47716,47405,47315,47271,46792,46692,47197,46875,47763,46676,48272,46725,46305,45187,43500,42383,15871,14865,0,0,0,9461,7383,
净资产收益率加权(%),2.38,0.9,0.44,-23.07,0.47,1.52,0.64,2.07,1.93,1.68,0.54,2.13,2.74,2.11,0.63,0.88,1.29,1.2,0.22,0.55,1.07,0.43,2.25,9.79,--,5.02,0,16.44,0,12.21,0,36.62,0,18.29,0,24.67,15.37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
