报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.2,0.15,0.01,0.5,0.43,0.34,0.04,0.39,0.32,0.24,-0.02,0.23,0.18,0.13,-0.02,0.42,0.4,0.28,0.02,0.34,0.26,0.14,0.01,0.2,0.15,0.09,0,0.14,0.22,0.18,0.07,0.42,0.31,0.21,0.07,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.87,3.82,3.96,3.99,3.99,3.85,3.8,3.77,3.69,3.57,3.54,3.53,3.49,3.42,3.44,3.44,3.53,3.48,3.58,3.5,3.41,3.31,3.27,3.18,2.07,1.92,1.76,1.52,1.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.71,0.05,0.02,0.36,0.35,0,-0.31,0.89,0.69,0.15,0.07,0.8,0.48,0.24,0.01,0.7,0.1,0.04,-0.15,0.05,-0.14,-0.28,-0.11,0.62,0,0.12,0.52,-0.11,0.5,
主营业务收入(万元),78496,54065,18736,104951,78702,54044,18389,100628,74993,49097,15559,93351,70548,46482,17900,103760,81062,54261,20345,101147,75044,45606,15670,75981,53513,32941,12243,86132,66759,42552,17107,86057,63314,40402,15887,64499,46118,28178,49666,42531,35260,
主营业务利润(万元),23645,16748,5058,30708,23723,16441,4812,28723,21987,14810,3912,24528,18610,12234,3681,25619,20497,14128,4548,24289,18172,11071,3208,18766,13456,8275,2641,17883,14826,10171,3956,20093,14831,9657,--,15292,11050,6871,10294,9053,7297,
营业利润(万元),7003,5267,24,8177,7301,5765,36,7375,5864,4490,-327,4354,3702,2651,-468,6404,6400,4061,526,7058,5564,3020,174,4059,3119,1699,-56,1648,3746,2791,939,8451,7182,4837,1638,7214,5366,3252,4027,3792,3157,
投资收益(万元),73,73,--,87,87,87,--,99,99,99,--,116,81,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,-60,-45,-30,-60,-60,-65,
营业外收支净额(万元),507,360,247,1369,897,765,756,-22,227,162,15,288,156,151,55,1659,1480,1347,6,-65,-83,-50,2,258,188,229,165,1300,--,--,--,--,53,--,--,-12,0,0,0,0,0,
利润总额(万元),7510,5627,272,9547,8198,6530,792,7353,6091,4653,-312,4642,3858,2802,-413,8063,7880,5408,532,6992,5481,2970,176,4318,3307,1928,109,2949,4933,3954,1650,9644,7235,4878,1646,7185,5347,3250,4116,3940,3058,
净利润(万元),6070,4529,110,7820,6693,5303,582,6061,4928,3753,-317,3623,2763,2020,-342,6472,6224,4292,360,5329,4025,2163,76,3110,2334,1361,53,2094,3458,2734,1144,6482,4872,3285,1108,4907,3697,2216,2906,2764,2108,
净利润(扣除非经常性损益后)(万元),5639,4223,-100,6651,5933,4653,-60,6070,4734,3615,-330,3228,--,1895,--,5082,--,3152,--,5381,--,2206,--,2896,--,1167,0,1057,0,1866,--,5666,0,3256,0,4885,3670,2196,2736,2604,2124,
经营活动产生的现金流量净额(万元),12329,5489,4014,15396,10821,4589,3092,15275,10067,4373,6248,17275,11023,826,245,5650,5348,28,-4728,13831,10699,2340,1119,12437,7438,3651,159,10891,1563,547,-2288,791,-2119,-4325,-1690,9683,1937,1177,5227,-1052,5022,
现金及现金等价物净增加额(万元),1711,-1867,609,7,487,-1681,-2811,-629,-805,-2895,-2469,411,256,-2959,-1742,-509,-2205,-3604,-3630,-2714,-4731,-3845,-53,1860,222,1493,2154,-12271,-9229,-4886,-6248,-8966,-1247,-6647,-9401,31141,4316,3575,1231,-739,-880,
总资产(万元),143752,145772,139870,137728,139302,141324,131085,131770,135162,137294,126767,132416,139553,142055,135453,134857,140467,143305,133997,133110,131458,132967,128445,126303,128833,127365,123014,123467,132358,132445,125918,120295,114645,108307,97385,101599,71234,67889,57858,49652,34966,
流动资产(万元),63053,65555,60501,60173,63595,66997,57361,58711,63596,65370,54653,59764,66144,68710,62032,61139,68198,71652,63475,62877,64631,65736,61156,58660,62063,62278,58337,59217,71309,73968,70006,66255,67215,63032,54938,61038,35811,33033,23652,20071,17653,
