报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.36,0.39,-0.06,0.21,0.18,0.13,0.03,0.34,0.27,0.18,0.06,0.33,0.25,0.15,0.06,0.35,0.27,0.17,0.06,0.26,0.2,0.12,0.05,0.85,0.72,0.45,0.47,0.34,0.45,0.31,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.09,4.99,5.05,4.99,4.89,4.79,4.68,4.72,4.66,4.58,7.48,7.43,2.7,2.42,0,--,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.38,0.15,-0.01,0.35,0.15,0.11,-0.04,0.31,0.2,0.11,-0.16,0.81,0.9,0.75,0.83,--,0.79,0.31,
主营业务收入(万元),79017,51072,21183,108032,78528,50835,20716,106445,79219,51376,20344,113865,84312,52044,21692,110499,82023,50775,19802,96380,71000,43618,18055,93463,71431,40485,81271,61763,78583,65226,
主营业务利润(万元),6626,3998,1323,17782,14254,9622,3584,19761,15182,10064,3761,18829,13491,8503,3527,17919,13509,8451,3205,16896,12240,7678,3143,22060,16781,10603,16000,11877,13923,8412,
营业利润(万元),-2802,-2200,-1607,6493,5525,3884,1050,10094,8214,5294,1666,9900,7484,4569,1913,10284,7993,4916,1748,8167,5913,3552,884,11657,9879,6139,6366,4789,6146,3217,
投资收益(万元),-151,-78,-46,-17,-27,-63,-26,-69,-49,-36,-12,-63,-30,-13,-5,13,39,20,13,27,14,3,--,11,11,11,-66,0,0,--,
营业外收支净额(万元),13996,14006,41,12,27,24,17,150,92,85,31,90,103,1,7,-32,16,24,-5,-312,55,31,33,-281,-152,-133,0,--,0,354,
利润总额(万元),11194,11806,-1566,6505,5552,3908,1068,10244,8307,5379,1697,9990,7587,4570,1920,10251,8009,4940,1743,7855,5968,3583,917,11376,9726,6006,6322,4672,6019,3571,
净利润(万元),9109,9775,-1579,5371,4586,3225,863,8666,6909,4492,1396,8443,6359,3846,1593,8699,6776,4184,1472,6623,5005,3045,773,9966,8481,5261,5511,3978,5270,3581,
净利润(扣除非经常性损益后)(万元),-2676,-2065,-1636,5416,4557,3251,919,8607,6889,4481,1411,8413,--,3887,--,8749,--,4169,--,6842,--,3019,--,10175,--,5340,5635,--,5382,3228,
经营活动产生的现金流量净额(万元),242,597,-4628,6332,6021,6405,2358,11885,8315,5632,506,13612,9709,3824,-332,8821,3694,2635,-1120,7742,4985,2683,-2433,12739,10582,8872,9765,6363,9242,3620,
现金及现金等价物净增加额(万元),-18224,-14908,-5687,3111,-6386,21,-4035,-19903,-15898,-8303,-4346,-21530,-19144,-10322,-9346,-6833,-8401,-6390,-2554,-10990,-14455,-5775,-5128,84336,1610,7393,1094,-1640,1919,4323,
总资产(万元),164386,163181,171647,181056,149006,152793,151644,149132,145792,148233,146423,145130,142521,141514,137620,139863,135886,132204,131841,132715,133129,132448,133990,137155,53884,55302,46605,--,41759,36966,
流动资产(万元),54874,53195,63261,78418,53570,58185,57603,57568,56229,64201,66572,71915,74798,83909,84247,93724,93623,91920,93903,94852,91943,99726,101295,104128,23180,26210,17532,--,16829,14866,
总负债(万元),28904,27033,39314,47145,15879,21027,17215,15565,13982,18840,15100,14489,14045,15602,10161,14050,13127,12038,14387,14224,16256,17535,16637,20582,22158,26797,23361,--,24026,22353,
流动负债(万元),28904,27033,39314,47145,15879,21027,17215,15565,13982,18840,15100,14489,14045,15602,10161,14050,13127,12038,14387,14224,16256,17535,10637,14582,16158,16607,16161,--,12426,17353,
股东权益不含少数股东权益(万元),135482,136148,132332,133912,133127,131766,134430,133567,131810,129393,131323,130642,128476,125912,127459,125813,122758,120166,117454,118491,116873,114914,117353,116572,31726,28505,23244,--,17733,14613,
净资产收益率加权(%),6.74,7.27,-1.19,4.03,3.43,2.4,0.64,6.61,5.26,3.4,1.07,6.59,4.99,3.03,1.26,7.19,5.64,3.51,1.23,5.63,4.28,2.6,0.66,35.31,--,20.33,26.9,--,34.5,25.87,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
