报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.34,0.31,0.26,0.07,0.17,0.09,0.05,0.21,0.16,0.12,0.1,0.31,0.26,0.16,0.12,0.45,0.39,0.46,0.36,0.9,0.73,0.47,0.21,0.47,0.37,0.24,0.1,0.23,0.18,0.15,0.05,0.17,0.09,0.05,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.55,--,3.41,3.31,3.37,3.25,3.19,3.09,6.62,6.26,6.08,6.03,2.75,2.54,2.45,2.31,2.25,2.15,2.11,2.08,2.03,1.98,1.9,1.86,1.84,1.85,1.79,1.77,2.15,2.13,2.06,2.03,2,1.99,2.08,2.05,2.05,4,3.84,3.77,3.66,3.64,1.69,1.44,1.1,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.37,--,-0.22,-0.46,-0.42,-0.35,-1.37,-0.96,-1.62,0.74,-0.34,0.41,-0.17,0.85,0.25,0.32,-0.32,0.35,-0.49,-0.53,-0.57,0.35,-0.3,-0.37,-0.28,0.2,0,--,0,-0.12,0,0,0,-0.28,0,0,0,-0.39,0,0,0,0.1,0.36,0.09,0,0,
主营业务收入(万元),823227,555792,287821,600778,367514,218145,102745,416470,296336,202103,102014,371941,261486,173884,100414,342833,271903,191206,119138,232085,202438,127503,69896,152235,118798,75106,35827,104581,82584,53404,20795,71275,52400,31434,12883,51422,35698,21040,9121,40584,27866,18985,7565,31011,21274,13405,6329,20646,13759,9309,4117,15746,7464,10203,8020,6113,
主营业务利润(万元),127315,83276,40015,101180,76289,47059,22082,72275,54321,37484,18958,65449,48995,33141,17423,66914,54049,37805,23422,56161,51285,32350,17318,39458,30052,18592,9105,26321,21477,13742,5217,17529,12347,31291,--,11558,7744,4564,2215,9907,6487,4284,1773,7778,6779,4865,3044,8970,5940,3819,1591,7269,3465,4578,3040,2954,
营业利润(万元),25148,22443,20875,2238,11835,7066,3361,11056,11685,9291,5956,16036,15871,8975,6689,25503,23688,17494,9205,22595,18304,11479,4749,10303,8630,5587,2148,4709,4054,3407,1066,3668,2088,1192,408,2486,1294,774,395,2182,1075,765,156,800,2468,1891,1567,4105,2068,1246,228,3015,1477,1962,1371,1363,
投资收益(万元),-63,-35,-7,322,233,65,78,14,-278,-250,-159,294,134,67,34,63,-14,46,23,122,81,57,19,85,52,-35,-10,111,37,21,5,139,113,41,20,231,84,75,8,147,253,131,73,-489,-516,-511,-38,-121,7,6,-11,121,73,77,10,7,
营业外收支净额(万元),3669,2731,549,2650,591,60,176,2087,633,540,62,2039,711,511,417,1252,640,579,293,551,17,20,9,-35,49,25,45,196,--,20,--,43,--,11,--,-49,0,1,-4,-11,0,0,0,-24,0,0,0,-2,-3,0,-4,-9,0,0,0,0,
利润总额(万元),28816,25174,21423,4888,12426,7126,3537,13143,12317,9832,6018,18075,16582,9486,7106,26755,24328,18073,9498,23146,18320,11500,4757,10268,8679,5612,2193,4904,4045,3427,1067,3710,2096,1204,417,2681,1391,855,403,2408,1368,913,233,307,1939,1382,1528,3981,2077,1254,212,3129,1550,2002,1378,1345,
净利润(万元),22515,20632,17312,4527,10992,6075,3016,12157,10484,8186,5125,15774,13436,8152,6043,23315,20303,15155,8512,19942,15818,9821,4195,9548,7635,4880,1956,4722,3689,3083,950,3484,1859,1107,380,2348,1218,774,342,2257,1234,804,191,237,1727,1172,1278,3068,1707,1034,130,2585,1238,1659,1144,1191,
净利润(扣除非经常性损益后)(万元),19663,18447,16914,2115,10525,6019,2942,10436,9976,7758,--,14042,--,7718,--,22247,--,14663,--,19401,--,9802,--,9470,--,4858,0,4552,0,3055,--,3440,0,1098,--,2178,0,770,0,2176,0,769,0,519,0,1556,0,3100,0,979,0,2593,0,0,0,0,
经营活动产生的现金流量净额(万元),-41816,-11369,-13943,29442,-28061,7063,-10406,-17022,-48732,-19336,-19028,22996,-11243,-23597,-21968,-17982,-70976,-49485,-38168,17410,-7921,9610,-3399,17425,5197,6499,-6630,7104,-9956,-10763,-11734,7144,-6181,-7606,-5629,4156,-1863,-2891,-1741,-2120,-4424,-2766,-2605,-4761,-6720,-7152,-4899,-3364,445,66,-2373,838,1828,462,0,0,
现金及现金等价物净增加额(万元),14453,10485,640,11981,24165,47905,-11677,21405,1970,105408,-22697,-1721,-13983,-18478,-11875,-8109,-35151,9409,-28167,34100,12084,35645,-6760,2883,-1552,-539,-6595,-1989,-7593,-7981,-10683,4955,-3443,-4713,-4951,2818,-1840,-1466,-2447,413,-2975,-1068,-2544,838,-2197,604,-3221,-16193,-13835,-10107,-5644,19930,2477,324,0,0,
总资产(万元),1185927,1086796,1040394,1027959,1068439,674631,590060,561766,533291,576224,443842,423622,432452,411237,403331,370880,381118,380950,311884,286911,286389,259670,185582,167603,154421,137483,123519,111293,110768,105055,90901,85452,88889,80147,72950,71674,76109,67596,63160,63125,62000,61412,57842,58509,52632,52301,52572,49445,41887,40905,38354,38801,17018,13668,9817,9078,
流动资产(万元),733632,657328,621939,588122,640744,482654,402484,378432,364455,411291,284984,265847,285529,267543,263007,233448,264646,271214,215562,198807,214960,191294,128731,114317,106153,95367,83030,74095,75147,70523,59647,54092,59222,51439,44293,43396,52582,44081,40124,39933,40398,40796,36992,37704,34438,35603,36866,33999,28161,31355,--,--,11110,0,0,0,
总负债(万元),873592,785420,746305,732717,759925,359569,274064,248841,222429,267428,255257,240136,251402,235420,224462,197967,215690,220578,155992,139541,143172,117116,128732,114972,103556,89405,76706,66426,66931,61806,48569,44058,49018,41037,34334,33253,37315,29251,24418,24730,24812,24659,21717,22586,15095,15379,15688,13292,7158,6850,6635,7205,7994,6152,4056,3477,
流动负债(万元),538199,461191,432173,395154,416120,276923,255785,230730,204733,250372,237622,223175,238454,222442,221536,195371,214080,219108,154441,138189,141969,115862,127663,114029,102625,88578,76076,65796,64211,58068,44998,40622,45484,37426,29960,29613,31935,27568,22716,23028,21964,21846,20599,21318,14273,15170,15487,13092,6938,6630,--,--,5480,0,0,0,
