报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.6,0.55,0.35,0.87,1.07,0.93,0.53,0.97,0.92,0.71,0.45,1.17,1.03,0.75,0.51,1.22,0.97,0.66,0.44,1.04,0.8,0.57,0.44,1.11,0.8,0.54,0.27,0.63,0.51,0.51,0.29,0.62,0.6,0.46,0.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.64,6.37,6.42,5.84,5.6,5.28,5.37,4.93,4.68,4.45,5.39,4.95,4.64,4.39,4.21,3.94,3.83,5.36,5.63,5.34,5.17,5.03,5.35,5.04,4.97,5.81,5.71,5.53,5.4,5.37,5.52,5.3,5.21,5.18,5.27,5.09,5.01,4.93,4.83,4.66,4.78,4.69,4.59,4.42,0,3.33,3.13,3.08,2.85,2.56,2.43,2.25,3.21,2.99,1.79,2.13,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.55,--,1.23,-0.22,-0.27,1.82,1.14,0.46,0.93,1.51,1.16,0.31,0.52,1.86,1.04,-0.07,0.01,1.19,0.49,0.28,0.05,1.73,0.97,0.33,0.57,1.77,0,--,0,0.84,0,0,0,1.09,0,0,0,1.38,0,0,0,0.86,0,0.21,--,0.56,0,0.42,0.05,0.2,0.79,0.45,-0.11,-0.23,--,--,--,--,--,--,
主营业务收入(万元),547624,377674,214179,681754,502531,343812,195439,660496,483668,336099,187706,599983,423400,294187,166954,529139,382645,254860,141248,398504,285985,196051,108157,323556,231521,154119,85980,282459,203547,139327,80858,251939,186170,135928,78722,229774,164604,110452,63564,187920,133976,92185,52894,160420,115681,77905,48933,132374,96040,60760,31612,90430,66570,43986,19116,61823,38533,27674,50636,20502,25507,12643,20196,9584,5644,1181,7468,10971,9665,8834,
主营业务利润(万元),107342,74648,40834,131717,99275,68104,37260,118611,89125,61149,33819,106698,77321,52877,30427,90008,69079,46778,24893,73827,53897,37424,20051,58021,41501,28129,14920,46745,34292,22772,12456,45637,34703,25261,14031,37026,27200,18740,10459,33117,24506,17597,9934,30541,21871,15546,8745,23586,15911,10513,5545,16162,11584,7741,2953,9565,6308,4539,7499,3028,3801,1803,2910,1321,487,4,1169,974,684,440,
营业利润(万元),17529,15819,10083,28605,32374,28540,13705,28229,26555,20122,12295,32434,28000,20654,13750,33762,28445,19260,12751,29910,23885,17481,10714,26788,19352,13400,6703,15544,12595,8957,5233,12347,12020,9142,5129,8567,6611,4523,2780,4984,4999,4576,3162,5604,4161,3798,2658,5051,4194,3540,2281,4674,4193,2962,1707,3945,3426,2564,3288,1669,1909,1153,1709,889,505,0,767,981,691,440,
投资收益(万元),327,149,70,12568,12234,12094,2946,2912,2225,1431,674,2361,1989,1248,757,3189,1783,936,476,1183,591,224,192,1449,1095,622,172,1376,934,456,315,1702,1409,1026,0,560,685,335,150,159,215,215,84,266,289,384,6,1176,1080,428,250,790,877,829,343,351,160,278,255,216,50,0,0,0,1199,1199,1,6,1,8,
营业外收支净额(万元),192,145,91,-1485,-23,-152,-142,471,203,74,33,181,198,227,1,1178,73,-11,-69,-48,54,83,-76,-53,-3,-24,-7,2,--,--,--,--,--,--,--,-305,0,--,0,-104,0,0,0,-498,0,0,0,-509,0,0,0,-334,-92,-67,0,-102,0,-69,-28,0,120,--,0,0,0,173,--,0,0,0,
利润总额(万元),17721,15964,10174,27120,32352,28388,13563,28700,26757,20196,12328,32615,28198,20881,13752,34940,28518,19249,12682,29862,23938,17564,10639,26735,19349,13376,6696,15546,12702,9070,5374,11914,11952,9091,5036,8976,7224,4864,2979,5395,4831,4520,3186,5389,4441,4121,2635,5720,4817,3720,2415,5175,5023,3769,2079,4193,3506,2773,3804,2096,2293,1498,2258,880,2041,1384,760,993,685,450,
净利润(万元),13464,12354,8004,19392,23619,20490,11244,20136,19032,14648,9261,24224,21288,15600,10522,25234,20196,13595,9124,21522,16632,11810,7559,19172,13858,9386,4714,10805,8834,6319,3569,7659,7386,5682,3267,5479,4490,2942,1895,3987,3540,3293,2242,4201,3335,2996,1896,4173,3527,2700,1749,3643,3645,2773,1690,3571,2887,2225,3479,2021,2103,1003,2236,862,2041,927,509,665,459,301,
