报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.17,0.12,0.07,0.07,0.09,0.06,0.02,0.03,0.01,0.02,-0.02,0.01,0.01,0.05,0.03,0.23,0.16,0.15,0.1,0.29,0.27,0.19,0.09,0.16,0.13,0.06,0,0.16,0.19,0.15,0.07,0.24,0.2,0.14,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.96,--,3,3.04,3.05,3.03,2.98,2.97,3.04,2.95,2.94,2.84,2.8,2.71,2.67,2.59,2.62,2.62,2.65,2.62,2.68,2.79,2.54,2.49,2.53,2.41,2.34,2.3,2.32,2.27,2.25,2.22,2.22,2.15,2.11,2.04,4.12,4.03,3.93,3.77,3.59,3.37,3.49,3.31,3.15,2.96,2.9,2.69,2.72,2.52,2.41,0.97,0.86,0.74,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.5,--,-0.4,-0.52,-0.4,-0.31,-0.21,0.15,-0.01,0.18,0.48,0.61,0.25,1.08,1.25,1.11,0.44,-0.41,-0.22,-0.13,-0.01,0.19,0.37,0.24,-0,0.55,0,--,0,0.69,0,0,0,0.36,0,0,0,0.79,0,0,0,1.94,0,1.22,--,0.05,0.19,0.48,0.34,0,--,--,--,--,
主营业务收入(万元),1153433,780177,350090,1747125,1299422,896211,433669,1930569,1449588,1007902,447335,1769965,1397427,995843,521059,2139318,1611191,1111342,542673,1980018,1453754,968036,453739,1431144,1035601,659097,286664,1243150,1268115,922474,443549,1339265,999627,685897,297552,1007125,734222,488997,251487,880106,626149,447265,212785,610013,458060,290205,143744,585144,550687,350121,185477,700059,561863,361003,148942,443083,197747,344631,164903,308553,142903,345693,290472,190150,
主营业务利润(万元),161051,107952,46188,212772,159123,108789,51013,215286,162806,112754,42077,170921,133520,91816,45323,189553,152830,103635,49822,201648,148005,103310,48060,166847,118545,69979,24934,136900,172601,126325,59664,196442,144226,93617,30825,149625,108839,74376,38675,126014,97213,72189,36074,111494,80934,49806,24018,104336,105704,73107,38036,137481,115403,73730,34331,92122,44216,62869,32097,46242,18693,41392,28179,12893,
营业利润(万元),18299,18254,8599,16966,25196,18251,5276,9445,13262,11809,-3652,-11457,5577,15098,6787,43095,40986,34285,21959,59117,57200,40910,21571,32780,30101,16336,103,39238,58085,44284,16216,67371,51001,36748,15453,54331,40765,29595,14301,50857,46586,36616,16995,56717,46024,28861,10070,68183,73767,49608,27231,78559,68332,45202,23296,62722,32064,43546,23703,40095,15674,35859,22203,7831,
投资收益(万元),27337,21022,12022,47462,35789,23380,9604,39322,28020,19221,8440,29291,23063,18223,11064,58863,41501,30994,18371,70832,57454,39418,18066,26868,17083,7178,1424,39388,407,-135,-173,12744,11787,10346,11462,1220,270,1230,-237,-819,-315,145,848,-1677,-1526,-1677,-60,534,940,969,47,-1138,-4,-59,40,-33,1027,168,22,0,0,0,0,0,
营业外收支净额(万元),7109,889,914,2666,1370,896,354,27150,4340,2524,1169,30071,6317,5616,1412,18890,2078,676,54,3870,3043,2058,397,9336,5473,2826,1364,3744,--,265,--,--,927,913,327,-1564,0,--,-3,-1465,0,0,0,-810,0,0,0,-237,0,0,-7,0,-1734,-498,0,-559,0,295,0,1010,0,0,0,0,
利润总额(万元),25408,19143,9512,19633,26566,19146,5630,36595,17601,14333,-2483,18614,11894,20715,8199,61985,43065,34961,22013,62986,60243,42968,21968,42115,35574,19161,1467,42982,58562,44549,16753,67785,51928,37661,15780,54880,41099,31000,14178,48994,46143,36525,17579,54330,44425,27179,9963,68516,75148,51061,27270,76062,66594,44646,23273,62130,33085,44009,23783,41105,15987,35785,22191,7819,
净利润(万元),33196,23581,13690,14058,18579,12210,3599,5018,2444,4319,-4483,2173,1819,9567,5328,46414,31155,29452,19048,57082,53971,38233,18644,31794,25609,12608,246,31548,37228,30617,13278,48933,39064,28396,13140,43434,30896,22482,9983,39388,35869,29502,14640,46587,38714,24140,8966,62985,53989,38287,22006,61643,53311,35704,19146,53737,28100,37384,20312,32356,10711,23976,14868,5238,
