报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.51,0.33,0.15,0.81,0.51,0.25,0.15,0.46,0.48,0.4,0.36,1.2,0.94,0.68,0.56,1.71,0.98,0.59,0.23,1.15,0.76,0.74,0.36,0.09,
每股净资产(元),4.82,4.62,6.52,6.31,6.01,5.75,5.62,5.47,5.42,5.35,9.66,9.3,8.96,8.7,17.1,16.52,15.83,15.45,3.56,3.32,2.9,2.39,1.68,0.97,
每股经营活动产生的现金流量净额(元),0.52,0.42,0.2,0.86,0.55,0.32,0.17,0.46,0.09,0.11,0.13,0.68,0.61,0.51,0.37,1.3,0.67,0.44,0.17,1.28,0.81,0.85,0.43,0.15,
主营业务收入(万元),89583,55904,23299,109300,78963,49800,21622,89269,64749,42282,18583,55615,33426,17051,6760,20582,13046,7653,3111,12821,8612,8903,5090,2409,
主营业务利润(万元),84131,52371,21908,102473,73932,46522,20359,84114,60405,38819,17483,52381,31013,15593,6121,18137,11419,6710,2717,11307,7564,7433,3984,1554,
营业利润(万元),20474,13090,6318,20359,14353,7002,4221,12449,12752,11262,5829,19365,14638,10554,4210,11989,6800,3844,1391,6407,4335,3894,1739,409,
投资收益(万元),1349,926,410,1344,947,552,186,604,261,-61,-1,-248,-204,-125,-25,-168,-65,-42,-21,-79,-63,-20,--,0,
营业外收支净额(万元),43,30,17,2936,359,239,17,792,863,51,21,60,267,215,82,402,77,76,-1,418,215,246,-5,-30,
利润总额(万元),20517,13121,6335,23295,14712,7241,4238,13241,13615,11312,5850,19425,14905,10769,4292,12391,6877,3920,1389,6824,4549,4140,1734,379,
净利润(万元),17311,10929,5044,19528,12358,6042,3557,10957,11479,9644,4792,16024,12532,9062,3704,10426,5819,3253,1158,5750,3810,3536,1642,376,
净利润(扣除非经常性损益后)(万元),--,10903,--,16640,--,5844,--,10276,--,9607,--,15967,--,8880,--,10067,--,3153,--,5558,3794,3357,1798,468,
经营活动产生的现金流量净额(万元),17541,14166,4866,20685,13130,7744,4058,11136,2129,2549,1721,9019,8166,6803,2442,8701,4436,2958,873,6391,4039,4237,1623,541,
现金及现金等价物净增加额(万元),9767,949,-310,8331,181,-5067,-1724,1165,-11759,-10814,650,-6416,-2691,-720,567,77122,75790,76064,169,4294,4819,3919,223,1131,
总资产(万元),194013,181984,182676,181192,172688,165967,160469,156947,150354,147577,145443,143296,126884,121864,119063,114940,109396,107019,29226,26488,24032,14875,9207,8222,
流动资产(万元),155763,147909,149613,147492,138667,131823,126304,122859,117017,114811,112977,111613,95998,96461,95735,93256,89677,89197,12763,11940,12301,8092,3501,3835,
总负债(万元),28928,26822,26185,29754,28411,28006,25495,25547,20130,19184,16570,19215,7324,5773,4995,4732,3795,3984,11446,9866,9531,2903,2925,4835,
流动负债(万元),24047,22802,22212,25768,24411,24040,21856,21895,16511,15717,13103,15748,5254,3703,2925,2662,1725,1914,1626,2666,1331,2453,2475,4835,
股东权益不含少数股东权益(万元),162029,155163,156491,151438,144277,137961,134974,131400,130225,128393,128874,124081,119560,116091,114068,110208,105601,103035,17781,16623,14501,11972,6282,3387,
净资产收益率加权(%),10.81,6.97,3.27,13.71,8.96,4.49,2.66,8.52,9.01,7.53,3.78,13.77,10.92,7.97,3.3,13.49,8.85,7.08,6.73,38.73,27.46,38.88,32.56,18.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
