报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.15,0.14,0.05,0.2,0.15,0.12,0.05,0.15,0.15,0.12,0.05,0.15,0.15,0.13,0.09,0.8,0.61,0.36,0.73,0.38,0.28,
每股净资产(元),4.42,4.42,4.44,4.38,3.08,3.05,3.01,2.96,3,3.02,2.96,2.9,2.9,2.88,5.8,5.71,2.75,2.49,2.13,1.53,3.43,
每股经营活动产生的现金流量净额(元),-0.08,-0.22,-0.09,0.32,0.08,0.02,-0.16,0.12,0.01,-0.06,-0.06,0.01,-0.02,-0.09,-0.24,0.31,0.25,0.29,0.2,0.04,-1.22,
主营业务收入(万元),55896,36909,17921,68175,49102,31774,12541,49282,35280,21359,9227,29835,21167,13750,6674,31344,24104,15483,27880,16006,11037,
主营业务利润(万元),8555,6266,2896,9122,6671,4381,1697,6980,5168,3157,1231,4997,3767,2633,1267,7291,5446,3306,5977,3378,1895,
营业利润(万元),2621,2373,856,2538,2055,1649,629,1741,1762,1382,485,1610,1452,1267,557,3445,2972,1714,2861,1488,896,
投资收益(万元),-804,-454,-210,-117,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,66,357,
营业外收支净额(万元),187,94,32,408,221,168,135,323,278,252,214,574,628,467,96,684,218,154,394,78,-15,
利润总额(万元),2808,2467,888,2946,2276,1817,764,2064,2039,1635,699,2184,2080,1733,653,4130,3190,1869,3255,1567,880,
净利润(万元),2026,1848,709,2368,1832,1494,631,1769,1760,1428,629,1847,1809,1501,568,3556,2749,1609,3094,1475,860,
净利润(扣除非经常性损益后)(万元),--,1819,--,2127,--,1400,--,1594,--,1318,--,1527,--,1227,--,3220,2724,1551,2990,1417,515,
经营活动产生的现金流量净额(万元),-1010,-2916,-1157,4310,1002,240,-1889,1432,149,-692,-661,170,-238,-1131,-1434,1834,1121,1283,911,132,-806,
现金及现金等价物净增加额(万元),-2857,-3509,3801,-3574,-4033,408,-603,-8151,-6406,-5238,-3528,-8637,-8539,-5641,-7474,23813,5393,948,1341,707,-437,
总资产(万元),118015,111915,111915,106287,72911,60641,59616,57248,55302,52645,50360,49547,50021,47553,48281,52850,30273,20861,19954,12306,6806,
流动资产(万元),58152,54662,58065,54426,47520,45064,44822,42589,44249,41938,39373,38717,39737,41561,43615,48205,26253,16851,16032,9893,5246,
总负债(万元),59146,53056,52772,47925,35918,24055,23499,21734,19302,16418,14864,14723,15191,13021,13483,18620,18037,9766,10467,7289,4530,
流动负债(万元),48367,42267,41972,42116,30316,23448,22980,21118,19235,16351,13229,13088,13616,13021,13372,18508,17834,9495,10043,7229,4457,
股东权益不含少数股东权益(万元),58868,58859,59143,58362,36992,36586,36117,35513,36000,36227,35496,34824,34829,34532,34798,34231,12236,11095,9486,5017,2275,
净资产收益率加权(%),3.45,3.13,1.21,6.2,5.04,4.11,1.76,5.02,4.97,4.02,1.79,5.34,5.2,4.29,1.64,31.57,25.31,15.64,44.06,44.92,46.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
