报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.13,0.08,-0.01,0.08,0.07,0.04,-0.04,0.09,0.1,0.05,0.02,0.31,0.28,0.17,0.02,0.7,0.43,0.62,0.44,0.23,
每股净资产(元),3.41,3.36,2.23,2.24,2.25,2.22,3.22,3.26,3.25,3.2,5.79,5.76,5.73,5.62,5.64,2.71,2.44,2.02,1.23,0.49,
每股经营活动产生的现金流量净额(元),0.08,0.07,0.02,-0.07,-0.03,-0.06,-0.1,-0.24,-0.25,-0.19,-0.17,-0.42,-0.28,-0.3,-0.45,-0.08,-0.51,0.46,0.04,0.09,
主营业务收入(万元),24565,13795,4460,22287,13629,8610,2463,18255,10981,6304,2531,12555,8301,4975,1765,12899,8066,10338,6964,4233,
主营业务利润(万元),10784,5961,855,7470,4828,2863,385,5612,3098,1927,664,5371,3962,2436,886,6895,4340,5626,4148,2311,
营业利润(万元),4523,2557,-11,2449,1712,866,-469,1825,1657,923,157,2433,2100,1153,145,4106,2609,3786,2588,1349,
投资收益(万元),63,-22,6,36,20,-2,--,--,--,--,--,--,20,--,--,1,0,--,--,--,
营业外收支净额(万元),15,207,28,57,61,59,10,32,13,12,10,53,22,6,5,191,103,19,-4,3,
利润总额(万元),4538,2764,17,2506,1773,925,-460,1856,1670,935,167,2486,2122,1159,150,4297,2712,3805,2584,1352,
净利润(万元),4123,2290,-123,1469,1296,643,-501,1145,1229,617,124,1947,1701,968,120,3502,2150,3104,2217,1171,
净利润(扣除非经常性损益后)(万元),--,2091,--,1397,--,602,--,1120,--,608,--,1904,--,964,--,3339,2062,3089,2221,1168,
经营活动产生的现金流量净额(万元),3197,2601,271,-1339,-558,-1104,-1164,-2947,-2977,-2327,-1123,-2788,-1847,-2043,-3024,-421,-2569,2290,194,440,
现金及现金等价物净增加额(万元),-5489,-1609,-3814,-3209,-2495,-1822,-1236,-3048,-2256,-781,533,13986,17567,18619,19964,824,-957,2046,2778,-119,
总资产(万元),157078,153853,56281,55511,53005,52370,49867,46207,45233,42613,45897,44614,42808,41034,41525,20198,17315,14835,9325,3324,
流动资产(万元),55867,56456,43702,43306,40947,39283,37814,39010,38989,39783,43052,41712,40137,38945,39568,18332,15570,13130,7892,1893,
总负债(万元),25773,24342,14055,13146,10923,10865,9668,5556,4893,3102,6240,5132,3642,3307,3620,6544,5011,4478,3189,833,
流动负债(万元),24630,23017,14055,13146,10923,10865,9668,5556,4893,3102,6240,5132,3642,3307,3620,6544,5011,4478,3189,833,
股东权益不含少数股东权益(万元),129451,127612,40410,40532,40612,40075,38837,39280,39166,38554,38771,38607,38361,37628,37800,13537,12184,10103,6134,2433,
净资产收益率加权(%),8.2,5.14,-0.3,3.68,3.25,1.62,-1.28,2.94,3.13,1.59,0.32,6.07,5.58,3.71,0.88,29.69,19.33,38.23,60.69,63.38,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
