报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.19,0.1,0.04,0.42,0.36,0.28,0.06,0.74,0.3,0.17,0.05,0.13,0.19,0.12,0.06,0.57,0.53,0.4,0.2,0.7,0.5,0.31,0.24,0.68,0.47,0.21,0.05,0.35,0.45,0.35,0.17,0.41,0.29,0.15,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.35,3.27,3.39,3.33,3.27,3.14,3.28,3.07,2.87,2.67,4.6,4.34,4.13,3.86,3.74,3.67,3.85,3.55,3.54,3.37,2.47,2.32,2.65,2.59,2.52,2.42,2.49,2.44,2.37,2.27,3.52,3.44,3.35,3.22,3.24,3.12,3.05,2.95,2.87,2.82,2.92,2.85,2.77,2.73,2.71,2.71,2.7,2.58,2.87,2.85,2.86,2.83,2.94,2.78,3.22,2.95,4.04,3.7,3.31,4.13,2.58,1.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.67,0.41,0.12,0.81,0.59,0.45,0.2,1.14,0.75,0.45,0.17,1.36,0.86,0.54,0.2,0.83,0.55,0.4,0.09,0.93,0.86,0.48,0.18,0.79,0,0,0,0.91,0,0,0,0.85,0,0,0,0.63,0,0,0,0.48,0,0.12,--,0.54,0.19,0.48,0.22,0.46,--,0.31,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),537713,332304,153921,704450,514895,326268,148289,773380,565165,353697,145679,699436,529306,334525,152306,827073,650628,443853,209516,774394,547870,340507,155678,527910,354733,206555,86935,427338,327419,213178,97720,418796,305257,182732,79880,295160,206098,127541,56015,230202,162407,100751,41809,188196,135205,86654,40410,132982,94736,56904,24556,105540,77591,48995,21726,104100,48091,111643,46571,97766,42008,75411,30655,72963,32199,72511,34432,71668,33505,67156,24353,46218,21095,11125,
主营业务利润(万元),107662,66487,31466,168812,126823,80767,37348,218464,163100,99905,39517,159168,116375,69010,28415,254897,214099,153487,74914,279368,192490,119665,56268,183839,119791,64367,22947,127375,102320,68678,31697,126657,94037,53964,--,93887,65875,40536,16158,73568,55668,35250,15031,62621,50829,32263,15043,47892,34160,20269,9287,40451,30168,19374,8211,37623,17931,41540,18427,27204,13260,24929,11110,11740,6221,14630,8112,12697,9946,18020,10442,18927,8202,3248,
营业利润(万元),34013,15099,7212,89626,79190,62251,14510,187061,83900,48566,15096,34647,47936,27097,11254,150158,142687,106699,51602,183311,131692,80198,37882,107279,66455,29810,7049,46551,64239,49262,24652,64298,44376,23103,8052,44124,33727,20068,6417,41099,31245,18975,7028,39576,32242,21437,9725,23545,17677,10133,4284,18244,14772,9441,3266,15570,8051,17042,7697,-17371,725,1006,2304,12048,0,14996,0,14856,0,18447,0,19038,8203,3566,
投资收益(万元),14109,4245,1673,32844,32452,32076,638,92738,43,43,--,7167,6261,6261,6225,632,570,650,--,5410,1132,906,906,1908,1905,694,694,4356,4356,4443,4443,2793,-112,--,5,-61,59,41,13,188,126,172,6,128,45,37,6,165,21,15,8,-261,6,6,3,29,-18,-334,0,-540,21,-135,-1,265,0,994,0,107,0,150,0,36,0,0,
营业外收支净额(万元),9934,7613,1896,8732,7567,5568,2358,6457,8777,3990,2354,11210,9449,7896,5879,13640,6375,4122,2689,3224,3161,2730,1508,-8373,3087,1386,330,3653,--,335,--,-852,--,-1062,--,-240,0,0,0,-971,0,0,0,240,0,0,0,-492,0,0,0,996,44,53,0,-349,0,1091,0,1725,0,0,0,0,971,0,1124,0,0,0,0,16,--,--,
利润总额(万元),43947,22712,9108,98358,86757,67819,16867,193518,92677,52556,17449,45857,57385,34994,17133,163798,149062,110821,54291,186535,134853,82928,39390,98906,69542,31197,7380,50204,66174,49596,24711,63447,43583,22041,7918,44448,34244,20226,6443,40568,31273,19161,7017,39945,32558,21664,9745,23487,18066,10519,4307,19020,14858,9536,3385,15574,8186,17793,8432,-16192,1739,4163,3406,14187,7277,19492,9461,17620,10416,21018,10442,19090,8138,3513,
净利润(万元),39407,20577,8220,87365,73729,58921,12305,153593,62765,35372,10766,27475,40277,24609,12123,117823,111009,83764,41531,145521,104155,63595,29925,83194,57760,26116,6181,42008,54513,40985,19736,43148,29428,14931,5479,33211,25664,15216,4909,31641,24690,14996,5378,33902,27866,18713,8401,20391,15812,9190,3705,16331,12860,8213,3044,15130,7922,16423,8023,-16970,1188,1574,2034,10317,5209,15304,7016,13467,8167,16108,8389,14164,6070,2550,
