报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.02,-0.07,-0.02,-0.06,-0.06,-0.04,-0.01,0.04,-0.05,-0.11,-0.02,-0.3,-0.16,-0.09,-0.03,0.09,-0.1,-0.07,0.01,-0.12,-0.12,-0.07,-0.01,0.14,-0.06,-0.08,-0.04,0.09,0.06,0.05,0.03,0.17,0.02,0.01,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.24,--,2.39,2.47,2.53,2.56,2.37,2.4,2.48,2.47,2.47,2.52,2.58,2.53,2.33,2.31,2.26,2.3,2.28,2.27,2.25,2.22,2.07,2.06,2.04,2.3,2.17,2.19,2.23,2.27,2.7,2.69,2.66,2.63,3.05,3.23,3.24,3.23,3.18,3.15,3.1,1.79,1.67,1.47,1.19,1.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.26,--,-0.3,-0.12,-0.63,0.38,0.43,0.77,0.5,0.34,-0.12,0.02,-0.26,0.11,0.42,-0.19,-0.02,-0.25,-0.43,-0.17,-0.08,0.38,0.42,0.22,0.36,0.18,0,--,0,0.06,0,0,0,1.04,0,0,0,-0.48,0,0,0,0,0.1,--,-0.16,--,
主营业务收入(万元),15280,276,64,1193,919,850,362,8004,8235,85,33,2060,0,0,0,24322,6924,4439,1843,33088,29932,26587,17011,31909,16484,6692,2594,42377,23807,20070,3776,45836,13352,9216,3060,116791,71683,48865,24308,107120,78730,51885,23569,99169,72826,46724,21409,91960,66976,44854,20895,84947,39234,81187,61279,42313,
主营业务利润(万元),5792,-40,64,216,192,167,67,1594,1498,-380,4,-55,-2,-2,-2,14881,6207,3935,1640,7570,6351,6010,3606,13144,9471,4780,2288,17341,11172,8180,2843,20497,9917,6516,--,10688,4988,3577,1425,9761,7686,5188,1947,4583,4554,3805,1942,11380,8177,5790,2634,11866,6266,12247,10455,5182,
营业利润(万元),1179,-2007,-591,-2702,-1789,-1138,-403,776,-1293,-2858,-458,-5276,-4064,-2290,-722,2127,-2225,-1448,278,-2162,-1728,-768,734,5103,-266,-1361,-773,3756,1943,2201,552,7762,911,695,-333,2745,-1191,-922,-633,1044,1675,1418,585,-5686,-1584,112,171,4086,2800,2151,874,5190,3240,6646,5724,2112,
投资收益(万元),-99,-83,-1,-1174,-1137,-1081,127,2716,86,96,297,-5958,251,55,268,2628,382,37,22,-157,-35,-39,73,579,-36,218,--,-322,19,-14,945,-79,23,8,15,-569,-515,-467,-28,-7495,29,43,47,-4520,-43,-30,0,-143,7,7,0,106,55,80,39,--,
营业外收支净额(万元),72,6,0,570,-1,-1,--,-22,-3,-0,2,170,198,150,-0,-43,-26,-35,3,-106,351,345,-5,-544,-509,-489,-99,--,--,--,--,--,--,--,--,-329,0,--,0,-390,0,0,0,-306,0,0,0,-45,-145,0,0,0,0,-253,0,42,
利润总额(万元),1251,-2001,-590,-2132,-1790,-1139,-403,754,-1296,-2859,-456,-5105,-3866,-2140,-722,2084,-2251,-1483,281,-2268,-1377,-423,729,4559,-774,-1850,-872,4655,2022,2174,562,7763,962,711,-332,1926,-1879,-1481,-672,-6746,1566,1378,616,-10332,-1686,115,424,4003,2763,2022,822,5301,3268,6534,5773,2153,
净利润(万元),1160,-1433,-366,-1417,-1189,-756,-239,833,-1026,-2463,-419,-6470,-3415,-2009,-545,1945,-2271,-1502,281,-2644,-2557,-1565,-247,3100,-1360,-1742,-884,1888,1382,1150,652,3601,362,248,-230,646,-1959,-1542,-661,-7021,1330,1238,605,-9638,-1392,138,358,3137,2244,1663,626,4491,2683,4212,3899,1571,
