报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.11,0.15,0.05,0.26,0.22,0.14,0.06,0.2,0.18,0.11,0.05,0.14,0.24,0.19,0.07,0.28,0.43,0.35,0.07,0.47,0.32,0.36,0.73,0.49,0.31,0.71,1.29,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.76,3.72,3.7,3.62,3.58,7.21,7.13,7.06,6.91,3.22,2.86,--,0,2.13,3.17,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.02,0.14,-0.04,-0.31,0.32,-0.16,0.36,0.06,0.27,0.56,0.36,--,0.29,0.16,1.13,
主营业务收入(万元),62137,42523,19254,72434,52285,32901,13635,117296,100167,64367,12174,70261,52201,36923,15561,61974,43835,27756,10004,40115,27044,19036,44310,33762,23234,43316,30996,
主营业务利润(万元),20296,13512,4540,18927,13224,7865,3555,16569,12986,7167,3351,19006,14472,10287,4347,17134,12755,8466,2590,11739,8239,6397,12601,9676,6236,11951,9160,
营业利润(万元),7980,5394,1501,6758,5992,3693,1661,5756,4974,2892,1262,5981,7065,5641,2257,8493,7070,5209,989,5896,4667,3928,8030,6136,3817,7246,6147,
投资收益(万元),-1278,-1012,-418,-610,-5,4,3,-1127,1,-4,0,-266,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业外收支净额(万元),1927,1173,813,1023,944,448,249,328,238,214,192,1459,70,85,-0,-40,-39,-0,0,-46,-30,-8,1,-4,2,--,--,
利润总额(万元),9907,6567,2314,7781,6937,4141,1911,6084,5211,3106,1454,7440,7136,5725,2257,8453,7031,5209,989,5850,4637,3920,8030,6132,3819,7348,6158,
净利润(万元),8015,5175,1733,6561,5524,3470,1544,5035,4453,2684,1233,3544,5988,4855,1882,6976,5911,4324,838,4902,3915,3314,6706,4537,2850,6548,5324,
净利润(扣除非经常性损益后)(万元),7566,5076,1042,4330,4769,3088,1332,3071,4252,2503,1107,4857,--,4783,--,7010,--,4324,--,4942,--,3321,6705,--,2850,6458,4969,
经营活动产生的现金流量净额(万元),25153,15733,11760,-30487,-10085,6022,-5903,14686,9969,11141,-9430,-5478,428,3616,-938,-7793,8122,-1909,4481,716,3275,5134,3331,2417,2708,1480,4660,
现金及现金等价物净增加额(万元),-7642,1298,6895,-29689,-15894,-8010,-15039,-10378,-20298,-16054,-25634,-1576,-9505,7793,-2375,-4068,5485,-9776,4899,39189,46835,1868,-3125,1691,1908,4470,5641,
总资产(万元),349168,355875,369273,251377,235620,233285,235048,234253,242569,231044,209855,203005,205129,206234,184392,183374,169134,134103,126001,112874,111127,61115,53497,--,0,59017,35722,
流动资产(万元),197137,213209,238519,163731,158642,161523,166107,164807,193738,183253,168387,164671,173532,175770,155829,158122,144203,115074,106880,98928,99067,49941,42364,--,--,49563,29249,
总负债(万元),148281,157083,173756,147088,132232,132212,134957,135756,144736,134963,114015,108386,108993,111225,89912,90875,77745,44297,37362,25057,25219,30567,26264,--,--,38543,21793,
流动负债(万元),146281,154583,171253,147085,132232,132212,134957,135756,144736,134963,114015,108386,108993,111225,89912,90875,77745,44297,37362,25057,25219,30567,26264,--,--,38543,21793,
股东权益不含少数股东权益(万元),199691,197590,194307,103062,102118,100018,98834,97245,96617,94849,94658,93425,94854,93721,93270,91387,90323,88735,87710,86871,85005,29657,26342,--,0,19636,13088,
净资产收益率加权(%),4.3,2.94,1.06,6.55,5.54,3.51,1.57,5.28,4.68,2.85,1.31,3.87,6.42,5.27,2.04,7.86,6.68,4.88,0.96,9.43,9.67,0,29.17,--,0,40.02,46.78,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
