报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),-0.03,-0.02,-0.01,-0.02,-0.01,-0.01,-0.01,0.03,-0.02,-0.01,-0,-0.03,-0.02,-0.02,-0.01,0.08,-0.01,-0.03,-0.01,-0.04,-0.03,-0.02,-0.01,0.07,-0.02,-0.01,-0.01,-0.05,-0.02,-0.01,-0.01,-0.1,-0.02,-0.03,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.54,--,0.55,0.55,0.56,0.57,0.48,0.46,0.48,0.49,0.5,0.51,0.52,0.53,0.47,0.48,0.48,0.49,0.51,0.52,0.53,0.54,0.64,0.63,0.65,0.67,0.73,0.72,0.72,0.73,1.13,1.15,1.23,1.24,1.39,1.4,1.46,1.45,1.46,1.45,1.5,1.42,1.51,1.53,1.5,1.52,2.03,2.52,2.48,2.4,2.54,2.43,2.49,2.39,3.71,3.37,3.81,1.79,1.67,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0,--,-0,-0.01,-0,0.03,0.01,-0.01,-0,-0.11,-0.1,-0.09,-0.07,0.18,0.03,0.03,-0,0.01,0.03,0.04,0.05,-0.11,-0.13,-0.08,0.01,-0.02,0,--,0,0.2,0,0,0,-0.31,0,0,0,0.61,0,0,0,-0.1,0,-0.11,--,0.15,0.53,-0.01,0.13,0.25,0.09,-0.65,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),282,186,93,1536,1453,595,483,6362,595,415,228,1254,1069,403,185,1254,1022,332,170,1101,936,786,175,11149,4360,1531,497,3160,1645,1153,1062,26792,248,163,56,2220,2111,1646,268,44893,5624,5601,4199,92890,4161,4145,4138,60774,36035,23818,6677,19293,16445,12524,5715,32270,16032,40930,22772,36280,18778,59369,32793,78642,42011,72885,29695,83506,68471,42402,18137,
主营业务利润(万元),-330,-228,-102,86,212,-47,43,2297,-113,-70,-32,-153,238,22,-37,101,-64,-199,-96,-286,-163,-36,-99,4734,476,463,123,917,354,282,266,3740,100,73,53,861,755,642,1,3362,1198,1169,1100,8129,1225,1212,1211,12618,4905,2080,925,-936,-328,-81,205,8499,5588,5029,1165,4185,1869,2073,3131,5976,39001,4363,2126,8171,4654,0,0,
营业利润(万元),-1788,-1235,-442,-2408,-1859,-1400,-450,617,-1208,-731,-280,-1727,-919,-951,-436,1778,-562,-1399,-723,-2369,-1614,-1048,-665,4741,-1002,-474,-346,-2644,-1399,-920,-385,-1273,-1291,-1555,-703,-78,-1012,-204,-511,-1562,-1067,-318,-422,-18,-667,-260,801,7683,3551,1699,774,-10761,-5146,-3223,-1426,1481,4090,3531,935,2734,1130,2480,582,7798,0,6044,0,8867,5578,0,0,
投资收益(万元),-20,-11,-7,-50,-29,-20,-5,-52,-26,-19,-11,-69,-53,-32,-13,2188,1138,--,--,--,--,--,0,19,2,2,--,-175,-295,6,6,488,1179,-95,-36,-678,-262,-373,-182,-21213,-4382,-4045,-257,-9165,-2963,-2678,-257,-1893,-936,-624,-275,2105,2903,2910,79,90,-37,2475,1120,2000,1195,4943,1560,3877,1522,2301,1448,1598,615,0,0,
营业外收支净额(万元),386,--,--,1103,1103,1103,--,1277,17,-1,-0,1,-0,-0,--,3011,-1,-1,0,42,-19,-19,-19,409,11,-0,-0,219,--,--,--,--,--,--,-2,5149,0,--,0,-1536,0,0,0,-141,0,0,0,-609,4,1,0,208,203,216,0,506,222,-27,0,-37,0,0,0,0,-294,0,-84,-285,--,--,--,
利润总额(万元),-1402,-1235,-442,-1305,-756,-297,-450,1893,-1191,-732,-280,-1727,-919,-952,-436,4789,-563,-1400,-723,-2328,-1633,-1067,-684,5150,-991,-474,-346,-2425,-1240,-761,-385,-4028,-1281,-1551,-705,4405,-1274,-589,-705,-24311,-5473,-4363,-669,-9324,-3770,-3078,543,5181,2619,1076,500,-8448,-2041,-98,-1343,2076,4275,6402,2455,8028,4248,10906,3473,12483,7297,9042,3996,10180,5902,5231,4277,
净利润(万元),-1482,-1235,-442,-1343,-778,-297,-450,1483,-1235,-766,-280,-1531,-956,-951,-436,4640,-657,-1494,-723,-2355,-1645,-1079,-684,4055,-1026,-484,-379,-2658,-1239,-811,-404,-5729,-1177,-1450,-646,2684,-1399,-780,-669,-25171,-5396,-4295,-628,-11313,-3767,-3110,160,596,234,190,119,-3685,-590,503,-651,3845,4251,6618,2129,6012,3187,8630,3175,8421,5073,7295,3731,6312,4125,4050,3543,
