报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-0.31,-0.2,-0.14,-0.05,0.09,0.07,0.04,0.13,0.13,0.09,0.06,0.13,0.11,0.09,0.05,0.19,0.15,0.08,0.04,0.65,0.11,0.08,0.08,0.25,0.13,0.06,0.01,0.07,0.06,0.03,0,0.06,0.05,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.77,1.75,1.73,1.68,1.64,1.4,1.36,1.95,1.41,1.37,2.14,2.07,1.95,1.88,1.39,1.37,1.37,1.34,1.32,1.31,1.29,1.27,1.24,1.23,1.24,1.23,1.15,1.14,1.13,1.11,1.08,1.08,0.94,0.92,0.9,0.89,0.42,0.35,0.58,0.65,1.23,1.29,1.41,1.5,1.71,1.68,1.91,2.36,2.39,3.02,3.02,3.24,3.19,3.03,1.95,1.55,1.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.02,0.01,0.03,0.13,0.1,0.08,0.1,0.27,0.09,0.04,0.05,0.52,0.19,0.2,-0.07,0.69,0.12,0.1,0.22,0.27,0.09,0.02,0.01,0.11,0,0,0,0.01,0,0,0,0.18,0,0,0,0.67,0,0,0,-0.22,0,-0.09,--,0.18,--,0.09,-0.18,-0.16,-0.41,--,-0.07,-0.12,--,--,--,--,--,
主营业务收入(万元),161855,93136,45836,226582,181000,117877,53130,231647,166997,110684,57224,194794,142397,91828,44397,195569,144691,67852,29327,129910,87314,55451,25345,87945,61033,37101,10427,55252,42150,28401,13386,54756,43203,28723,14882,50027,38678,24498,10867,47203,38626,26625,12586,42826,30291,19789,9537,32571,24578,16398,8960,26453,20511,13156,5716,27127,20215,11733,28084,11631,22957,13589,28440,14812,37331,17215,31827,31331,31863,
主营业务利润(万元),16916,9532,2522,41853,33668,22110,9791,41412,32367,21321,10216,35649,26622,17990,9094,39574,29415,14605,6808,30900,19941,13490,6226,23747,14684,8063,1831,10209,8078,5048,1769,8986,7323,4816,--,8215,6118,3894,1649,9094,6597,4449,1850,8235,5975,4087,1841,4808,3560,2619,1342,1861,2413,1446,419,5836,4124,2161,2762,1107,3619,2357,5316,2738,6475,3180,8497,4797,5105,
营业利润(万元),-19831,-13420,-9026,-3249,6305,4632,2595,8862,9165,6596,3999,8573,7714,5872,3240,12562,9917,4945,2286,9495,5015,3804,2306,7145,3671,1784,250,893,1009,586,-141,763,1075,774,173,1310,1046,710,110,1268,1000,722,143,1303,787,556,141,-4825,-4493,-5829,-1389,-11937,-5150,-3907,-1619,-1241,0,-1431,-9545,-772,-6354,117,917,930,6521,3204,5186,4863,5153,
投资收益(万元),-231,-231,-219,252,274,30,13,146,15,3,--,106,106,106,--,100,2,2,2,21,9,--,--,23,0,--,--,10,0,--,--,4,4,--,0,3,3,0,0,0,0,0,0,-107,-36,-36,0,-131,-13,-14,0,-65,-11,-13,0,-11,-42,-27,-143,-16,-38,14,4,0,49,0,32,16,91,
营业外收支净额(万元),605,411,188,1116,547,438,103,901,469,431,279,1120,709,658,445,1276,707,607,136,18819,345,88,24,921,414,228,46,490,268,--,--,--,--,--,--,12,0,0,0,25,0,0,0,-4,0,0,75,1460,0,0,10,0,-116,-55,0,-4,-15,0,25,24,87,0,--,0,0,-46,--,--,--,
利润总额(万元),-19225,-13009,-8838,-2133,6852,5070,2698,9762,9635,7027,4279,9693,8424,6530,3685,13837,10624,5552,2423,28314,5361,3892,2331,8066,4085,2011,296,1384,1278,776,72,1063,1159,817,144,1327,1064,730,123,1301,1004,719,141,1211,869,606,216,505,-4461,-5793,-1379,-15267,-5276,-3974,-1622,473,0,-1457,-9236,-507,-4976,81,2249,905,6596,3206,5348,5468,5661,
净利润(万元),-18556,-12198,-8616,-2710,5597,4042,2183,7802,7729,5649,3448,7617,6748,5337,3122,11520,8938,4885,2178,27004,4727,3416,1970,6533,3364,1649,254,1439,1259,746,77,1409,1184,837,144,1327,1064,730,123,1301,1004,719,141,1211,869,606,216,505,-4461,-5793,-1379,-15267,-5276,-3974,-1622,473,-920,-1457,-9236,-507,-4976,78,2175,875,5614,2726,5179,5310,5493,
