报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.38,0.24,0.11,0.47,0.32,0.2,0.1,0.54,0.37,0.24,0.13,0.6,0.41,0.44,0.21,0.81,0.54,0.34,0.16,0.87,0.55,0.35,0.17,0.72,0.43,0.28,0.13,0.49,0.33,0.22,0.11,0.42,0.28,0.25,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,4.27,4.09,4.72,4.49,4.61,4.34,4.14,3.96,5.33,5.02,4.82,4.69,4.91,4.62,4.46,4.31,4.42,4.26,4.14,4.03,4.2,4.05,3.51,3.68,3.92,3.73,3.65,3.53,3.81,3.66,3.56,3.44,3.64,3.53,3.46,2.06,1.44,1.07,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.36,0.11,-0.26,1.08,0.62,0.14,-0.07,0.89,-0.02,-0.01,-0.32,0.84,0.42,0.34,-0.01,1.09,0.14,-0.18,-0.17,0.61,0.08,-0.05,-0.09,0.69,0,0,0,0.48,0,0,0,0.52,0,0,0.71,0.55,--,
主营业务收入(万元),128313,83621,40692,166845,119100,73846,36332,161846,114333,73613,39186,152101,108834,70066,35339,151309,112980,74023,37790,127639,93245,61248,32407,105458,80122,53217,28336,121943,94428,59956,29356,104557,78507,50546,25049,71890,54071,35397,16907,61081,45057,29650,13703,48508,35729,24011,43100,35859,24708,
主营业务利润(万元),25131,16761,8366,30887,21214,13399,6810,32768,22592,15350,8617,33187,23667,15647,7917,29713,21392,14155,7345,25064,17575,11690,6515,23697,15746,10855,5189,20636,15456,9744,4981,16167,11728,7857,--,11825,8647,6389,3268,10456,7611,5091,2365,9328,6832,4818,9237,7597,4792,
营业利润(万元),13901,8921,4142,16523,11275,7189,3848,19218,13055,8125,4640,18995,13205,8501,4131,16027,11590,7320,3517,13148,9062,5773,2768,12146,7404,4894,2198,8303,6426,4141,1996,6943,5165,3628,1791,6193,4193,3148,1550,5388,3914,2676,1232,5103,3796,2795,5049,3969,2374,
投资收益(万元),132,132,132,203,33,33,33,266,153,77,--,--,--,0,--,137,-96,-58,-26,66,64,-6,1,34,75,75,53,-144,-5,-5,--,33,0,0,0,0,0,0,0,--,0,0,0,--,0,0,--,-180,10,
营业外收支净额(万元),755,416,149,1389,722,435,133,1388,987,898,488,2227,1149,1018,350,1361,47,4,5,1165,86,72,37,79,44,15,9,119,--,--,--,--,--,--,--,-24,0,0,0,-12,0,0,0,14,0,0,-23,0,66,
利润总额(万元),14656,9337,4291,17911,11997,7623,3981,20606,14042,9023,5128,21222,14354,9518,4481,17388,11637,7324,3522,14313,9147,5845,2805,12225,7448,4909,2207,8421,6273,4111,2001,6917,5147,3628,1789,6212,4215,3137,1559,5390,3964,2701,1236,5118,3807,2801,5026,3895,2473,
净利润(万元),12344,7884,3630,15449,10383,6611,3409,17627,11962,7697,4369,17877,12197,8112,3808,14784,9886,6215,2978,12124,7738,4936,2353,10069,6001,3908,1809,6805,4618,3032,1477,5381,3592,2529,1205,4726,2955,2200,1089,4411,2960,2076,874,4368,3236,2381,4276,3534,2127,
