报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.52,0.18,0.19,0.58,0.49,0.36,0.19,0.63,0.47,0.4,0.21,0.8,0.63,0.46,0.22,0.69,0.49,0.36,0.26,0.87,0.64,0.25,0.72,0.48,0.47,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.34,6.17,5.93,6.21,6.01,5.87,2.45,2.18,1.96,0,2.24,2,8.39,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.34,0.12,0.05,0.69,0.48,0.3,0.21,1.06,0.77,0.45,0.93,0.81,2.51,
主营业务收入(万元),50397,19342,9694,31914,24872,17396,8610,31725,22221,14998,7455,28534,21832,14865,7332,24637,16455,10229,6807,24717,17494,6071,21380,17725,15003,
主营业务利润(万元),44347,7303,3709,12461,9874,6899,3693,13626,9795,6762,3252,12523,9876,6978,3556,11535,7942,4939,3269,11820,8527,2977,10362,6622,5938,
营业利润(万元),15877,6018,3182,9429,7991,5867,3134,10233,7613,5322,2618,10109,8031,5884,2819,7824,5304,3556,2443,8390,6157,2411,7139,4270,3910,
投资收益(万元),940,--,--,77,53,43,26,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,
营业外收支净额(万元),428,8,0,140,159,155,0,88,104,99,0,31,-3,-18,0,88,67,36,38,31,9,-10,-186,-35,-163,
利润总额(万元),16305,6026,3182,9569,8150,6022,3135,10322,7717,5420,2618,10139,8028,5866,2819,7912,5371,3592,2480,8421,6167,2401,6952,4235,3746,
净利润(万元),14605,5135,2714,8148,6944,5117,2652,8804,6570,4603,2228,8627,6824,4986,2396,6698,4562,3056,2108,7026,5224,2020,5882,3704,3263,
净利润(扣除非经常性损益后)(万元),14242,5128,2714,8019,6810,4985,2652,8729,6483,4519,2228,8601,--,5001,--,6623,--,3026,2076,7001,5216,2030,6072,3738,3429,
经营活动产生的现金流量净额(万元),4692,5380,3531,8011,7019,5104,1942,8313,5769,4024,512,6304,3676,1292,507,7443,5199,3259,1680,8571,6243,3662,5406,4689,2507,
现金及现金等价物净增加额(万元),3290,4623,2736,-1384,-1050,-1494,1359,-1285,-2412,-2046,-1442,-5096,-5263,-3764,397,45322,44854,47961,1507,3667,1476,1714,-749,2984,934,
总资产(万元),240648,82589,80669,76949,76609,76596,79901,77380,74601,73400,75813,72902,71227,70348,71767,69019,66927,69073,23501,20968,19406,0,16495,14353,9554,
流动资产(万元),141569,63320,61083,57265,56860,56755,59769,57653,55909,54807,57888,56217,58931,59634,61054,58384,57022,60675,15071,12474,10828,--,10097,7904,5627,
总负债(万元),36543,2514,3015,2008,2872,4687,3418,3549,3004,3770,3144,2462,2589,3548,7557,1791,1834,5487,3641,3234,3474,--,3524,2741,1160,
流动负债(万元),32951,2294,2795,1788,2652,4467,3198,3329,2784,3550,2924,2242,2369,3328,7337,1791,1834,5487,3641,3234,3474,--,3524,2741,1160,
股东权益不含少数股东权益(万元),198058,80075,77654,74940,73736,71909,76483,73831,71597,69630,72669,70441,68638,66800,64210,67228,65093,63586,19860,17734,15932,0,12971,11612,8394,
净资产收益率加权(%),16.12,6.62,3.56,10.95,9.46,6.91,3.53,12.28,9.37,6.41,3.11,12.78,10.18,7.44,3.5,14.43,11.41,11.27,0,48.13,37.79,0,54.55,37.69,44.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
