报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.05,0.03,0.03,0.33,--,0.16,--,--,0.28,--,--,0.37,--,--,0.4,--,0.2,0.4,0.25,0.16,
每股净资产(元),--,--,--,--,--,4.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.62,--,--,--,--,--,0.91,--,--,0.35,--,--,--,--,--,
主营业务收入(万元),319551,211361,105325,435333,--,216618,90358,358527,268573,185399,89351,353346,245954,159966,330249,240299,151008,236961,145315,177674,
主营业务利润(万元),47102,33853,16745,69024,--,35022,15127,57001,44530,30689,14458,55978,40337,28672,51556,38319,25356,42857,32423,24849,
营业利润(万元),-3691,780,1641,20955,--,8300,3686,16871,15261,10611,5268,18585,12568,9016,19161,15374,9545,18545,10545,299,
投资收益(万元),430,166,30,10697,--,-491,129,18,--,--,--,-171,-168,-168,162,453,277,526,-1788,-441,
营业外收支净额(万元),1260,1115,735,658,--,-267,-32,296,228,45,-57,1076,505,-55,1327,903,453,1268,611,5107,
利润总额(万元),-2431,1895,2376,21614,--,8033,3655,17168,15488,10656,5210,19662,13073,8961,20488,16276,9998,19813,11156,5406,
净利润(万元),-2885,1421,1612,14538,11819,7014,3008,12267,12685,8806,4596,16381,10866,7459,17586,14149,8462,15734,9585,5743,
净利润(扣除非经常性损益后)(万元),-4004,212,974,10629,10432,8438,--,--,--,--,--,15352,--,--,16249,--,--,13379,--,--,
经营活动产生的现金流量净额(万元),-65377,-40777,-31482,-71963,-50812,-27425,-38969,-59335,-69390,-32618,-29131,40635,-6657,16561,15337,-15147,-19106,10770,8317,-8907,
现金及现金等价物净增加额(万元),25826,34880,14678,-2841,--,26604,-3525,-18389,-22533,-23636,-30419,-16303,-48319,-39629,13701,-30392,-5716,29699,6758,12496,
总资产(万元),975188,935825,863311,788431,814688,751720,620245,593104,502275,436706,382758,429092,353075,333696,388311,298737,305110,283748,215023,201378,
流动资产(万元),559737,544547,487407,421758,400642,365703,326137,271243,256816,213119,173337,181735,196125,184043,202884,195192,203994,184514,130397,118016,
总负债(万元),714709,675295,596442,560243,573257,514655,439082,364023,322797,260660,210034,207659,189418,174224,183654,150428,161186,181688,120835,117289,
流动负债(万元),628745,582584,515694,489312,494499,438837,351651,287313,238690,218720,154908,165405,117543,130774,142033,117915,126565,151742,101496,102936,
股东权益不含少数股东权益(万元),257800,257749,263646,224948,218517,214022,172160,206105,170771,167291,163755,197485,154339,150286,180743,139680,135126,90578,79596,69984,
净资产收益率加权(%),-1.13,0.56,0.64,6.75,--,3.34,--,--,--,--,--,8.66,--,--,10.45,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
