报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.25,0.19,0.21,0.61,0.42,0.33,0.27,1.04,0.88,0.69,0.11,0.94,0.27,0.06,0.08,0.58,0.1,0.11,0.15,0.71,0.33,0.19,0.14,0.48,0.27,0.02,0.03,0.61,0.62,0.7,0.03,1.01,0.34,-0,0,0.48,1.58,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.85,3.64,3.71,3.63,3.21,3.22,3.33,3.18,2.8,2.65,2.66,2.52,2.32,2.06,2.8,2.78,2.77,5.02,2.45,0,0,--,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.6,1.66,0.09,-3.63,-2.49,-2.08,-1.82,0.15,0.16,-1.71,0.4,-0.07,-0.28,1.11,0.5,-1.73,-2.1,-3.24,-1.78,-2.32,0,-0.07,-0.35,0.89,3.6,
主营业务收入(万元),839256,594516,276991,1175857,757640,434315,321238,1038192,607212,501463,89244,641112,191071,64856,49262,356537,97002,85527,76957,621808,191819,87665,46053,283361,182268,19919,10650,232591,226908,130108,8212,263066,171377,13664,6815,134994,94321,
主营业务利润(万元),180572,119187,70159,170589,116173,86173,57888,214634,166893,125686,26963,209000,68890,25558,20181,140374,39457,35913,36667,226946,70974,38993,22788,100369,59538,8519,5508,91639,88083,47677,3140,82047,57357,5586,2312,34982,17749,
营业利润(万元),141671,91998,58098,116206,80335,63818,48630,199431,166373,133194,18021,169037,49151,12577,13623,105125,23782,25795,32488,193951,57986,31564,17782,84318,48454,3197,3327,78665,80235,43629,2184,69878,48106,-512,486,28902,13722,
投资收益(万元),12,12,7,78,40,22,14,27753,24194,1003,--,14,48,48,--,408,359,153,42,27,--,--,0,--,--,0,--,148,156,138,3,-14,-49,-51,-31,-13,11,
营业外收支净额(万元),141,-340,538,-78,-1006,-794,-383,-2368,-1733,-1592,1860,-515,-539,-339,-136,242,-0,216,-495,336,1461,1676,1720,-738,-634,-371,-132,2377,2,--,-25,--,--,--,--,1520,736,
利润总额(万元),141812,91658,58636,116128,79329,63024,48248,197063,164640,131602,19880,168522,48612,12238,13486,105367,23782,26010,31993,194286,59446,33240,19502,83580,47819,2826,3195,81042,80237,43721,2158,71390,48117,-243,458,30422,14458,
净利润(万元),68481,51830,28881,82904,56925,45045,36657,141012,119171,93211,14840,126597,36938,8513,10233,78399,12858,14977,19633,96621,44712,25029,18923,64367,37175,2748,2600,60427,60192,32838,1221,45600,30066,-182,208,20358,9462,
净利润(扣除非经常性损益后)(万元),66988,51927,28402,81931,57079,45283,36713,121260,101840,75894,13367,126495,--,8465,--,77883,--,14765,--,94906,0,23712,--,64742,--,3013,0,57678,0,32360,1227,0,0,-533,215,--,--,
经营活动产生的现金流量净额(万元),612782,221054,-44605,-131704,-265637,-203929,-149228,40537,223042,200384,154511,451286,216752,224515,12732,-491240,-336459,-281248,-245620,19861,21253,-231184,53901,-9907,-38056,149905,52007,-180277,-218048,-168449,-81979,-106904,-87546,-3273,-16146,37238,21615,
现金及现金等价物净增加额(万元),209198,118562,-53301,-16066,-76663,-12207,-98736,47881,252176,226282,106908,44216,28884,51571,-61159,-278918,-225656,-232928,-194485,223767,180928,-89610,45717,50985,-25216,92737,78344,71998,49297,107868,17240,250,-6141,113316,75781,10946,-7246,
总资产(万元),4144005,3955714,3817916,3824577,4068927,4163163,3941238,3956482,4121208,4063464,4065609,3836342,3706584,3709992,3462797,3479845,3369496,3266388,3112119,2969990,2758285,2258726,2007097,1901091,1747986,1665169,1534511,1393419,1263436,1295397,1086458,816902,0,--,0,512619,352874,
流动资产(万元),3829605,3680273,3613041,3614258,3865901,3968070,3743069,3760074,3929386,3869659,3860926,3650364,3568418,3571285,3323344,3341301,3243944,3148614,2996100,2857478,2695569,2198305,1947458,1842430,1690256,1616703,1485689,1344246,1213934,1240709,1027996,744842,--,--,--,473064,319962,
总负债(万元),3100615,2947264,2812613,2903544,3172294,3278571,3050585,3107668,3241539,3231063,3275539,3067731,3005262,3037020,2777533,2804595,2744183,2638521,2529927,2371570,2298576,1817958,1569062,1481497,1379626,1330227,1186742,1047953,917860,985920,935019,685555,--,--,--,461924,319948,
流动负债(万元),2614007,2420424,2215054,2449539,2727752,2819969,2531404,2587376,2519036,2521624,2510803,2424895,2530785,2544807,2145909,2223935,2325987,2240894,2041189,1830096,1781491,1307337,1207630,1072329,1044375,1067268,951644,844647,671693,664142,647630,487555,--,--,--,429924,259948,
股东权益不含少数股东权益(万元),843742,827626,824957,796076,770097,758216,764700,728043,706182,680222,614939,600100,520297,491872,501433,491201,433548,435666,449787,430154,378245,358562,359216,340293,313100,278673,291214,288614,288565,261188,112670,111449,0,--,0,46249,31491,
净资产收益率加权(%),8.34,6.33,3.56,10.91,7.61,6.04,4.91,21.3,18.26,14.46,2.44,23.05,7.31,1.73,2.06,16.93,2.98,3.45,4.46,25.16,12.46,7.13,5.27,20.61,--,0.96,0,28.75,0,22.29,0,54.45,0,--,0,50.49,35.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
