报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.16,0.09,0.03,0.15,0.13,0.1,0.04,-0.19,-0.17,-0.07,-0.02,-0.03,-0.04,0.02,0.03,0.55,0.41,0.2,0.09,0.38,0.15,0.09,0.05,0.36,0.18,0.15,0.03,1.07,1.07,0.63,0.16,0.69,0.26,0.27,0.51,0.59,3.43,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.65,2.72,4.23,4.21,4.09,3.88,3.84,3.73,3.49,3.43,3.45,3.36,3.17,3.13,4.64,4.62,4.59,4.16,4.46,2.18,0,1.92,1.6,12.55,5.96,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.38,0.14,0.09,0.6,0.1,0.29,0.19,0.94,0.4,0.16,0.06,0.54,0.21,0.21,0.1,1.23,0.59,0.72,0.43,0.6,0,0.09,0.57,9.81,6.4,
主营业务收入(万元),289173,176276,79117,305344,219609,125410,30611,119297,85431,55660,27685,118321,90908,62046,29211,136854,98298,59510,27597,87173,54644,31669,15401,57916,41873,28250,12255,80491,65991,41577,16841,52999,36458,24252,44005,39708,25958,
主营业务利润(万元),47693,28373,11940,46554,33228,19715,6546,9085,5858,3700,1614,8669,6690,6735,3859,24826,18419,10535,5260,18519,10716,6884,3223,12076,7428,4707,1576,25410,23567,13634,3912,11779,6983,4996,9994,11597,6611,
营业利润(万元),17889,9195,3225,14900,11749,7705,3103,-7261,-7769,-3207,-1262,-2945,-2157,528,687,13383,9581,4010,2475,9071,3915,2565,1449,6819,3418,2500,706,18274,18543,10569,2277,8475,3647,3052,5950,8041,4357,
投资收益(万元),--,--,--,76,46,7,--,41,41,41,37,158,133,82,42,169,132,69,22,11,0,--,--,514,514,433,141,-1,-1,-1,--,620,346,346,8,10,7,
营业外收支净额(万元),3553,3109,1145,3947,2656,2317,34,1016,1035,612,358,1710,877,571,262,1216,1334,1191,11,1367,53,80,7,1559,558,454,13,246,--,--,--,945,911,28,0,-34,-3,
利润总额(万元),21442,12305,4369,18847,14405,10023,3137,-6245,-6734,-2595,-905,-1235,-1279,1099,949,14599,10915,5201,2486,10438,3968,2646,1455,8379,3976,2954,720,18520,18839,10555,2284,9420,4558,3081,5855,8007,4354,
净利润(万元),17251,9871,3422,14722,11721,8327,2506,-6341,-5685,-2252,-743,-1166,-1439,583,663,12192,9229,4421,2064,8526,3306,2069,1182,8008,3945,3289,398,15188,14970,8633,1638,6420,3567,2464,4695,5472,2952,
净利润(扣除非经常性损益后)(万元),14291,7308,2531,11453,9408,6358,2506,-7141,-6484,-2735,-1035,-2612,--,94,--,11011,--,3428,--,7362,--,2016,--,6485,--,2892,0,15006,0,8651,--,4743,0,2217,4766,5724,2961,
经营活动产生的现金流量净额(万元),24272,10601,7467,-17078,-14553,-5456,-6975,14896,12686,6988,1374,14901,12814,4541,1984,13280,2257,6503,4318,20951,8848,3585,1273,12002,4746,4707,1550,18340,8724,10630,5298,5612,4713,822,5251,8438,5500,
现金及现金等价物净增加额(万元),9079,3350,7,5392,12131,38001,11128,-4116,-5169,-6675,-5808,1586,-836,-871,-4139,-9495,-11558,240,-384,-5416,-11089,-10014,-4080,-6937,-2061,-2378,3144,31945,32979,32074,35863,-6596,-4977,-952,5411,869,2794,
总资产(万元),714689,390574,339115,321029,322075,309752,262191,143396,146005,144539,146505,148051,143793,139593,139375,144712,129774,135593,139126,130681,132678,124127,120607,113323,112402,103030,97192,93018,94809,81885,80549,43782,0,46031,41866,30324,20093,
流动资产(万元),370577,211006,167432,151201,171642,164570,120139,40330,45077,44239,46203,49505,46211,49529,50987,55666,42233,46388,57839,48729,51385,46335,48121,47843,63114,59448,59065,56235,63082,51298,51237,15599,--,19920,20970,14986,12195,
总负债(万元),371761,200244,153935,139005,139334,130040,116108,60463,62273,57210,57416,58016,54079,47452,43638,49413,37209,47844,52234,46100,53735,46575,42602,37326,40599,31985,26273,22400,24502,18708,24533,22853,--,28154,26981,19532,14965,
流动负债(万元),342676,182569,143058,126863,132327,125999,114541,58944,60794,55721,53418,54009,50063,46926,43103,48869,36659,45294,49684,43550,51375,46215,42242,37146,38599,29971,22195,18313,19824,18047,20354,18937,--,24898,26981,19532,14965,
股东权益不含少数股东权益(万元),342887,190267,185180,182023,182742,179710,146083,82173,82809,86211,87956,88818,88494,90836,94422,93969,91141,86430,85587,83278,77782,76392,76838,74822,70625,69862,69001,68665,68181,61858,55251,20232,0,17446,14515,10614,5002,
净资产收益率加权(%),9.02,5.26,1.86,10.75,9.46,8.64,3.11,-7.42,-6.64,-2.58,-0.84,-1.29,-1.59,0.64,0.7,13.76,10.63,5.16,2.43,10.78,4.29,2.61,1.57,11.21,--,4.73,0,27.31,0,18.49,--,35.97,0,15.42,39.33,70.61,83.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
