报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.49,0.43,0.18,0.66,0.43,0.35,0.14,0.46,0.31,0.25,0.12,0.4,0.26,0.19,0.11,0.42,0.23,0.18,0.1,0.38,0.27,0.17,0.1,0.31,0.2,0.12,0.07,0.19,0.16,0.1,0.07,0.36,0.26,0.16,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.26,--,3,2.92,2.94,2.83,2.64,2.59,2.52,2.51,2.41,2.31,2.23,2.14,2.04,1.97,1.92,1.92,1.88,1.83,1.8,2,1.9,1.8,1.83,1.73,1.7,1.67,3.45,3.3,3.22,3.13,4.79,4.61,4.55,4.37,2.11,1.77,1.36,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.26,--,0.3,0.18,-0,0.47,0.41,0.24,0.17,0.4,0.19,0.21,0.06,0.34,0.41,0.31,0.07,0.2,0.15,0.03,-0.04,0.31,0.13,0.09,-0.03,0.28,0,--,0,0.44,0,0,0,0.2,0,0,0.32,0.14,0,
主营业务收入(万元),210001,144300,76810,274884,202029,137157,63481,234975,187809,113360,58853,200689,147707,91242,41136,170262,121030,86949,43215,142296,113995,77404,39232,116423,94901,67910,29190,68723,55700,37417,17772,62432,48922,33122,16558,54587,43032,31558,17929,50275,40724,29070,13902,35853,27054,18296,38291,22758,14910,
主营业务利润(万元),99651,68779,34721,125912,90335,61800,29392,96736,73262,44092,22232,66875,49362,31225,13882,52269,39065,27251,13519,43182,34270,23806,12439,34280,27682,19053,9644,24841,20191,12995,5800,22419,17572,11604,--,18949,14776,10453,5960,18524,15768,11912,5498,14140,11220,7645,11997,8893,7996,
营业利润(万元),23901,19714,9665,25297,19592,15817,6936,18017,15432,11719,6800,16999,11858,8363,4454,15374,9762,7670,4279,13952,10916,7128,3905,11141,8300,5258,3190,7721,7221,4985,2586,12851,9663,5831,3308,7522,6404,4721,3015,7937,6639,5222,2246,5574,4886,2872,3713,2945,1838,
投资收益(万元),297,--,--,-7,-8,-6,-3,347,350,354,416,-14,-11,-7,-4,-14,-11,-7,-4,-14,-11,-7,-4,-532,-513,-6,-3,-52,-29,-8,-3,752,667,17,0,-10,-7,-5,-2,-12,-11,-8,-3,-16,-12,-7,-14,59,-27,
营业外收支净额(万元),2084,963,15,4417,1360,1056,270,3620,1464,745,82,1519,688,394,129,1585,529,283,173,1454,325,228,75,1449,392,153,94,634,--,--,--,264,--,--,--,49,0,--,0,-32,0,0,0,-80,0,0,-66,0,0,
利润总额(万元),25985,20677,9680,29714,20953,16873,7206,21637,16896,12464,6882,18519,12546,8757,4583,16959,10291,7953,4452,15406,11241,7356,3980,12590,8692,5412,3284,8355,7319,5073,2682,13116,9622,5806,3285,7763,6383,4705,3005,8117,6775,5239,2272,5717,4988,2872,3806,3337,2088,
净利润(万元),14069,12277,5257,18999,12480,10209,3977,13279,8843,7263,3554,11594,7574,5436,3051,12003,6556,5066,2963,10811,7688,4871,2738,8905,5662,3358,2093,5391,4460,2962,1912,9403,6683,4069,2281,5050,4068,3065,2015,5869,4903,3685,1594,3683,3203,1806,2343,2190,1458,
净利润(扣除非经常性损益后)(万元),12362,11470,5197,15420,11439,9324,3801,10040,7533,6349,--,10603,--,5145,--,10981,--,4922,--,9856,--,4711,--,7816,--,3261,0,5034,0,2926,0,9270,0,4083,--,4913,0,3072,0,5651,0,3677,0,3448,0,1800,0,0,0,
经营活动产生的现金流量净额(万元),16701,-1332,-6410,25851,17168,19494,-724,20750,8711,2410,7557,19341,8700,5087,-101,13612,11862,6895,4844,11511,5346,6021,1640,9743,11913,8969,1892,5804,4455,899,-1019,8231,3333,2484,-841,7360,5962,3207,1378,5790,5949,4583,2216,1702,3542,1487,1712,744,0,
