报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),-164,-855,-1058,5654,1099,642,-116,-11038,-9778,-6500,--,-33678,--,-7733,--,-31226,--,-4420,0,-18484,--,-6453,--,-2485,--,-1635,0,-33763,0,-3977,--,-9348,0,-177,--,-16553,0,52,0,-9188,0,125,0,1551,0,1283,0,3971,0,1984,0,4641,3430,--,0,0,0,
经营活动产生的现金流量净额(万元),-8601,-5974,-3790,548,-8208,-6133,-5176,11893,5645,4389,2880,21027,-573,-4036,1401,3913,11352,2743,1091,-24042,-16861,-11280,-18925,-1644,-644,-1749,-1957,53,3427,-1581,-1119,8500,20542,16429,7348,5059,8343,7064,5350,10029,3644,-1213,-2360,-6331,-3897,-4347,-4317,-5553,-2801,-3421,168,11757,0,5537,7906,-1693,0,
现金及现金等价物净增加额(万元),-5873,-4443,-8228,-1434,-11920,-8255,-10351,-31141,-26653,-25351,-24675,20239,-2008,-2596,2270,4083,-1624,-5839,-2487,2591,7028,10516,7009,22,1372,946,1338,-6243,-4503,-8474,-4141,2876,19098,13998,6360,-2004,1720,-1053,-1927,-6141,-4785,-4648,-3352,-8673,-789,-1125,1455,-475,4011,-3796,2088,20833,0,2973,1327,1791,0,
总资产(万元),139850,143060,129001,135992,140021,141894,135162,138009,74902,81016,86405,110972,102655,125683,118562,119107,139187,143989,143888,140204,143597,150551,148961,127826,141907,149037,144812,133001,152272,159301,168193,174325,197257,180073,162978,165808,168367,157815,153002,153749,166426,166973,176244,175882,181221,181687,179689,167609,175647,146965,121462,113767,104181,73309,63475,56914,47913,
流动资产(万元),99561,102459,87636,94051,97578,98786,91447,93690,26662,31466,36171,59949,51134,73297,67979,67743,78247,80225,78045,72046,69805,69923,65753,42231,57135,63907,57822,43802,60753,65962,75129,79282,94953,76541,56839,57129,82209,70399,63704,62715,77220,76168,87791,85943,95102,96484,95969,85041,95191,78729,--,0,--,39503,0,0,0,
总负债(万元),69965,73885,60830,67800,76586,79055,73252,76119,118388,121187,123037,144651,167601,168408,156319,153872,152599,149873,148164,143697,144854,147897,142850,122336,137436,145408,141348,129230,124658,125580,130534,136821,161364,144989,128059,131110,118189,107613,104686,103597,106953,107125,116527,116182,121708,122298,121131,109463,118573,90677,66373,59509,50639,49989,41968,38365,28474,
流动负债(万元),68009,71928,58867,65837,74548,77017,71209,74076,118348,121148,122796,144410,167601,168408,156319,153872,152599,149873,148164,143697,144854,147897,142850,122336,137436,145408,141348,129230,124658,125580,130534,136821,151473,130098,105688,121838,82800,67224,51979,47891,46356,45968,52070,51725,57250,56571,55404,50669,61780,54871,--,0,--,35297,0,0,0,
股东权益不含少数股东权益(万元),69884,69174,68171,68192,63435,62839,61910,61890,-43486,-40172,-36631,-33679,-64946,-42726,-37758,-34765,-13412,-5883,-4276,-3493,-1257,2654,6111,5491,4471,3630,3463,3772,27614,33721,37659,37504,35893,35083,34919,34698,50178,50201,48317,50152,59473,59847,59717,59700,59514,59390,58558,58146,57073,56288,55090,54258,53542,23320,21507,18548,19439,
净资产收益率加权(%),2.45,1.43,0.18,9.69,2.47,1.52,0.03,-15.64,--,--,--,--,--,--,--,--,--,--,0,0,--,-69.67,10.7,37.12,--,-3.97,0,-163.45,0,-10.48,--,6.12,0,1.11,--,-44.74,0,0,0,-15.55,0,0.23,0,2.54,0,2.08,0,6.77,0,3.52,0,13.53,11.71,8.09,14.77,12.28,12.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
