报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.41,0.31,0.15,0.65,0.47,0.3,0.13,--,0.33,0.21,0.09,0.7,0.46,0.3,0.14,0.38,0.23,0.15,0.08,1.33,1.08,0.72,1.08,0.84,0.65,0.37,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,10.03,9.86,10.01,9.86,9.72,9.63,13.46,13.38,4.56,4.19,0,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.52,-1.26,-0.14,-0.73,-0.71,-0.46,-1.05,1.38,1.3,1.43,1.45,1.55,0.7,1.74,
主营业务收入(万元),173646,114932,54318,253798,189502,123307,54078,210814,150213,98632,41031,177000,127020,80295,35929,157831,116015,74650,29428,135328,98491,63137,98772,70448,96464,90144,
主营业务利润(万元),37731,26245,13434,60358,45812,30420,13142,44144,31458,20722,8576,32767,23199,15195,6805,22098,14763,9732,4404,30047,22579,15640,25730,19583,18950,13970,
营业利润(万元),21197,14956,7664,31635,26078,16462,6980,22175,16423,10279,4429,16731,11394,7571,3781,8689,5693,3619,1465,15718,13064,9469,13766,10958,6156,5011,
投资收益(万元),2289,1491,683,294,24,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,9,6,
营业外收支净额(万元),216,-95,-55,-307,99,54,126,13,19,98,28,79,-27,-345,-273,190,100,35,78,493,38,61,392,294,138,74,
利润总额(万元),21413,14861,7609,31328,26177,16516,7106,22188,16442,10378,4458,16810,11366,7226,3507,8879,5792,3654,1543,16211,13102,9530,14158,11252,6294,5085,
净利润(万元),18304,13006,6310,27287,19859,12613,5449,18888,13746,8752,3745,14411,9573,6101,2935,7820,4789,3015,1209,14698,11925,7955,11873,9242,6494,3562,
净利润(扣除非经常性损益后)(万元),18134,13093,6370,27321,19772,12566,5350,--,--,8667,3719,14330,--,6392,--,7435,--,2982,--,13846,10922,7918,11541,8993,5086,2975,
经营活动产生的现金流量净额(万元),6611,-2937,-1660,43558,27203,7391,-11701,4669,-10828,-18658,-18635,-17682,-10709,-26055,-2950,-14952,-14571,-9549,-15449,20340,14325,15918,15938,17130,4404,8679,
现金及现金等价物净增加额(万元),-24461,-48611,-7223,1724,48252,-33889,-8312,-2401,-7689,-12642,20040,-19941,-15033,-29125,-2914,-50148,-55190,-50292,-39744,148175,1082,4651,3086,12370,-4646,-8578,
总资产(万元),428495,409524,399051,402757,401802,317808,344288,349046,323134,322163,335094,289712,279703,263334,268828,256021,242492,238256,239409,255982,109104,102482,90804,0,81119,87877,
流动资产(万元),297193,283634,274782,280102,285440,206865,235097,239668,225903,226465,260779,209116,208641,192623,203821,192205,180310,182463,190728,207209,61917,55511,56582,--,51715,61987,
总负债(万元),101296,87682,136056,146152,149173,85445,119191,121110,100496,104677,119791,78155,72984,60086,62562,52690,42192,39730,41217,58999,58884,56233,52510,--,47807,73798,
流动负债(万元),100882,87593,69266,79987,87221,85296,119024,120924,100291,104454,119550,77895,72705,59789,62247,52356,41839,39359,40809,48591,48486,45821,42071,--,46024,73481,
股东权益不含少数股东权益(万元),327199,321842,262995,256605,252629,232363,225097,227935,222638,217486,215302,211557,206719,203247,206266,203331,200300,198526,198193,196984,50219,46249,38294,0,33312,13997,
净资产收益率加权(%),6.46,4.94,2.43,11.36,8.54,5.48,2.36,--,--,4.08,1.75,6.98,4.68,2.99,1.43,3.91,2.41,1.52,0.61,32.2,26.95,18.82,31.03,24.55,31.92,29.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
