报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-09-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.31,0.3,0.1,0.41,0.43,0.3,0.1,0.29,0.3,0.22,0.03,0.24,0.21,0.11,0.01,0.89,0.84,0.59,0.68,1.17,0.55,0.25,0.09,-0.07,-0.03,-0.05,-0.03,0.02,0.02,0.01,0.01,0.03,0.04,0.03,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.95,--,3.89,3.8,3.71,3.7,3.65,3.41,6.42,5.74,5.8,5.29,4.73,1.47,1.51,1.49,1.51,1.54,1.53,1.53,1.52,1.53,1.54,1.58,1.53,1.5,1.49,1.51,1.49,1.42,1.34,1.34,1.33,1.33,1.29,1.27,1.27,1.3,1.25,1.25,1.25,1.28,1.4,1.43,1.47,1.51,1.46,1.51,1.79,1.79,1.84,2.61,1.77,1.72,1.64,1.93,--,1.65,1.46,1.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.03,-0.01,-0,-0.04,-0.04,0,0.01,-0.06,-0.04,-0.04,-0.03,-0,-0.04,-0.03,-0.05,0.1,-0.03,-0.08,-0.08,0.07,0.01,-0.13,-0.13,0.01,0,0,0,0.21,0,0,0,-0.06,0,0,0,0.14,0,0,0,-0.09,0,-0.09,--,0.04,-0.01,0.07,0.11,-0.14,--,0.08,--,--,--,--,--,--,--,--,
主营业务收入(万元),13951,9514,3667,23483,16350,10847,4810,23465,15866,10489,4724,26094,19843,14391,5363,24755,17602,11491,5054,21326,16363,10437,4717,16264,11142,6667,2646,34547,15150,9885,4531,75569,59397,44516,19319,62258,41652,26627,11576,41567,29966,20062,8519,28783,20130,12465,5310,24958,17702,11962,5930,12907,7509,5256,2286,13276,8052,20486,9256,28866,13895,25402,8456,21224,8925,17686,13613,18400,15187,15148,
主营业务利润(万元),2098,1127,86,6904,3613,2698,1050,5847,4500,2930,1343,9051,6652,5466,1355,7366,4456,2938,1291,5595,4135,2625,988,4174,2623,1361,452,6314,3763,2398,956,10851,8503,6710,3479,8467,5379,3622,1513,6509,5112,3534,1490,6549,4400,2575,1054,5764,3886,2531,976,2511,1662,1110,436,2561,1194,4496,2448,6958,4122,7558,2394,2742,1054,1587,1113,1540,1770,--,
营业利润(万元),30186,29515,9036,39024,42001,27382,8423,29196,29744,20888,2171,22060,21541,9735,855,77557,73966,51654,32200,41906,20509,9311,3486,-1243,-692,-906,-800,533,585,387,161,835,1037,630,-504,-86,-19,165,82,-1284,327,325,97,671,-56,-510,-496,-476,-574,-641,-557,-3074,-2181,-1411,-730,-1411,-1180,-2442,77,2520,2217,4293,710,2998,0,2108,1697,1689,1915,--,
投资收益(万元),40801,37394,12130,47830,49218,30767,10217,38514,36627,26577,3394,28022,22717,11564,2277,86399,77527,55447,33147,57795,23819,11478,4546,288,256,139,48,696,528,389,280,741,577,268,111,594,437,344,141,420,431,308,168,997,547,363,164,147,162,85,29,-192,188,116,29,1231,89,-149,217,167,98,515,34,209,188,488,78,133,110,--,
营业外收支净额(万元),17,-38,5,19,1,-1,-0,71,9,9,9,541,13,7,-2,104,80,-2,-1,7887,8,11,-9,184,163,44,229,327,--,-40,--,445,--,--,--,49,0,0,10,2792,0,0,0,-8,0,0,0,23,18,-18,-18,-58,-463,-491,0,17,43,-187,0,86,0,0,0,0,-3,0,12,--,--,--,
利润总额(万元),30204,29477,9041,39042,42002,27381,8423,29266,29754,20897,2180,22601,21555,9743,854,77661,74046,51652,32199,49793,20517,9322,3477,-1059,-529,-862,-570,860,574,347,162,1280,1195,875,-502,857,740,821,233,1929,842,716,351,1661,487,-176,-366,734,-394,-575,-545,-3323,-2457,-1786,-717,-161,-1040,-2690,404,3071,2308,6036,744,3309,1699,2729,1861,1852,2022,--,
净利润(万元),22959,22393,7322,30163,31904,22151,7634,21892,22188,16042,2397,17796,15775,7901,820,66118,62777,43976,25432,43657,20400,9329,3433,-1455,-659,-939,-579,464,381,237,112,557,782,557,-522,455,216,475,101,1528,192,220,85,591,-197,-566,-525,361,-743,-762,-575,-3082,-2156,-1461,-669,131,-941,-3281,51,2285,2074,5004,572,2629,1456,2453,1702,1625,1830,2155,
