报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.19,0.12,0.1,0.3,0.22,0.14,0.12,0.36,0.28,0.15,0.1,0.33,0.29,0.14,0.16,0.6,0.48,0.19,0.19,0.73,0.58,0.39,0.19,0.48,0.38,0.19,0.07,0.41,0.35,0.21,0.09,0.59,0.4,0.24,0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.74,3.64,3.58,3.44,5.24,3.47,3.35,3.07,4.51,4.47,4.34,4.14,4.24,4.05,3.93,3.74,4.01,3.94,3.89,3.75,4.84,4.76,4.59,4.43,5.68,5.37,5.25,5.1,6.06,5.74,5.65,5.44,5.26,5.46,5.36,5.13,5,4.91,4.84,4.66,4.57,4.51,4.65,4.55,4.45,4.4,4.43,4.25,3.98,1.33,0.34,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.01,--,-0.09,-0.06,-0.02,0.05,-0.38,-0.39,-0.37,0.45,0.19,0.09,0.39,1.21,0.69,0.55,0.26,0.53,0.18,0.17,0.09,0.67,-0.05,-0.29,-0.71,0.3,0,--,0,1.41,0,0,0,0.67,--,0,0,0.64,0,0,0,0.93,0,0.39,--,0.64,--,0.25,0.23,0.09,0.16,--,--,
主营业务收入(万元),313036,190000,91300,325119,241365,152405,74799,316900,238335,146444,65242,259285,188989,119505,58076,235443,169358,106105,48376,217044,154209,96992,42912,174311,123073,71231,34429,189074,147289,94720,41426,174495,129917,80698,38867,158874,116042,68061,30083,109421,78867,46254,21212,73494,53749,32764,14994,51323,37531,21056,9220,40450,29589,17983,8505,58330,46710,26734,30343,10699,16970,14501,13883,
主营业务利润(万元),72795,43919,21703,75665,53794,33933,17812,64246,44259,26674,10581,48573,36692,22622,10132,48737,28770,17503,7688,39399,30079,21524,9816,32555,21317,12177,5277,28626,23356,15421,7169,25919,16712,10837,--,24047,16550,11432,5394,20737,15600,9351,4123,16092,11155,6773,2731,13988,10156,5619,2307,9686,6346,3626,1663,14372,12403,7471,9488,3732,5732,4471,3732,
营业利润(万元),20072,19726,10973,31183,23523,15375,8953,10858,15304,7076,3904,10163,9172,4274,2070,12143,7862,3425,1990,9681,11041,9283,4467,12456,10306,5793,1948,11671,11829,7178,2332,15690,10959,6556,3078,15594,10699,7235,3857,13281,9809,6080,2768,8323,6610,3942,1534,8103,5794,2874,1103,5540,3273,1682,633,7498,7363,4157,5661,2375,3474,2451,1812,
投资收益(万元),165,111,111,32,22,25,31,-908,-299,-194,-131,-44,243,274,203,275,745,381,280,1035,-33,-62,-38,749,1028,342,-254,135,877,988,296,1911,1631,603,308,255,101,21,11,42,31,13,11,258,296,285,47,119,89,89,1,347,360,215,80,326,13,13,53,0,0,0,2,
营业外收支净额(万元),10405,1853,465,2780,2031,1153,661,18108,5303,4346,3890,13282,12096,6375,4910,13809,13232,5210,3668,11370,5622,2030,1158,3145,1946,654,415,2088,--,--,--,--,--,--,--,-301,0,--,0,-542,0,0,0,25,3,0,0,-225,-94,-85,-43,10,-13,-12,0,-282,0,0,-156,0,--,--,--,
利润总额(万元),30476,21579,11438,33963,25554,16528,9613,28966,20606,11422,7794,23445,21268,10649,6979,25952,21094,8635,5658,21051,16663,11313,5625,15601,12252,6447,2363,13759,12038,7200,2309,15981,11158,6894,3155,15860,10587,7045,3510,12869,10017,6204,2860,8758,6908,4221,1575,8217,5908,2877,1062,5897,4171,2331,853,7761,7347,4144,5558,2338,4014,2891,2477,
净利润(万元),26997,17845,9657,28809,21423,13483,8027,23176,18070,9984,6558,21018,17945,8836,5823,22508,17917,7269,4692,18163,14505,9703,4619,12047,9518,4856,1709,10246,8735,5324,1636,11278,7721,4697,2012,10792,7177,4838,2332,8008,6625,4082,1836,5798,4517,2609,1041,5094,4014,1908,709,4585,3115,1830,644,6415,5023,2824,4662,1560,2857,2009,1789,
