报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.17,0.31,0.11,0.58,0.25,0.17,0.04,0.42,0.2,0.14,0.04,0.27,0.15,0.11,-0.02,0.2,0.11,0.17,0.02,0.28,0.15,0.03,0.01,0.3,0.12,0.1,0.01,0.41,0.14,0.16,0.05,0.25,0.17,0.08,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.21,--,2.04,2,1.96,1.98,1.88,3.53,3.38,3.36,3.23,3.11,3.09,3.08,2.91,2.89,3.04,3.03,2.76,2.78,2.66,2.62,2.54,2.45,2.39,2.33,2.25,4.24,3.86,3.82,4.58,4.51,4.95,4.66,4.6,4.54,4.53,4.61,1.49,0,1.3,1.11,1.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.11,--,-0.52,-0.04,-0.18,0.09,-0.06,-0.61,0,0.05,-0.74,-0.77,-0.14,1,0.14,0.07,0.34,0.31,0.34,0.04,-0.21,0.61,-0.05,-0.23,-0.18,-0.03,0,0,0,-0.32,0,0,0,-0.43,0,--,0,0.66,-0.18,0,0.74,0,0,
主营业务收入(万元),169912,104032,52454,236804,153438,101433,46922,203161,133633,83917,40176,188301,117755,76146,35666,180621,111256,75975,33782,158636,99489,59216,30774,122402,70971,40571,19732,109863,64369,39868,19273,95834,62046,35606,17899,93250,53411,33951,14917,70615,44259,24434,10671,47513,23611,12116,3411,22593,8492,3271,22338,27809,18573,
主营业务利润(万元),42351,25315,11167,49362,32860,21399,8761,41044,27318,16434,7359,34515,23505,15284,6669,30779,19103,13227,5471,25404,16349,9651,4472,21746,12902,8124,3359,20560,12321,8459,3909,15508,10632,6060,--,12345,8163,4812,2055,9549,6983,4534,1861,8334,5036,2917,943,9204,3866,1185,10020,8831,6229,
营业利润(万元),15714,9137,3641,19272,8775,5625,1584,13145,6180,4381,1247,8225,4099,2680,-452,6266,4325,3058,604,4749,2437,676,305,5405,2214,1799,349,6089,2257,2416,833,4293,3045,1434,418,3108,2195,817,394,1431,1583,958,261,822,123,-522,-599,3365,921,-569,3366,2902,2552,
投资收益(万元),1280,773,-206,-272,-157,-127,-114,-242,-246,-280,-56,30,97,236,-50,550,599,79,16,199,78,58,38,181,54,29,20,-36,63,25,-22,-174,-174,104,31,3988,3421,2704,63,-4896,76,-1,2,-32,29,-0,0,-37,-6,2,-27,9,-13,
营业外收支净额(万元),1058,686,371,586,403,294,93,744,932,567,249,1337,1119,1055,66,607,217,120,36,495,482,283,124,264,199,149,8,756,--,288,--,--,--,--,--,-17,0,0,0,-48,0,0,0,4,0,63,0,14,26,0,0,0,0,
利润总额(万元),16772,9822,4011,19858,9178,5919,1677,13889,7112,4948,1496,9563,5217,3735,-386,6874,4542,3178,640,5244,2919,958,429,5670,2414,1947,357,6845,2614,2704,875,4614,3046,1437,422,7164,5660,3524,461,-3386,1788,963,264,935,312,-388,-528,3501,1002,-535,3546,3154,2605,
净利润(万元),13405,8231,3013,15335,6589,4432,1085,10921,5307,3683,976,7110,3959,2884,-567,5307,2759,2331,270,3886,1996,393,121,4070,1676,1406,197,5636,1983,2198,675,3428,2354,1152,313,5984,4930,3110,298,-4069,1191,655,148,395,13,-447,-526,3235,984,-537,3373,3002,2577,
净利润(扣除非经常性损益后)(万元),12190,7005,2769,15014,6211,4270,1021,10242,4752,3390,--,5690,--,1787,--,4776,--,2256,--,3372,--,14,--,3804,--,1242,0,4937,0,1888,0,1635,0,886,--,1770,0,390,0,667,0,618,0,171,0,-505,0,2973,--,0,0,0,0,
经营活动产生的现金流量净额(万元),-15362,-10683,-1587,10093,-10175,-10143,-2402,8876,-4620,-3293,-2816,4105,-13461,-1104,-4705,2237,-1647,-8399,53,676,-10214,-10633,-1875,13736,1865,989,4659,4282,4688,561,-2843,8410,-665,-3152,-2525,-388,-4075,-4757,-1930,-2177,-8987,-7198,-5527,-2969,-8512,-8088,-3863,4546,-894,0,3751,0,0,
现金及现金等价物净增加额(万元),12469,33468,598,-5972,-17347,-14079,-9020,6938,-6336,-2373,-766,-6458,-12990,-5539,-7129,-1004,-4741,-2246,-40,-2927,-9602,-10699,-2246,9867,-732,-1289,4752,-2151,-3332,-7950,-6929,6508,-951,-2274,-3470,4414,-2484,-1551,38,-5611,-9621,-8169,-6456,-10752,-15916,-16177,-6396,24711,-3163,0,2845,0,0,
总资产(万元),249146,248803,212563,191882,231200,219988,222735,180528,179339,168091,154076,120210,150848,145336,137914,110858,132463,133804,111353,87569,113969,106910,108561,83485,100880,87422,84358,72692,91487,83786,79618,76462,79978,72316,64059,58969,57846,56795,50212,45423,51084,50553,47779,48441,45035,41884,36317,39064,14228,0,15413,14696,15143,
流动资产(万元),160193,175104,126822,112760,136676,130881,136969,115628,127039,124099,123130,98331,127493,120462,115774,89793,112248,115719,96684,72090,101782,94154,95258,70656,88580,75767,73517,61122,81713,74768,74814,73480,77175,69514,61316,56829,55704,54925,48299,43456,49108,48711,45911,46795,42192,38316,35051,37706,12628,0,13829,12514,13477,
总负债(万元),122407,124929,115367,98087,148310,139764,144818,104127,109242,101243,90160,57662,91276,87278,79646,52278,75367,78609,58940,36719,65421,60193,61666,36908,57010,43926,38893,27523,50192,42389,39131,36903,41760,35468,28137,23315,23509,24497,20761,16368,17294,17576,13739,14652,11919,9395,4713,7402,6623,0,8802,9013,9927,
