报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.48,0.19,0.01,0.5,0.51,0.19,0.01,0.34,--,0.14,0.01,0.6,0.55,0.22,0.01,0.59,0.54,0.19,0.01,0.72,0.67,0.22,-0.02,0.9,0.92,0.31,0.78,0.72,0.64,0.87,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.8,3.43,4.31,4.28,4.21,3.89,7.58,7.57,7.51,7.06,9.09,9.11,3.15,2.54,2.58,--,2.11,1.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.15,0.16,0.65,0.93,0.37,0.24,0.2,-0.32,0.55,1.19,1.57,0.17,0.63,1.01,0.91,--,0.21,0.28,
主营业务收入(万元),1759949,965044,352411,2109041,1627144,893219,303988,1793041,1382097,721276,280163,1545145,1202775,630753,204406,1197572,906191,414229,94614,769769,578886,266472,94614,525045,403862,209662,453032,355521,272168,152648,
主营业务利润(万元),200932,103510,33704,206656,170924,90864,25319,151567,124535,67475,24689,144938,122066,61519,16596,110574,88590,40487,-23562,66386,52120,24120,6517,43575,36493,18010,35304,30913,24661,14685,
营业利润(万元),88862,35465,1644,70140,68205,25274,961,39673,42368,16533,320,52384,49189,21327,583,46056,41635,15198,909,25426,24184,7323,-1053,18861,18900,5758,16721,16770,12719,6757,
投资收益(万元),4482,3304,-816,5231,4392,2665,-38,9273,10075,3964,331,1224,1264,1083,-1133,5126,5129,2480,707,-594,-789,-1398,-730,456,575,-1187,4846,3967,3130,-186,
营业外收支净额(万元),3574,1194,316,723,1260,1055,403,2637,1717,572,290,3170,2410,165,65,929,489,338,123,1910,273,265,190,488,201,131,132,--,--,212,
利润总额(万元),92435,36659,1960,70863,69464,26330,1364,42310,44086,17105,611,55554,51598,21492,648,46986,42125,15536,1032,27337,24458,7588,-863,19350,19102,5889,16854,16858,13067,6970,
净利润(万元),73044,28797,1255,53846,53957,20275,818,34036,35215,13639,472,45234,41416,16757,351,34411,31388,11020,192,21107,19634,6542,-384,15515,15455,5186,13064,12028,10349,5645,
净利润(扣除非经常性损益后)(万元),69947,27877,1023,51530,51183,19473,561,31929,--,13240,280,42393,--,16612,--,33741,--,10733,--,19572,--,6329,--,15157,15265,5084,12961,--,9896,4543,
经营活动产生的现金流量净额(万元),74013,115804,2535,107140,38612,102616,99237,69794,32360,21442,20514,6313,11718,11995,37965,54273,21755,14157,5736,-9184,16140,34656,35101,3820,10637,16901,15326,8041,3352,1804,
现金及现金等价物净增加额(万元),9028,63829,21754,-33320,-42224,-8363,-12856,41525,-15412,17717,4740,-17389,-25982,-36105,-9660,-6531,-53948,-42866,-15057,-52438,-49060,-29586,1220,135006,1710,3050,1276,1196,11476,3979,
总资产(万元),860563,896704,864019,766578,776675,824101,785225,739156,709229,769213,726828,613924,605628,546160,510468,422519,404699,404264,389548,328966,305257,293493,294416,295157,154888,157939,118585,--,102912,59073,
流动资产(万元),434118,481410,483076,391803,407344,461266,425848,382973,363743,441698,416313,316104,346028,327772,316441,249891,261746,284986,289052,237600,226834,220896,229448,236147,97357,101071,67798,--,66380,36897,
总负债(万元),352128,426268,413504,326421,333521,404545,370796,330859,378751,461065,421155,310031,302541,275180,248795,164035,150030,170497,161053,101222,80378,82176,86252,85974,96877,110929,69728,--,63931,33040,
流动负债(万元),259873,334364,327052,234520,249013,320622,286725,247130,295389,378188,338944,228821,221960,194664,168233,83712,149902,170230,160896,101080,80255,82055,86104,76487,87476,101518,68294,--,62031,30724,
股东权益不含少数股东权益(万元),498099,461660,443616,433212,433123,409800,401520,395892,317697,295404,293621,292595,289190,259525,250996,249273,245460,226281,220665,220473,218769,205683,203523,204148,52987,42718,43412,--,35388,25039,
净资产收益率加权(%),15.69,6.47,0.29,12.89,12.9,5.01,0.21,11.01,--,4.55,0.16,16.81,15.51,6.5,0.14,14.67,13.38,4.88,0.09,9.95,9.24,3.15,-0.19,26.14,0,0,34.25,--,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
