报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.35,0.18,0.01,0.43,0.25,0.13,0.02,0.36,0.22,0.13,0.03,0.4,0.23,0.12,0.02,0.41,0.2,0.09,0.4,0.08,0.34,0.83,0.09,
每股净资产(元),4.92,4.74,4.6,4.59,4.48,4.37,4.3,4.27,4.13,4.04,4.03,4,3.83,3.72,3.66,3.64,3.43,3.33,1.52,1.19,1.09,1.77,0.94,
每股经营活动产生的现金流量净额(元),-0.23,-0.17,-0.25,0.32,-0.13,-0.18,-0.21,0.17,-0.09,-0.09,-0.19,0.25,-0.2,-0.16,-0.17,-0.02,-0.33,-0.21,0.08,-0.13,0.05,0.01,-0.42,
主营业务收入(万元),98877,65123,21742,123060,77231,48532,20568,94108,64398,39520,16276,83569,59982,37369,14187,76425,52160,29965,65178,24313,52781,35381,13714,
主营业务利润(万元),49467,30187,9165,54828,36459,22916,8775,45265,32036,20021,8901,42710,31956,19247,7694,39998,27298,15966,35464,13139,29810,19654,7684,
营业利润(万元),10838,4928,-1487,12746,7918,4596,58,5531,5153,3161,84,10600,7714,3733,164,14378,8093,3246,13174,1920,10812,5116,-547,
投资收益(万元),54,--,--,42,42,42,24,-4,-2,-2,-0,-5,-3,-2,-1,-7,-6,-5,-27,-20,-34,-3,0,
营业外收支净额(万元),7660,4663,2194,10009,5308,2641,1103,12367,5627,3158,1499,8881,4309,2583,988,5188,1179,1106,4707,1559,4227,3628,1577,
利润总额(万元),18498,9591,707,22754,13226,7237,1161,17897,10781,6318,1583,19482,12023,6316,1152,19566,9272,4351,17881,3480,15039,8745,1030,
净利润(万元),15510,7972,501,19260,10997,5894,1045,15915,9622,5566,1393,17738,10038,5422,1031,17454,8452,3906,16188,3134,13243,7961,901,
净利润(扣除非经常性损益后)(万元),--,5812,--,15206,--,4713,--,9474,--,4439,--,13536,--,4690,--,15433,--,3410,14617,2735,12039,7127,156,
经营活动产生的现金流量净额(万元),-10624,-7604,-11295,14324,-5881,-7885,-9299,7728,-4211,-3784,-8552,11050,-8678,-6948,-7669,-974,-14827,-9232,3021,-5376,1982,72,-4003,
现金及现金等价物净增加额(万元),-20545,-20496,-18498,-5036,-21698,-22876,-13246,-12494,-21220,-13969,-10445,-18487,-30081,-17482,-15599,62506,53855,61540,-3848,-10609,17353,1690,-648,
总资产(万元),332687,305511,283641,290649,273445,265041,256539,240781,230857,230234,226651,227526,211631,211744,210319,215014,204253,177979,101394,86128,84793,49237,28559,
流动资产(万元),205219,191916,183008,193220,182321,176505,179996,169478,164239,166374,165335,166179,163299,167346,167982,174378,167966,160695,83555,68534,68808,35741,21045,
总负债(万元),104631,85801,72581,79780,71537,68115,63241,49086,45596,49351,46346,48488,40619,45962,47128,52872,51101,29602,40605,38553,40067,32415,19569,
流动负债(万元),81159,63232,52475,59552,56045,53094,49954,37375,35827,38987,39554,41592,34704,40931,42675,49147,50263,28746,39713,37627,39105,26506,13967,
股东权益不含少数股东权益(万元),223116,214897,208220,207804,199308,194351,191328,190219,183922,179818,179202,177839,170220,165524,162915,161848,152843,148290,60693,47631,43695,16952,8990,
净资产收益率加权(%),7.18,3.75,0.24,9.68,5.62,3.05,0.55,8.65,5.27,3.08,0.78,10.43,6.01,3.29,0.64,13.94,7.59,4.31,30.98,6.92,50.47,61.37,10.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
