报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.16,0.12,0.08,0.75,0.51,0.37,0.11,0.75,0.5,0.33,0.09,0.66,0.5,0.71,0.43,2.15,1.24,1.37,0.78,0.36,
每股净资产(元),4.43,4.38,8.78,8.7,8.43,8.29,8.24,8.13,7.87,7.7,7.46,7.37,7.21,14.45,14.14,4.39,3.48,2.46,7.28,6.35,
每股经营活动产生的现金流量净额(元),0.1,0.07,-0.08,0.76,0.39,0.07,-0.04,0.86,0.32,0.13,-0.05,0.65,0.32,0.32,0.02,1.72,0.97,1.39,3.94,1.96,
主营业务收入(万元),13259,8414,4233,20897,14323,9271,3922,19688,13234,7963,3540,18207,13506,9259,4632,20563,14514,13943,7021,5278,
主营业务利润(万元),8742,5599,2627,13533,9639,6151,2582,13089,8885,5415,2360,12196,9167,6242,3073,13775,9693,8971,3808,2800,
营业利润(万元),3660,2675,696,8382,5815,4318,1054,8603,6102,4068,995,7123,5480,3844,1945,8658,5992,5392,2068,967,
投资收益(万元),841,686,--,564,437,437,177,203,194,113,67,--,--,--,--,--,--,11,101,5,
营业外收支净额(万元),765,506,350,1708,820,495,316,1380,796,480,244,1437,725,549,273,2481,1170,866,866,323,
利润总额(万元),4425,3180,1046,10091,6635,4813,1369,9983,6898,4547,1240,8561,6206,4393,2218,11139,7163,6258,2934,1290,
净利润(万元),3858,2770,962,9035,6096,4411,1275,9000,6039,3956,1089,7248,5346,3709,1933,9672,5570,5443,2500,1165,
净利润(扣除非经常性损益后)(万元),--,2157,--,7783,--,3966,--,8317,--,3736,--,6828,--,3660,--,8227,4771,5209,1906,1393,
经营活动产生的现金流量净额(万元),2401,1569,-933,9173,4731,880,-433,10337,3895,1564,-579,7140,3456,1904,110,7720,4384,6274,4207,2097,
现金及现金等价物净增加额(万元),-2545,2745,-2352,-176,-8337,-3104,-1902,-1113,1229,1704,-1818,59569,59121,64887,63820,212,-2133,6842,3185,1080,
总资产(万元),111627,110826,110438,111213,107161,105723,104464,103939,100354,97699,93575,93366,90686,90491,89358,24994,22237,17835,12073,9222,
流动资产(万元),79970,81668,90057,90934,88700,89084,88296,88857,87504,85702,82237,83223,78510,83948,82954,18524,15783,16503,11049,8158,
总负债(万元),5277,5710,5068,6807,5974,6220,5591,6342,5890,5318,4060,4941,4131,3805,4506,5236,6581,6749,4295,2444,
流动负债(万元),5014,5467,4889,6807,5932,6179,5550,6301,5599,5028,3770,4651,3705,3379,4136,5027,6429,6749,3602,2129,
股东权益不含少数股东权益(万元),106250,105016,105370,104406,101187,99503,98873,97596,94464,92381,89514,88425,86555,86686,84852,19758,15656,11086,7777,6778,
净资产收益率加权(%),3.67,2.63,0.92,8.97,6.16,4.47,1.3,9.68,6.6,4.38,1.22,10.32,8.28,6.97,9.33,64.1,42.19,50.76,31.14,17.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
