报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),0.14,0.09,0.03,0.06,0.05,0.03,0.02,-0.17,-0.16,-0.09,-0.04,-0.2,0.02,0.02,0.01,0.02,0.1,0.09,0.09,0.26,0.17,0.14,0.03,0.03,0.07,0.05,0.03,0.03,0.18,0.17,0.06,0.28,0.29,0.26,--,0.34,0.31,0.36,0.44,
每股净资产(元),--,--,--,2.18,--,--,--,1.55,--,--,--,1.73,1.95,1.95,1.95,1.94,2.02,2.01,3.97,3.89,3.79,3.76,3.69,3.67,3.7,3.68,3.68,3.57,3.81,3.81,3.81,3.74,3.73,2.71,2.57,--,2.16,1.87,1.56,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.12,-0.12,-0.15,0.09,-0.15,-0.19,-0.41,0.69,-0.03,-0.09,-0.17,-0.34,-0.33,-0.21,-0.48,0.59,-0.16,-0.47,-0.07,0.09,0.01,-0.35,0.01,--,-0.08,0.92,0.53,
主营业务收入(万元),183814,125751,51989,216389,160315,107037,51833,183694,141188,97633,45069,191440,142862,104975,51506,205357,159889,113159,54933,194934,143668,102715,47480,123433,85514,56063,26684,142885,121171,94036,47393,172310,127716,92799,139788,104344,82408,103793,91636,
主营业务利润(万元),36499,24288,9770,29613,19933,12181,4840,14521,10586,7376,3394,12090,14103,10541,5786,20327,18457,13260,5691,19146,13004,9907,3896,12112,6728,3644,956,13711,12389,9942,4565,17245,13722,--,14174,11885,10475,12707,13040,
营业利润(万元),8243,4932,1356,2072,1815,973,731,-6938,-5457,-3078,-1610,-7258,330,344,102,15,3278,2779,1241,4905,3348,2816,556,295,833,664,542,64,4043,3620,1094,5875,5830,4851,5845,5346,4942,5252,6034,
投资收益(万元),146,16,160,78,69,14,8,38,12,10,--,4,--,--,--,--,--,--,--,--,--,--,--,-72,0,--,--,4,4,--,--,17,0,0,0,0,--,--,3,
营业外收支净额(万元),387,331,64,470,2,56,4,982,153,134,88,301,239,192,84,665,623,573,512,113,64,61,70,555,520,345,29,522,--,--,--,--,--,--,0,-151,-162,22,-1,
利润总额(万元),8631,5262,1420,2542,1817,1030,736,-5957,-5304,-2944,-1521,-6957,569,536,186,681,3901,3352,1753,5018,3412,2877,626,850,1352,1009,570,585,4232,3806,1330,6189,5829,4917,5845,5194,4780,5274,6033,
净利润(万元),7613,4787,1231,2140,1738,864,545,-5921,-5271,-2923,-1468,-6925,535,565,249,597,3365,2949,1543,4482,2877,2453,567,528,1175,894,529,582,3027,2849,997,4010,3905,3294,3963,3480,3203,3677,4464,
净利润(扣除非经常性损益后)(万元),7290,4524,1189,1776,1737,816,542,-6755,-5402,-3037,-1543,-7182,--,401,--,32,--,2462,--,4386,--,2384,--,-26,0,601,0,-69,0,2710,--,3788,0,--,3962,--,--,3662,4464,
经营活动产生的现金流量净额(万元),48881,19817,5632,12190,-2600,-4457,3627,-4941,-8682,-2908,-15521,24944,4173,-4039,-5184,3203,-5010,-6599,-6889,11658,-486,-1566,-2912,-5793,-5588,-3569,-8197,9993,-2632,-8069,-1100,1482,130,-4523,122,2544,-843,9432,5383,
现金及现金等价物净增加额(万元),24567,11646,7983,2598,-6029,-7890,-4174,-20068,-11893,2618,9814,13772,-16780,-13846,-12059,10424,5620,7653,-9029,2920,1709,1945,-3758,-23739,-22162,-17400,-21011,5681,-18649,-17908,-3354,18462,20582,8162,13719,5679,--,-1962,-894,
总资产(万元),451780,464797,297727,285198,263403,224704,220350,224667,219755,219308,230542,205161,174108,175632,179514,176753,175035,177684,158584,151760,154612,156530,151110,144681,140279,139625,136825,147278,132013,135124,136926,127626,123494,111454,88723,--,--,70565,69484,
流动资产(万元),201127,211415,140946,133049,117255,108725,109242,116648,117759,123467,140771,119619,100769,109147,111075,112031,112450,113881,96764,87347,91090,91493,85154,77626,75952,76046,74701,84720,77506,83360,88421,84529,84870,73667,51791,--,--,33756,33090,
总负债(万元),220400,236603,206150,195015,181941,171070,167057,171885,166324,163535,173313,146466,107936,109436,113322,110946,106324,109363,91031,85679,90126,92659,88341,82357,77366,77027,74255,86509,67276,70295,72094,64037,60133,76847,55999,--,--,51493,53578,
流动负债(万元),212679,229760,199770,192696,169593,156181,149713,152031,148379,143630,151735,124888,107117,108618,112504,110128,105467,108506,90174,83316,86326,89159,84841,78844,74466,74127,71355,86509,67276,70295,72094,64037,60133,58547,55999,--,--,49493,47978,
股东权益不含少数股东权益(万元),231380,228194,91577,90183,81462,53634,53293,52782,53431,55773,57228,58695,66172,66195,66192,65807,68711,68320,67553,66081,64485,63871,62770,62323,62913,62598,62571,60769,64737,64828,64832,63590,63362,34607,32724,--,--,19072,15906,
净资产收益率加权(%),4.73,3.34,2.32,3.41,3.07,1.62,1.03,-10.62,-9.4,-5.11,-2.53,-11.12,0.81,0.85,0.38,0.91,5,4.38,2.31,6.99,4.54,3.87,0.91,0.85,0,1.44,0,0.94,0,4.42,--,9.25,0,--,19.09,--,--,21.13,39.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
