报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
现金及现金等价物净增加额(万元),-3524,28842,2845,-17786,50911,38603,-17931,22650,48931,58352,12022,3394,991,-18265,-20027,-15985,10243,6523,-1763,14314,5960,-1268,-10355,31695,40950,38722,12020,-10156,3127,-5040,-7579,10706,29115,11231,5241,-1611,-2841,-7167,-6326,2333,-3858,-3616,-446,-31072,-31116,-25075,-14182,30852,1940,0,2234,0,0,
总资产(万元),967381,990529,935913,958025,953281,888647,784354,842609,870631,861708,760463,707159,675754,592353,528498,533928,550858,510472,444712,431025,365680,335347,289178,303519,317676,285021,219947,207790,216720,196136,168917,164402,211474,175916,162702,157344,164208,145165,140545,147930,140126,133196,131252,124587,124922,114398,119780,105838,73980,0,74998,51790,25434,
流动资产(万元),769560,791481,736163,757031,782701,714415,631098,685541,719980,710180,621701,594293,569413,484588,418983,423013,442275,407123,339882,329058,267346,239645,194460,209150,223110,193607,129108,118535,142665,122324,95492,93290,144758,110416,93854,94377,103658,86486,81158,76418,75205,66238,63815,61474,75487,67087,75819,82699,51067,0,44570,32588,11320,
总负债(万元),759105,776592,724525,740667,739059,671828,578939,633820,668519,664030,568816,511445,489181,405744,348667,350045,375060,338716,273304,260168,201829,177053,136858,150560,171529,142066,119522,108720,116031,97830,72014,66373,116454,109370,98472,92817,100087,83223,80390,86527,79172,73291,71197,64866,68836,59114,64017,49495,51508,0,55056,33270,10071,
流动负债(万元),632370,667989,602645,633533,647702,575437,522538,584853,628484,611029,512735,410249,380537,318899,271898,264531,281465,282679,201849,214605,157845,138079,102866,125567,141508,115628,97555,89245,94288,75652,55838,58286,107904,100320,88422,85817,88087,71223,68390,74527,70672,64791,62697,61366,62023,52314,60717,46195,48208,0,43486,32250,7071,
股东权益不含少数股东权益(万元),200263,205824,203151,208899,205944,210135,203273,206552,200602,196056,189919,193505,184826,184544,177750,181503,173860,169770,166039,168720,161715,156085,150089,150628,143657,140378,97589,96102,98967,97037,95609,95497,90937,62362,60504,60348,59726,58639,56972,58051,57487,56421,56654,57093,54638,53848,54491,54963,21103,0,18663,17415,15352,
净资产收益率加权(%),-3,-0.08,-2.79,4.65,2.8,1.72,-1.6,8.83,5.96,1.31,-1.89,8.29,3.64,1.66,-2.11,9.08,4.96,2.59,-1.6,11.29,7.11,3.57,-0.34,11.83,--,4.85,0,4.55,0,2.52,0,6.77,0,0.87,--,4.41,0,0.83,0,4.24,0,0.89,0,4.19,0,0,0,0,0,0,16.26,20.54,30,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
