报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.07,0.06,0.06,0.17,0.15,0.14,-0,0.05,0.02,0.01,-0,0.01,-0.01,-0.01,-0,0.05,0.04,0.03,0.02,1.39,1.34,0,-0,0.37,-0,-0.02,-0,-0.72,-0.07,-0.03,-0.01,-0.8,-0.11,-0.03,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.23,0.23,0.24,0.24,0.23,0.21,0.2,0.18,0.11,-2.26,-2.26,-2.26,-3.2,-3.22,-3.2,-3.2,-2.46,-2.79,-2.77,-2.76,-1.64,-1.55,-1.54,-1.58,-1.42,-1.49,-1.45,-1.4,-1.03,-0.99,-0.73,-0.86,0.16,0.25,0.93,0.77,0.93,0.92,0.96,0.75,0.97,1.03,1.1,1.16,1.12,1.1,0.24,0.21,0.15,0.13,1.72,1.9,2.19,2.19,3.16,2.83,3.25,3.19,3.83,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.01,-0.05,-0.03,0.03,-0.02,-0.03,-0.02,0.11,-0.02,-0.03,0.02,0,0.03,0,0.02,0.01,-0.01,-0.03,-0.04,0.06,0.01,0.01,-0.01,0,0,0,0,0.15,0,0,0,0.09,0,0,0,-0.22,0,0,0,0.13,0,0.3,--,-0.2,-0.25,0.52,0.53,0.3,0.1,0.2,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),33179,20967,9738,50906,37627,24127,11604,53306,37483,22971,11084,45729,33489,21218,10092,43369,32340,21885,10471,40216,28649,17979,10021,33937,26970,16106,7833,27972,19984,13234,7584,38058,28177,17506,8851,34219,26596,17282,9145,43022,32824,20623,10773,36966,30962,20385,10055,100250,70540,34118,15789,69056,47256,30929,14832,124767,69309,41589,19322,60870,31077,59110,27570,65736,37808,55914,39503,60045,32298,64057,31753,77065,
主营业务利润(万元),3318,2034,929,6138,4208,2622,1378,6167,4530,2920,1382,5850,4268,2728,1257,6321,5270,3675,1909,6984,5247,3306,1525,5874,4864,2854,1332,2457,2209,1681,1006,3755,3608,2065,--,3039,3157,1393,909,718,1671,833,1008,-7509,248,257,14,14688,6501,3054,1335,6131,4458,2982,1736,17798,7725,4944,3365,8468,3783,178,1106,-10523,-1188,271,1128,-2006,152,1973,2129,12451,
营业利润(万元),-377,-825,-833,6196,5470,5100,-17,2168,192,40,-116,71,83,-118,-29,422,446,548,409,1106,-506,54,-68,10785,-317,-749,-69,-18727,-1424,-775,-199,-21149,-2097,-1695,-729,-9318,-3482,-2822,-1305,-18271,-5676,-4313,-1580,-34616,-19469,-16674,-3299,1320,-2440,-2862,-1455,-8616,-5275,-3398,--,4090,2235,781,871,-2312,-635,-50270,-5834,-9590,0,1089,0,-748,0,3502,0,8035,
投资收益(万元),1041,703,127,6484,5817,5600,124,--,--,--,--,--,--,0,--,--,--,--,--,7,7,7,5,13942,19,0,--,2,2,2,2,-51,--,0,0,-326,3,3,-21,-518,127,10,-63,-3419,-5071,-5186,0,-3,11,13,8,-80,0,0,--,182,-6,25919,2,851,-87,-1155,269,1202,883,6594,6730,1771,463,3107,2934,413,
营业外收支净额(万元),3165,3159,3170,115,114,116,13,-273,490,504,4,447,-211,-81,1,1584,949,520,180,48826,48489,26,13,1600,108,51,21,-9408,-1016,--,--,0,-1007,--,--,7869,0,0,0,73,0,0,0,-14324,0,0,0,-1029,0,0,0,-1163,-700,-644,-46,412,0,688,0,-51588,0,--,0,0,62,0,-259,0,0,0,0,--,
利润总额(万元),2788,2334,2337,6311,5584,5216,-4,1896,682,544,-111,517,-128,-199,-28,2007,1395,1068,589,49932,47983,79,-55,12385,-210,-697,-48,-28135,-2440,-791,-217,-25886,-3104,-849,-568,-1774,-1572,-2894,-1408,-18607,-5583,-4359,-1645,-52360,-27881,-25115,-3227,544,-2682,-2701,-1363,-14666,-5974,-4041,-1952,4683,3441,27388,1172,3698,748,-55337,-5576,-8572,128,6212,7815,1250,1454,6629,5778,9020,
净利润(万元),2652,2277,2299,6147,5472,5160,-32,1677,587,505,-133,401,-220,-252,-90,1660,1305,999,553,49814,47932,47,-24,13340,-49,-629,-50,-25709,-2398,-847,-299,-24978,-3504,-978,-600,296,-493,-985,-1421,-14521,-5494,-4265,-1576,-50631,-27124,-24403,-3198,551,-2599,-2670,-1399,-14423,-5763,-3900,-1875,4361,3167,27148,1090,3801,646,-55182,-5684,-8766,71,5776,7210,1092,1187,5667,5225,7639,
