报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.41,0.27,0.15,0.65,0.49,0.32,0.2,0.78,0.6,0.38,0.15,0.59,0.45,0.29,0.2,0.8,0.58,0.37,0.16,0.57,0.42,0.27,0.12,0.54,0.38,0.26,0.12,0.5,0.37,0.25,0.12,0.42,0.3,0.19,0.1,--,--,--,0.09,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.9,2.73,4.94,4.74,4.53,4.32,4.42,4.27,4.11,3.96,4.12,4,3.84,3.73,3.89,3.79,3.58,3.47,3.56,3.46,3.34,3.21,3.24,2.09,1.99,1.9,--,2.02,1.98,1.91,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.24,0.56,-1.52,1.02,0.43,-0.65,-0.76,2.67,1.5,-0.64,-0.68,2.67,2.09,0.97,0.48,-0.2,-0.66,-0.27,-0.4,1.17,1.02,0.22,0.44,1.27,0,0.2,--,0.68,0.73,1.21,
主营业务收入(万元),310394,217093,118000,547019,403819,290469,130483,575809,407034,289774,133918,523100,388363,260020,119427,407407,317048,190092,95323,273880,185511,114508,53463,209717,165885,95777,43489,181146,129554,84716,41854,136497,86180,51074,4100,78407,50334,33820,16437,61377,51210,40837,
主营业务利润(万元),31046,20913,10285,48005,32220,21340,9570,43847,30939,20408,9142,40186,28290,18221,8585,33452,22093,14316,6815,25587,17092,10972,5322,20679,14661,10113,4975,18656,14547,9836,4318,15653,12225,7899,-16549,12237,9006,6469,3111,11810,11678,10638,
营业利润(万元),18533,12589,5130,23058,17511,11527,4907,18471,14165,8921,3613,15510,12245,7843,3088,12369,9061,5840,2487,9101,6461,4185,1916,7171,5102,3360,1612,6637,4989,3438,1638,5317,3752,2279,992,3404,2629,1826,880,3669,3493,3024,
投资收益(万元),20,20,--,579,563,546,436,102,104,88,--,61,28,23,--,251,108,102,--,66,68,51,--,59,71,7,--,97,82,5,-2,73,53,50,-3,132,81,66,-1,151,52,251,
营业外收支净额(万元),713,631,574,669,457,322,230,492,497,408,48,361,133,113,15,58,46,28,23,72,68,30,5,93,19,25,27,16,--,--,--,--,--,--,56,10,0,0,9,0,0,0,
利润总额(万元),19246,13220,5704,23727,17967,11849,5137,18963,14662,9330,3661,15871,12378,7956,3103,12427,9107,5868,2509,9173,6529,4215,1922,7264,5121,3385,1640,6653,4969,3369,1615,5445,3873,2350,1049,3781,2721,1887,889,3841,3539,3415,
净利润(万元),16600,11028,4675,19918,15050,9899,4172,15947,12353,7811,2997,12058,9182,5883,2251,9060,6650,4245,1768,6485,4781,3069,1366,6177,4348,2961,1392,5663,4186,2829,1379,4587,3245,1996,912,3172,2340,1594,778,3078,2908,2840,
净利润(扣除非经常性损益后)(万元),16002,10497,4187,18947,14309,9218,3613,15247,11649,7149,2959,11777,--,5813,--,9024,--,4231,--,6478,--,3050,--,6106,--,2940,0,5641,0,2893,--,4417,0,1940,--,2875,2329,1525,--,2612,2526,2522,
经营活动产生的现金流量净额(万元),41584,20780,-11399,12895,18674,-184,-4101,39618,23274,-57,-13560,5283,4989,11501,-17372,11617,4849,-7354,-8647,30470,17120,-7331,-7786,30430,23821,11014,5514,-2285,-7517,-3102,-4528,13301,11668,2486,5024,10809,2273,1714,814,5798,6213,10314,
现金及现金等价物净增加额(万元),32861,10975,-13579,2523,9210,-7796,-4737,26567,20039,202,-14734,-16353,-5191,3912,-18930,-2552,-2942,-13460,-9278,24326,10716,-12671,-8709,24913,21165,8928,6103,-9063,-12868,-7165,-5040,24653,23911,17771,24246,5883,-1957,-2507,671,1492,776,10312,
总资产(万元),352690,332419,322096,323958,336474,304484,328312,338333,313575,300866,287536,290714,292692,251452,251728,237732,229069,207953,201822,194218,176663,143181,142083,138524,124361,125639,120409,117908,120655,118032,109258,102260,101513,75112,68734,46154,37557,34950,--,37589,31880,29122,
流动资产(万元),311275,289072,280590,284506,300128,270827,296974,305707,286341,274676,260702,263959,268017,227043,228352,214536,212691,192524,186726,179123,161761,128089,126867,123242,109247,110456,104794,101845,105952,103457,94624,87381,87833,64365,58986,36356,29056,25593,--,28495,22867,21546,
