报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,
基本每股收益(元),0.67,0.36,0.18,0.82,0.68,0.3,0.12,0.53,0.4,0.2,0.13,0.3,0.19,0.01,-0.03,0.13,0.17,0.06,0,0.25,0.22,0.05,0.02,0.27,0.17,0.09,0.04,0.12,0.14,0.12,0.07,0.63,0.53,0.38,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.61,3.49,3.4,3.26,4.87,4.89,4.76,4.68,4.62,4.41,4.39,4.3,4.26,4.63,3.77,3.69,3.95,3.9,3.94,3.92,3.99,3.97,3.91,3.29,3.3,3.85,3.71,2.62,2.43,2.45,2.87,2.65,2.58,2.39,2.25,4.26,3.9,3.65,3.43,3.24,3.09,2.93,2.74,2.82,2.93,3.06,3.38,3.39,3.28,3.4,3.2,3.61,2.1,3.39,2.71,2.2,2.13,2.01,2.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.81,--,1.83,0.97,0.69,2.29,2.24,1.38,0.93,2.53,1.78,1.02,0.68,2.53,1.45,1.1,0.55,1.58,1.11,0.8,0.41,2.3,1.93,1.83,0.78,1.89,0,0,0,2.46,0,0,0,1.99,0,0,0,2.82,0,0,0,0.82,0,-0.06,--,-0.14,-0.16,0.7,0.43,0.27,--,-0.25,--,--,--,--,--,--,--,
主营业务收入(万元),2439022,1492617,760000,3295717,2553203,1462168,740322,2833898,2043476,1216884,597111,2386701,1786362,1092673,525327,2170354,1592140,960818,429591,1594761,1158663,694094,357539,1191712,466047,319933,154969,658013,512065,344208,178856,664899,488195,342571,170540,421703,243331,156547,74616,305676,230891,151721,78719,237785,167549,105460,32909,137660,101460,67222,39290,253638,220393,136775,61151,190641,64612,185907,54962,131471,56633,121890,67998,136574,63602,61367,14696,21316,12742,
主营业务利润(万元),1282865,745682,384081,1628106,1302017,635391,315287,1120414,793712,426343,187653,584056,406895,175814,66044,355742,286959,157604,69066,352474,259135,125555,61033,324242,81485,53759,24876,106383,78902,55590,27582,167439,126563,91424,--,121423,73530,47716,20716,98162,81028,54407,29627,84822,60530,41103,12495,52150,33450,22129,11235,9821,-3277,-3271,-2652,79,3234,6822,-1428,-2299,-5136,12535,13443,16799,9120,14786,5860,10222,5594,
营业利润(万元),811197,435865,227096,992850,856764,366656,171513,653147,480951,225156,88253,226351,154087,19490,-5842,86556,96619,34743,6107,136757,104292,27613,11456,119209,31935,18170,7658,27503,24101,20810,11666,105327,82074,61497,31712,73999,47182,29600,11233,60105,51888,35294,19622,54327,39348,28577,8876,33912,21066,14023,6567,-1300,-8860,-6639,-3641,-5110,1556,2970,-2687,-5125,-6798,10013,12457,16862,0,16264,0,10279,5616,
投资收益(万元),44746,32965,15622,66438,50555,44963,10457,54815,42681,23194,9730,19601,9361,5511,3154,7513,5942,5112,2266,7863,7416,6461,3820,10216,7989,3711,3032,6863,8611,6057,4517,15846,11440,6619,3122,9190,9121,5308,2461,12870,10616,5348,2616,9593,6868,3934,2692,6734,5579,3318,1899,2017,39,0,0,257,52,-100,111,-21,0,18,18,-3,0,2081,34,2,28,
营业外收支净额(万元),112586,71743,28470,101581,50960,16537,1103,4747,2998,2426,5753,5447,3006,1623,1343,10319,2029,835,434,1696,2018,1471,91,4990,837,685,347,378,--,158,--,614,722,--,--,-894,0,0,-46,-2044,0,0,0,-1979,0,0,0,-1390,-1266,0,32,469,2,3,0,-749,0,-2277,0,-1,0,0,0,0,-50,0,-5,0,--,
利润总额(万元),923784,507608,255566,1094431,907724,383194,172616,657894,483950,227582,94006,231798,157093,21112,-4499,96875,98648,35579,6541,138453,106310,29084,11547,124199,32772,18855,8005,27881,24348,20968,11742,105941,82797,62209,32421,82295,56032,34866,13648,70931,62138,40605,22224,61941,45378,32504,11567,39255,25378,16076,8498,1186,-8818,-6636,-3641,-3963,-148,592,-3443,-5146,-6838,8656,11756,17097,9387,18337,5902,10281,5651,
净利润(万元),453611,245005,122613,559663,464155,201589,84266,330528,245954,115037,47071,105395,68376,1909,-6539,25926,33377,12168,745,49449,44460,10918,3850,53137,17963,9670,4289,12413,14691,12449,7332,55242,43448,30773,15156,41074,28393,17518,7262,37953,32431,20301,10923,32846,24011,16893,6919,21481,14277,8872,4725,-3409,-8818,-6636,-3641,-3963,-148,592,-3443,-5146,-6838,7162,9894,14532,6289,12286,3954,6889,3786,
