报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.18,0.16,0.08,0.21,0.16,0.14,0.08,0.24,0.22,0.15,0.07,0.25,0.21,0.14,0.07,0.25,0.18,0.12,0.06,0.2,0.13,0.1,0.06,0.18,0.12,0.11,0.07,0.13,0.19,0.15,0.18,0.2,0.09,0.06,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,3.11,--,2.98,2.96,2.89,2.85,2.78,2.74,2.67,2.63,2.56,2.49,2.44,2.37,2.31,2.24,2.21,2.86,2.79,2.74,2.72,3.52,3.45,3.5,3.46,5.49,5.31,5.27,5.23,5.19,5.17,1.51,1.46,1.41,1.45,1.43,1.39,1.34,1.31,1.28,1.26,1.35,1.32,1.39,1.35,1.41,1.35,1.16,1.14,1.11,1.06,0.8,0.74,0.91,0.86,1.02,0.34,0.55,0.39,0.51,0.43,0.46,2.23,2.57,3.18,3.42,4.89,4.76,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.62,--,1.47,0.82,0.67,0.26,1.38,0.84,0.64,0.27,1.1,0.82,0.64,0.32,1.17,0.68,0.53,0.36,1,0.72,0.5,0.28,1.35,0.99,0.72,0.61,0.7,0.08,0.03,0.01,0.36,0,--,0,0.42,0,0,0,0.24,0,0,0,0.17,0,0,0,0.29,0,0.16,--,0.03,--,-0.05,-0.2,-0.22,-0.22,--,-0.34,-0.08,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),175771,123200,53622,229813,159982,113051,52668,203181,153266,102923,48558,172400,129062,85461,41168,141918,102953,69452,32693,122214,88115,57352,25698,94992,70729,48113,22225,83421,61098,41910,19837,54542,20875,13851,5823,30136,21196,13012,5370,27605,17897,11423,5513,21983,15402,10223,4754,21708,15761,10837,5985,19107,14173,10985,4493,820,322,238,2829,1612,10662,2442,25280,8946,15782,6819,17671,6589,46246,23370,65365,28999,74540,
主营业务利润(万元),59923,43689,19742,78321,52199,36844,18672,76598,53677,35545,17259,68035,50134,32368,15516,53640,39188,25611,12011,46833,30630,19929,9466,33674,24126,16653,8017,30463,21423,14887,6564,15480,4551,2986,--,5928,4355,2671,1096,5221,3727,2522,1123,4608,3628,2591,1015,4455,3321,2457,1335,4350,3130,2365,1147,-123,-154,-1193,-173,-181,675,-368,4104,180,-9380,-4961,-20099,-3808,-8680,-2724,177,1123,4532,
营业利润(万元),9588,8798,4348,13122,8826,7604,3949,15367,12515,8229,3961,14766,12116,7979,3780,12790,9966,6741,2813,9283,7242,5432,2683,8461,5842,5220,2573,9031,7596,6167,4449,5403,2225,1407,488,2419,2167,1180,369,2243,1691,1189,478,1963,1539,1195,467,2206,2076,1624,644,1859,1199,947,530,249,-974,-1191,-2457,-2033,-1758,-2214,527,-1423,-6959,0,-20341,0,-7789,0,0,1150,4749,
投资收益(万元),276,194,104,798,229,80,-10,583,254,217,97,504,256,182,89,337,--,--,--,54,39,39,0,-127,-127,-127,--,172,116,163,-19,545,565,576,575,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,--,0,--,--,11,-48,275,-59,-239,0,0,0,98,0,117,
营业外收支净额(万元),473,326,147,323,641,345,223,-982,199,136,137,-234,-102,-3,68,1251,283,239,271,2110,-62,-5,-22,-409,127,38,11,-4102,--,--,--,--,--,--,--,-24,0,--,0,-33,0,0,0,-20,0,0,0,-2,0,0,0,-5,-5,-5,0,745,0,0,-0,0,5675,77,0,0,0,-14,0,1,0,-47,0,0,0,
利润总额(万元),10061,9124,4495,13445,9467,7949,4172,14385,12713,8365,4098,14532,12014,7977,3848,14041,10249,6980,3084,11392,7179,5427,2661,8052,5969,5258,2583,4928,7231,5755,4455,5162,2290,1419,488,2395,2164,1175,369,2209,1688,1187,477,1943,1534,1190,467,2204,2075,1624,644,1883,1194,942,530,993,-981,-1188,-2457,-2034,3917,-2137,686,-1453,584,-354,-23539,-3790,-9351,-2744,453,1151,4800,
净利润(万元),10022,9007,4492,11690,8957,7755,4321,13705,12546,8422,4142,14017,11838,7804,3868,13987,10222,6975,3084,11311,7165,5428,2661,7811,5296,4671,2269,4307,6381,5017,3772,4101,1930,1194,413,1824,1719,989,322,1775,1605,1123,447,1703,1432,1103,406,1905,1851,1461,574,1620,973,853,487,993,-981,-1188,-2460,-2037,3904,-2137,685,-1453,583,-354,-23422,-3769,-9432,-2744,397,978,4078,
净利润(扣除非经常性损益后)(万元),9555,8687,4347,11367,8316,7410,4098,14754,12389,8286,--,14277,0,7807,--,12736,--,6735,--,13903,--,5433,--,8220,--,4643,--,7746,0,5372,--,4268,0,1183,--,1845,0,993,0,1804,0,1126,0,1721,0,1108,0,1907,0,1461,0,1625,967,846,--,249,--,-1188,-2460,2037,-4893,--,--,--,--,--,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),34263,24574,3084,79951,47532,34709,10945,82867,46215,37626,14697,77568,47364,36065,15072,61712,46045,36168,17897,65993,38438,29996,15791,43344,31033,21843,9232,45156,32906,24045,12757,14588,1760,669,166,7459,5884,1658,535,5606,357,-234,-1557,3249,1233,1841,-43,2021,962,598,615,3195,0,1798,--,325,--,-546,-2203,-2421,-2403,-40,-3750,-885,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-12525,-3976,-9351,9550,3827,24910,-1712,-6648,-3964,4112,-784,3764,8149,12505,13157,-9001,-7614,2618,9757,20587,11781,5769,5574,-5778,-528,-3917,16,-44313,-38548,-35499,-27634,-27502,-17915,-18679,-18842,82229,-4643,-4859,-1361,4001,-1476,-1574,-2200,-69,-1590,-392,932,3570,-73,174,414,-2430,0,-1398,--,2707,--,-406,-2666,-2302,264,-990,2232,-346,--,--,--,--,--,--,--,--,--,
总资产(万元),521331,526757,512023,511835,482570,501456,464794,450065,442793,435438,412664,400048,383437,368904,354586,332886,325358,331291,329372,317581,304877,293406,286731,279276,277031,274725,266925,261548,270408,266322,272806,301226,127683,125680,124936,123861,36421,32186,30118,31433,30427,28987,27819,28014,27302,26811,29338,31385,25097,25127,25032,25069,29355,30623,31757,32989,36840,42427,45631,54076,66495,48781,53783,55065,51925,51427,70599,92421,99525,101906,90685,89516,78391,
