报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.35,0.25,0.11,0.55,0.47,0.32,0.17,0.68,0.43,0.8,
每股净资产(元),--,--,--,2.29,--,2.05,--,2.3,1.78,1.83,
每股经营活动产生的现金流量净额(元),--,--,--,0.64,--,0.26,--,0.65,0.71,0.3,
主营业务收入(万元),48936,35080,16648,66352,52810,37999,19417,81474,54698,66087,
主营业务利润(万元),24595,17770,8678,34877,28142,20666,11105,40638,28122,36874,
营业利润(万元),14702,10569,4672,22180,18580,13895,7155,28016,17918,27446,
投资收益(万元),373,62,--,18,18,--,--,39,162,600,
营业外收支净额(万元),2088,1026,179,3258,2561,987,541,3914,2287,4019,
利润总额(万元),16790,11595,4851,25438,21141,14883,7696,31930,20205,31465,
净利润(万元),14785,10157,4255,21890,18414,12737,6655,26872,16899,28925,
净利润(扣除非经常性损益后)(万元),14493,10157,4262,21724,18261,12607,6581,26763,16778,28853,
经营活动产生的现金流量净额(万元),10855,6785,2394,25512,19027,10252,1459,23358,25563,10926,
现金及现金等价物净增加额(万元),-18713,-7656,1253,10677,4273,-4378,-13068,13751,-8123,-6837,
总资产(万元),153517,149613,107541,101102,--,92899,--,95010,74784,74818,
流动资产(万元),122676,118234,76166,69648,--,61829,--,63689,44465,60524,
总负债(万元),9796,10185,10920,8717,--,10156,--,10542,8740,7455,
流动负债(万元),9620,9944,10733,8530,--,10006,--,10401,8612,7353,
股东权益不含少数股东权益(万元),141994,137687,94899,90646,--,81040,--,82654,64243,65940,
净资产收益率加权(%),12.31,9.19,4.59,26.44,22.38,15.57,7.67,37.61,29.6,44.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
