报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),-0.67,-0.4,-0.17,-0.68,0.19,0.16,0.09,0.52,0.44,0.41,0.16,0.41,0.34,0.27,0.15,1.24,1.2,0.92,0.4,1.43,1.23,0.8,0.24,0.44,0.28,0.18,0.03,0.12,0.17,0.19,0.05,0.21,0.19,0.14,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.77,--,6.54,6.47,6.72,6.57,6.55,5.28,4.76,4.36,4.16,3.73,3.17,2.93,2.77,2.67,2.62,2.59,2.64,2.66,2.62,2.57,2.56,2.5,2.52,2.41,2.42,2.39,3.61,3.56,3.58,3.55,3.68,3.64,3.92,3.84,5.99,5.65,5.81,5.54,5.28,2.78,0,2.03,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.29,--,1.32,1.35,-0.31,0.67,-0.43,0.12,-1.19,1.67,2.08,0.82,0.08,3.29,3.14,2.17,0.42,0.08,0.71,1.66,1.07,-0.56,-0.21,0.71,0.54,0.76,0,--,0,1.44,0,0,0,-1.21,0,0,0,-2.16,0,0,0,2.42,0,1.18,--,
主营业务收入(万元),282641,229074,87796,499736,408096,304013,141317,656050,499109,375612,138708,447550,340232,237885,106686,685369,569252,246883,108093,397446,325271,207489,80933,265020,189556,127324,41229,187657,160982,130414,47404,211686,160531,111434,38204,171991,128136,89496,33948,117318,84592,58358,25150,135415,101562,76760,35367,169123,131618,86669,33894,118446,53609,51704,25047,
主营业务利润(万元),18971,21078,7759,49201,63973,48199,22139,89712,70920,54972,19539,57760,39689,32373,17033,111500,98104,31706,13844,47951,41112,27965,9675,26580,20669,12642,3885,18856,16400,13862,5102,18241,15124,9622,--,14765,12594,8960,3865,8981,7025,4599,2148,7533,8758,6280,3094,11434,11893,7598,2867,17741,7580,8843,3707,
营业利润(万元),-39711,-23074,-11765,-46805,11312,10122,4700,23568,18713,14120,5918,9337,5575,7606,5975,56072,54428,19727,8616,31149,26691,17338,5188,10357,6588,4218,669,3466,4196,4503,1306,6429,5357,3841,1138,4821,4322,3291,971,3409,2514,1679,809,2921,4678,3342,1358,6067,7456,4775,1503,12200,5764,5730,1783,
投资收益(万元),287,287,--,-27,--,--,--,--,--,--,--,--,19,19,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
营业外收支净额(万元),3237,1713,436,3628,1387,958,676,6293,5546,5540,1497,10899,11242,5536,1344,3700,3500,65,60,-72,-43,-64,-5,24,51,51,9,19,--,-49,--,--,--,--,--,0,0,--,0,-17,0,0,0,-12,0,0,0,-108,0,0,0,0,0,-339,-6,
利润总额(万元),-36474,-21361,-11329,-43177,12699,11079,5376,29861,24258,19660,7414,20235,16817,13142,7319,59772,57928,19792,8676,31077,26648,17274,5183,10381,6640,4268,678,3485,4196,4455,1288,6400,5318,3810,1122,4801,4312,3281,971,3392,2496,1669,801,2908,4694,3358,1379,6959,7363,4777,1510,11818,5763,5392,1864,
净利润(万元),-37010,-22013,-9581,-37637,10525,9056,4749,24794,20118,16823,6431,16786,13851,11090,6090,50486,48516,17219,7499,26779,23039,14906,4464,8283,5306,3378,572,2267,3220,3537,942,3955,3576,2600,735,3034,2889,2198,650,2165,1744,1326,537,1303,2848,1952,924,4620,5477,3201,1012,7487,3861,3459,1238,
