报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.04,0.01,0.02,0.07,0.06,0.06,0.04,0.3,0.22,0.18,0.06,0.36,0.26,0.24,0.13,1.2,0.89,0.62,0.9,0.72,0.59,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.4,5.37,9.57,9.44,3.96,3.68,3.86,2.97,3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,--,-0.33,-0.57,1.04,0.83,0.79,1.12,1.28,0.75,
主营业务收入(万元),17505,12264,6285,36044,26046,18185,8247,44226,32406,21713,8370,49696,37012,27244,11091,56930,42784,28692,45454,33972,47201,
主营业务利润(万元),3244,2518,1424,7768,5460,3677,1524,10362,7713,5619,1767,11109,8933,7063,2675,14836,11144,7353,11199,9238,8703,
营业利润(万元),-1241,-340,191,589,555,814,300,3722,2624,2158,447,4744,3656,3272,1023,6904,5232,3625,5165,4191,3454,
投资收益(万元),468,324,160,786,653,453,245,389,--,--,--,--,--,--,--,--,--,0,-2,0,0,
营业外收支净额(万元),479,412,47,529,548,263,236,489,428,421,419,249,54,46,-0,166,36,34,68,32,-23,
利润总额(万元),-762,73,238,1119,1103,1077,536,4211,3052,2579,866,4993,3710,3318,1022,7070,5268,3659,5233,4223,3432,
净利润(万元),-549,121,253,1014,948,921,452,3602,2594,2193,736,4287,3153,2820,869,6024,4466,3098,4492,3623,2939,
净利润(扣除非经常性损益后)(万元),-1342,-503,78,-103,-73,313,43,2856,2231,1834,380,4056,--,2762,--,5793,4426,2971,4436,3596,2958,
经营活动产生的现金流量净额(万元),-654,-1302,-545,-4648,-5073,-3724,-3042,6709,2452,1423,1192,1108,-2942,-4000,-3779,6933,4137,3955,5582,6402,3748,
现金及现金等价物净增加额(万元),-3060,-2606,569,-10520,-10361,-2541,-1836,-10297,-16407,-14256,-310,-10139,-12256,-12643,-9966,38977,-4689,-2686,3344,-478,1360,
总资产(万元),83360,84433,88147,83003,81636,83011,83712,87507,82107,82868,81443,80489,78239,79462,82361,88613,42429,37519,33584,27884,29070,
流动资产(万元),51915,52718,56543,59443,59411,60510,60928,64957,60383,62153,61870,60774,61327,63130,67004,73096,27520,26141,22227,17245,19773,
总负债(万元),13565,13945,17315,14114,12794,14204,14408,18689,14525,15704,14791,14572,13455,15012,18528,25649,22640,19098,14260,12831,13838,
流动负债(万元),12184,12532,15868,13098,11806,13452,13632,17891,13725,15704,14791,14572,13455,15012,18528,25649,22640,19098,14260,12831,13838,
股东权益不含少数股东权益(万元),67960,68638,68972,68699,68647,68611,69106,68618,67582,67164,66653,65917,64783,64450,63832,62964,19789,18421,19323,14831,15008,
净资产收益率加权(%),-0.8,0.18,0.37,1.48,1.38,1.39,0.66,5.36,3.88,3.28,1.11,6.66,4.93,4.4,1.37,31.16,--,16.41,26.31,21.54,22.15,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
