报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.34,-0.36,-0.21,0.08,0.14,0.05,-0.13,--,-0.24,-0.26,-0.09,0,0.11,0.14,0.09,0.54,0.36,0.15,0.06,0.68,0.37,0.17,0.06,0.53,0.38,0.22,0.49,0.45,0.17,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.75,3.79,3.73,3.98,3.8,3.6,2.11,4.35,4.04,3.84,3.92,3.85,2.05,1.88,1.81,1.53,1.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.18,0.11,0.19,0.51,0.4,0.11,0.03,0.67,0.23,0.03,0.07,0.63,0.57,0.35,0.71,0.54,0.25,
主营业务收入(万元),505980,318875,142454,643606,461305,291182,127015,470823,322455,191107,97219,409930,291092,186206,92222,311135,209691,124465,54359,206952,139894,86682,41746,143769,99326,59746,129535,89747,57686,
主营业务利润(万元),879,-5873,-6683,52460,47354,25905,-839,10000,-311,-6838,-1901,19045,22399,19778,10584,64529,44119,20730,8349,39645,23486,11838,4964,30052,21723,12791,28062,24448,10439,
营业利润(万元),-51481,-41488,-22221,-1113,10211,2841,-13003,-29006,-27788,-26488,-9232,-3445,7513,11275,6874,47735,31950,12534,4435,27703,15263,6756,2420,19872,13955,8017,18214,16874,5291,
投资收益(万元),-215,-230,253,-982,-716,327,65,125,58,40,15,-7,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,0,--,
营业外收支净额(万元),8322,535,385,4891,810,203,79,2900,2567,88,195,376,208,295,113,242,242,202,83,102,-224,188,167,170,111,124,-121,-72,100,
利润总额(万元),-43158,-40954,-21837,3778,11021,3044,-12923,-26106,-25221,-26399,-9037,-3068,7721,11570,6987,47976,32192,12737,4518,27805,15040,6945,2586,20041,14066,8142,18092,16802,5391,
净利润(万元),-34905,-35307,-19493,7618,12647,4351,-11569,-21975,-21792,-23331,-7859,263,9573,12917,7747,46845,31208,12734,4517,27808,15042,6945,2582,20039,14040,8102,18134,16733,5356,
净利润(扣除非经常性损益后)(万元),-42594,-35222,-19794,3910,13694,4150,-11648,--,--,-23526,-8005,67,--,12623,--,46608,--,12532,--,27706,--,6756,--,19869,13930,7979,18256,16685,4911,
经营活动产生的现金流量净额(万元),26712,-10015,-9772,92082,68042,67476,23421,2161,-14112,-35996,-17573,39788,16752,9688,16912,46251,36852,10420,2808,27492,9560,1187,2690,25775,20960,12958,26333,19867,9066,
现金及现金等价物净增加额(万元),-7239,45932,-15830,-20194,7659,-15527,-1993,-46206,13678,-54097,2115,45489,2055,12946,55512,14590,57214,102055,-6236,15756,13975,14927,-10439,32117,16168,13904,1614,1921,-1352,
总资产(万元),1072868,1094533,1000801,1003856,960331,866287,837007,820085,804667,687276,710271,662937,599494,586113,578513,504282,480975,492094,344535,320429,290903,266702,216606,217919,182260,166736,146330,113023,101383,
流动资产(万元),227743,277151,211898,240945,245855,176443,190240,198421,282106,209841,258753,227038,192635,212983,235887,172288,183641,229257,111854,106860,100697,92868,59987,73530,55775,46915,36759,21176,26920,
总负债(万元),508101,527571,658479,639698,595802,509742,505243,482265,465915,356546,362296,315608,244380,229716,229319,131983,124394,164057,171858,142020,125260,109157,56043,59938,106773,97186,79717,56427,56703,
流动负债(万元),464890,484088,554433,545289,512998,439696,435204,412266,395855,286495,289254,242601,171494,156844,208741,111456,104093,130252,135031,105191,85629,68023,40907,44800,91633,84044,75070,53922,56699,
股东权益不含少数股东权益(万元),526794,526392,298505,317999,323028,314731,298812,310381,310563,309025,324497,332356,341665,345005,339831,362144,346506,328037,172676,178409,165643,157546,160563,157981,75487,69549,66613,56596,44680,
净资产收益率加权(%),-8.01,-9.25,-6.32,2.42,3.99,1.39,-3.8,--,--,-7.28,-2.39,0.08,2.73,3.6,2.12,16.78,12.41,6.29,2.55,16.66,9.32,4.37,1.62,23.55,0,12.05,31.15,33.85,14.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
