报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
流动资产(万元),154841,150230,152656,162311,129552,125925,124394,118172,107985,105399,98055,99708,89074,87854,86267,87578,94389,89579,85752,81503,76133,78149,26478,25608,24129,23124,22485,24924,31130,29649,33386,37926,40607,40377,41172,41670,40321,43511,--,43009,41241,43560,40560,40438,38082,39147,41285,42454,40074,31253,--,--,0,--,32304,32020,0,0,0,0,26925,31876,8131,--,--,
总负债(万元),69462,64514,66369,67219,81303,76605,75818,71919,62448,58175,49965,51737,33952,30392,27422,29479,36216,32280,29235,25955,22853,25759,11000,10566,8794,8008,7812,10951,10424,8891,12763,17600,23118,27519,26855,27301,27321,30267,--,27011,25939,27599,24344,24609,22750,24516,24988,26344,24998,16212,15531,14351,18147,17092,18298,18281,16543,11022,8740,9130,3485,7822,4869,--,--,
流动负债(万元),65230,57802,56065,54029,49597,44875,44065,43143,49309,50228,40984,42737,25402,22619,22626,24659,31355,27357,24312,21530,21663,24349,9670,9236,7464,6678,6297,9436,8837,7197,11069,15906,21459,25577,24949,25568,26557,29469,--,26207,25369,27049,23705,24158,21611,23351,23813,25173,23485,14013,--,--,0,--,15716,15770,0,0,0,0,3276,7472,4328,--,--,
股东权益不含少数股东权益(万元),136090,134720,133520,133700,84562,84660,84235,83463,80339,79922,79496,78712,82179,82258,82900,82112,80406,78879,76733,76172,73748,72914,31641,31419,31777,31785,31589,30783,37231,37378,37454,37148,35409,35064,36535,36699,35906,36624,37530,37885,37254,37833,37666,37609,37117,36889,36702,36649,36176,35571,35192,35116,34222,33115,32868,32794,31409,31191,29841,29169,31030,30004,7147,2672,1898,
净资产收益率加权(%),2.14,1.16,0.16,3.4,1.89,2.01,0.88,5.9,2.62,2.14,0.98,4.52,1.6,1.69,0.95,7.57,5.41,3.49,0.73,9.63,6.34,5.22,0.7,2.27,0,0.58,0,-14.72,--,0.58,--,0.95,0,-5.16,--,-2.62,0,-2.94,--,0.85,0,0.59,0,2.52,0,0.63,0,4.14,0,0,0,7,4.26,0,--,7.9,1,6.45,0,0,--,28.61,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
