报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.21,0.2,0.01,0.41,0.44,0.27,0.12,0.58,0.45,0.25,0.18,0.73,0.48,0.27,0.15,0.83,0.69,0.46,0.24,0.82,0.65,0.41,0.18,0.71,0.57,0.38,0.13,0.34,0.2,0.11,0.08,0.63,0.56,0.4,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,5.09,--,5.03,5.02,4.91,--,4.69,6.13,5.91,5.67,5.56,5.63,5.47,5.38,5.25,5.14,4.86,4.69,4.65,4.53,4.35,4.21,4.09,3.94,3.81,3.59,3.52,3.63,3.47,3.38,3.21,3.2,2.94,2.74,2.64,2.59,2.49,2.34,2.28,2.25,2.15,2.05,1.99,1.96,1.88,1.83,1.8,1.76,1.69,1.69,1.64,1.71,1.6,1.53,1.44,1.27,0,
每股经营活动产生的现金流量净额(元),--,--,--,1.27,--,--,--,1.31,--,--,0.09,1.65,0.85,0.24,-0.36,1.74,0.91,0.36,0.15,1.98,1.1,0.58,0.35,1.83,1.21,0.95,0.64,0.86,-0.04,0.07,0.06,1.43,1.18,0.74,0.37,1.18,0,--,0,0.98,0,--,0,0.81,0,--,0,0.74,0,0,0,0.69,0,0.25,--,0.69,0.1,0.41,0,0,
主营业务收入(万元),153683700,104036200,47824100,282591400,211564800,135617200,64106500,288031100,213992400,141524400,69557100,278604500,202476600,134807200,67136500,250568300,187510200,123327200,58884200,191318200,142762200,93652300,43820900,134505200,89344800,53402500,22858500,145210100,114739700,73478300,33201000,120484300,87521800,56683000,27296400,104457900,75521900,48198800,22269900,79911500,57699000,35924800,16904000,59063200,41769500,26570900,12349000,41719100,30066200,19484200,9851900,32418400,22618300,14062800,6299500,30434700,15885700,32293200,23104700,19022000,
主营业务利润(万元),14052100,10074300,3413000,20569500,16996900,11435600,5458900,23259800,17008900,10724300,5749400,22532700,15949500,10037400,4915200,22253500,16879400,11011200,5755900,21886200,15120900,9408100,4353900,17635300,12942400,8318200,3378300,6851900,4020700,2665400,2276300,15757800,12456700,8758100,3841900,13626400,9396700,5977200,2714300,11371400,8466700,5786300,2864600,11522200,8264300,5183500,2507200,8071600,5690100,3639800,1918000,6115000,4225100,2548000,863100,5634900,2927700,6159700,4640700,3492200,
营业利润(万元),4332600,3928400,245800,6548100,7120900,4483200,1932300,9645300,7471200,4369300,2310300,8792600,5940600,3350800,1862500,10096600,8420200,5623700,3007500,10135200,7927400,4798600,2101200,8020200,6623000,4399900,1475400,-2606600,-2624400,-2378400,-43500,7814200,7327100,5304400,2816600,7129600,4950600,3117300,1338300,5685600,4410500,3114400,1528800,6295300,4646600,2835300,1333700,3550900,2604400,1562500,925700,2281700,1432500,713200,15400,2384400,1333400,2614400,669300,-198600,
投资收益(万元),465000,446100,106500,813700,625200,225200,85400,251000,153800,90800,54900,154000,63500,23200,67800,418600,399200,282200,149300,567100,296900,199400,102600,358900,271400,179900,56400,98000,212500,167700,77900,575600,411700,281700,117500,4300,2700,18400,17200,81300,-52400,-74200,14300,108800,78800,51600,14100,54800,39700,34100,7000,50500,34200,18600,6400,54600,18400,23500,85400,95400,
营业外收支净额(万元),168700,93200,47200,100000,1800,-23000,-2300,52900,35900,27900,-9700,218100,115800,77500,-8400,167200,62800,51800,-7300,82600,46400,34900,24600,-12600,-31300,-23100,-4700,5029200,4497800,3330000,726900,476900,-68400,-58000,-11600,-308700,0,-54200,0,-560200,0,-97600,0,-1050600,0,-477100,0,-604200,0,0,0,-131000,0,-20100,0,-273900,0,0,0,0,
利润总额(万元),4501300,4021600,293000,6648100,7122700,4460200,1930000,9698200,7507100,4397200,2300600,9010700,6056400,3428300,1854100,10263800,8483000,5675500,3000200,10217800,7973800,4833500,2125800,8007600,6591700,4376800,1470700,2422600,1873400,951600,683400,8291100,7258700,5246400,2805000,7325200,4870900,3081500,1335600,6148200,4192600,2942600,1509400,5353500,3868600,2409800,1196000,3001500,2319700,1528600,908900,2201200,1434100,711700,10500,2165100,1187500,2593700,833200,-128200,
净利润(万元),2584800,2442700,168500,4743000,5116900,3143000,1347700,6717900,5160000,2941700,1583400,6349600,4194600,2369700,1282900,7169700,5996000,4023900,2050100,7071300,5639700,3542900,1576800,6129000,4971400,3319000,1119000,2968900,1764200,933900,670100,5494700,4868300,3492500,1941800,5066400,3381400,2067900,913000,3955800,2647600,1804400,900400,3227500,2404200,1503900,743000,1901100,1480400,976500,581300,1412100,905500,450400,10200,1401800,810700,1615400,566500,3700,
净利润(扣除非经常性损益后)(万元),2467700,2343100,133600,4323800,4931700,3135400,1343300,6665800,5130200,2919600,--,6192200,--,2325900,--,7045300,--,3982400,--,6834500,0,3494800,0,6125800,0,3328500,0,2982000,0,-1744500,0,4962200,0,3482100,--,4857300,0,2077600,0,3499900,0,1808700,0,3599600,0,1633200,0,2230700,0,1022100,0,1499900,927300,463900,--,1585300,920800,0,0,0,
经营活动产生的现金流量净额(万元),11659300,6744200,668200,14834700,10824700,5821400,1262100,15189300,7961200,3290300,822000,14346200,7355900,2055400,-3091600,15118100,7844900,3086300,1300400,17126200,9524000,5005500,3014900,15879600,10486000,8237000,5565500,7488300,-342700,598600,525500,12425000,10227700,6399700,3189100,10258700,5011900,2516600,346300,8496300,4724500,2504400,1485400,7013900,4523700,2169400,1120800,6444800,4596900,2998200,1360500,6006900,0,2165900,--,5969200,815700,3447200,0,0,
现金及现金等价物净增加额(万元),4715500,6317000,6275200,-569100,488200,-182600,394000,459000,159300,73400,413600,-1419100,-1042900,-1208800,-230300,763900,626700,-829200,777900,822600,159600,646200,131200,174200,800,59200,430100,-74800,276500,77000,1978500,63300,166400,300700,871400,-565700,-343700,-380600,-149500,-263600,-115300,-276500,178400,116000,16700,-94800,311300,-247800,-103800,177000,344500,-332400,0,-188500,--,171900,921500,-203400,0,0,
总资产(万元),140441400,147035500,143605100,145136800,143759000,142954300,140836700,138291600,131953800,127423300,129001800,124727100,117991500,116817800,119726300,113005300,108193100,107191200,105442800,98538900,93960900,92079500,91427600,86647500,84373400,81634200,77357800,75223500,81375700,82055600,77376100,71857200,66027900,65054700,62306600,59455000,58259700,56888800,53992700,52057200,50069600,49298600,48178500,46008100,43030400,42292500,40690000,39021300,37467600,38011400,38033000,36837500,36738700,37166500,36439500,36029400,36492400,34091800,0,0,
流动资产(万元),33720600,39555500,35738400,36014400,40611600,42072800,40590700,37301000,37673500,36513000,38544600,34475100,34087900,34390900,39079200,32758800,33408700,33153100,31865800,24945000,24504400,24983700,24812300,18922300,20233400,18635900,16513200,14800700,24504400,26004100,22993800,18153500,16998600,17571500,15783000,14210000,16984700,16135100,15404200,14189600,13544700,13531500,12902900,11705600,11582600,11706200,10807300,9691800,9792400,10468500,--,--,10367300,--,10563100,0,0,0,0,0,
总负债(万元),61889300,68193700,66199700,80427300,78661000,78642200,76730800,75965600,71960200,68685600,70200500,69667000,64969300,64895700,67180600,62052800,58105800,58329700,57557400,53270700,50360700,49291200,49732300,46589000,45598400,43958200,41069800,40128900,47944100,48925700,43342900,39222500,34316900,34352400,32287500,31769000,32548800,32026000,28572100,27556600,26896700,26624100,25358300,24251500,22277700,22273900,20933700,20119000,19070100,19930900,20326500,19775100,19721800,20593800,20172900,19784700,21353400,19682600,--,0,
流动负债(万元),44267900,50691300,48264400,60425700,59272100,60495100,57855900,57182200,54207000,51035400,52779800,49310900,44345200,43822000,48224500,42907300,38426400,38562600,34749100,32562700,30015100,30168700,32889700,30136200,29223600,27100600,26100000,25823300,33722800,33972600,28621600,26175700,22693700,22615300,21947500,20783000,21860400,21174400,17700800,16779200,15186300,15174700,14650800,14391000,13023700,13631400,12174800,12079200,11239600,11729100,--,--,12807500,--,13274900,0,0,0,0,0,
股东权益不含少数股东权益(万元),67549600,68147400,67151400,59448300,59382300,58760400,58522500,57034600,55662300,54638600,54942500,51337400,49230700,48273000,48910300,47439900,46657500,45488300,44566400,42112700,40626600,40293000,39281600,37718200,36486700,35449400,34153600,33008000,31082200,30547100,31452900,30094900,29287400,28345100,27731100,25487500,23746800,22851000,22476400,21562300,20258200,19757100,19541700,18635000,17783500,17227600,17030900,16294600,15871800,15628000,15232800,14651500,14636000,14180900,13914100,13903900,12841600,12079300,0,0,
净资产收益率加权(%),4.05,3.81,0.27,8.14,8.71,5.37,2.33,12.24,9.55,5.49,2.98,12.8,8.6,4.89,2.66,15.93,13.36,9.1,4.73,17.43,13.94,8.98,4.1,17.25,0,--,0,9.24,0,--,0,19.52,0,--,--,21.46,0,9.2,0,19.68,0,9.29,0,18.4,0,8.82,0,12.05,0,6.24,0,9.72,0,0,--,10.61,6.52,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
