报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.2,0.17,0.1,0.34,0.25,0.18,0.13,0.53,0.34,0.27,0.13,0.59,0.52,0.68,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.15,0.01,--,0.3,0.5,-0.15,0.55,
主营业务收入(万元),39738,29486,14652,62217,46040,32444,15923,58056,--,29143,13751,55562,54765,56247,38036,
主营业务利润(万元),11868,9098,4416,20116,14985,10841,5312,18407,--,9319,4421,17838,16514,17839,12130,
营业利润(万元),3977,3355,1941,6677,5015,3514,1454,6088,--,3188,1564,6593,5906,7125,4876,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),578,281,266,659,539,517,523,165,--,55,2,449,249,-4,54,
利润总额(万元),4555,3636,2207,7336,5554,4031,1977,6252,--,3243,1566,7043,6155,7121,4930,
净利润(万元),3810,3072,1815,6298,4598,3328,1637,5339,3359,2710,1343,5894,5231,5753,4112,
净利润(扣除非经常性损益后)(万元),3320,2834,1615,5738,4140,2889,1192,5199,3274,2664,1342,5520,5020,5519,--,
经营活动产生的现金流量净额(万元),6077,3444,2189,7312,5708,2892,377,3664,1508,80,616,3033,4800,-1454,5514,
现金及现金等价物净增加额(万元),1570,-50,3313,9216,12164,14555,25791,327,--,-1488,-299,1258,-1554,102,3137,
总资产(万元),113339,111553,114362,112909,110659,111952,106518,79609,74716,76222,--,72193,65788,60221,48498,
流动资产(万元),73849,78254,80355,79443,78779,81642,80795,54143,50233,52259,--,48120,41985,42704,33517,
总负债(万元),22105,21057,22335,22697,22115,24678,19639,29450,26536,28690,--,27372,26048,25795,24413,
流动负债(万元),18106,19217,20495,20857,18475,22838,15999,26110,20196,22350,--,22532,23598,25795,24413,
股东权益不含少数股东权益(万元),91234,90496,92027,90212,88543,87274,86879,50159,48180,47531,--,44821,38847,33615,23382,
净资产收益率加权(%),4.14,3.46,1.99,7.37,8.99,6.59,2.35,11.24,7.22,5.87,2.95,14.1,14.44,23.13,19.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
