报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.26,0.17,0.07,0.12,0.02,0.02,0.01,0.23,0.28,0.25,0.1,0.59,0.37,0.41,0.8,0.65,0.5,0.43,0.29,0.12,
每股净资产(元),5.21,5.13,6.56,6.49,6.39,6.4,6.49,6.47,6.53,6.49,6.65,6.54,6.41,3.27,2.86,2.2,2.05,1.62,1.06,0.66,
每股经营活动产生的现金流量净额(元),0.1,0.39,-0.02,0.94,0.8,0.14,0.11,-0.02,-0.3,-0.29,-0.02,-0.62,-0.44,-0.34,0.59,0.03,0.14,-0.33,0.07,-0.11,
主营业务收入(万元),21520,13724,5558,21322,13590,9004,4774,19118,15871,11108,5648,23688,17123,12523,24476,20837,16023,12600,9125,4831,
主营业务利润(万元),8247,5255,2100,6398,3796,2664,1253,7163,6413,4640,2336,8764,6098,4643,9512,7640,6033,5249,2282,1386,
营业利润(万元),3747,2325,800,1186,123,221,101,2355,3258,2862,1216,4879,3369,2810,6271,4713,4049,3093,1168,345,
投资收益(万元),426,392,-5,187,8,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业外收支净额(万元),291,162,105,201,101,29,29,116,32,23,13,947,718,667,428,693,160,209,232,141,
利润总额(万元),4038,2486,904,1386,223,250,130,2471,3290,2884,1228,5825,4087,3477,6700,5407,4208,3302,1400,485,
净利润(万元),3217,2161,644,1131,176,205,117,2222,2733,2365,944,4861,3530,2985,5791,4651,3574,3081,1399,476,
净利润(扣除非经常性损益后)(万元),--,2064,--,1004,--,181,--,2120,--,2346,--,4055,--,2318,5430,4090,3446,2909,1202,382,
经营活动产生的现金流量净额(万元),1275,4928,-182,9056,7632,1362,1083,-153,-2927,-2795,-171,-5973,-4177,-2482,4230,214,992,-2387,484,-784,
现金及现金等价物净增加额(万元),-2570,1491,-2958,-1768,869,-955,295,-8466,-5895,-4450,633,28701,28405,-2589,724,673,1919,1207,1006,103,
总资产(万元),94115,90742,83555,83527,83838,80870,82112,82784,82793,81885,82774,79711,72940,40107,35348,29349,26050,19217,10002,6831,
流动资产(万元),57388,54549,48331,50887,57243,57077,59645,60461,66299,65894,67652,65038,60288,27862,24080,19112,16717,12320,7110,4835,
总负债(万元),24164,22090,18425,19058,20361,17365,17738,18533,18004,17445,16800,14851,11389,16539,14766,13477,11256,7521,2397,2115,
流动负债(万元),23740,21598,17865,18433,20361,17323,17696,18491,18004,17445,16800,14851,11389,16539,14766,13469,9250,3505,2397,2115,
股东权益不含少数股东权益(万元),65064,64008,62971,62327,61372,61402,62273,62156,62667,62299,63853,62814,61551,23568,20583,15872,14795,11696,7605,4717,
净资产收益率加权(%),5.05,3.42,1.03,1.82,0.28,0.33,0.19,3.56,4.32,3.7,1.44,12.6,11.52,13.52,31.77,34.05,27.26,31.67,20.62,10.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
