报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),-0.1,-0.06,-0.06,0.3,0.37,-0.07,-0.05,--,-0.04,0.01,-0.2,-0.24,0.13,0.05,0,0.09,0.02,0.05,0,0.08,-0.01,0.01,-0.03,0.07,0.11,0.11,0.02,0.15,0.02,0.04,0.03,0.52,0.63,-0.19,-0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,1.77,1.77,2.02,2.05,1.51,1.54,--,--,--,1.61,1.8,2.14,2.07,2.05,2.03,1.97,2.02,2,1.99,1.88,1.89,1.9,1.93,1.95,1.97,1.91,1.8,1.68,1.79,1.88,1.93,2.13,1.22,1.05,1.07,1.48,1.53,1.59,1.65,1.69,1.74,1.55,1.61,2.51,2.56,2.56,2.56,2.43,2.52,2.52,2.51,2.51,2.5,2.42,2.41,3.11,3.19,3.28,3.22,3.01,2.96,2.69,2.61,2.61,2.8,2.82,2.75,2.7,2.77,2.61,2.43,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.01,--,--,--,-0.47,--,-0.79,-0.63,-0.54,0.26,-0.13,-0.16,0.06,-0.04,-0.22,-0.15,-0,-0.44,-0.24,-0.38,-0.1,0.01,-0.18,-0.19,-0.03,-0.19,-0.37,-0.27,--,0.01,0,0,0,-0.16,0,0,0,0.44,0,0,0,-0.49,0,0,0,-0.24,0,-0.06,--,0.09,-0.06,-0.22,-0.05,-0.23,--,-0.25,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),81778,57008,32659,128494,96300,63341,32623,165721,137913,106533,66396,262347,201240,127927,64804,246530,187738,115941,55787,165322,123361,80988,42272,132723,99538,64739,33424,145332,109078,74827,41227,159655,104644,62373,32123,151235,109954,66482,28096,147217,98706,57855,25542,138664,86524,50450,17254,127271,90153,60772,26668,93921,62483,34090,16435,68070,27713,66398,30489,27604,11841,25823,--,25873,12579,27654,12670,23232,9966,16502,7816,15661,
主营业务利润(万元),5073,3702,2489,7159,5529,3632,2233,10786,8936,7133,4730,13737,10368,6829,3687,15086,12129,8853,4920,13273,9916,6915,4738,12933,9265,5891,2623,9717,7873,4896,2577,10860,4778,2124,--,8522,6194,3541,1259,9117,6429,4173,2043,10116,7025,4608,1818,10956,8263,6719,3000,8743,5625,3048,1330,7218,2944,8854,3928,3276,1726,5170,--,170,469,244,503,2171,1445,2977,1868,3207,
营业利润(万元),3000,3940,4902,6924,9025,-1452,-973,-5444,-1736,-572,-4373,-8167,-4882,-624,43,-1121,619,1303,253,-3338,-1005,-338,-812,1562,2409,2424,374,595,-1655,-1283,-567,-9165,-6608,-3987,-1778,-7786,-1940,-1004,-1051,-5370,-3557,-2486,-1222,-16677,-3320,-1680,-1329,-2622,-991,596,383,-250,-70,-107,-350,-561,-641,1665,956,232,80,1052,--,312,0,307,0,2191,0,0,1868,3261,
投资收益(万元),5630,5770,5551,12960,12587,556,-75,4794,5378,5501,-108,627,786,485,379,267,50,-19,-12,276,456,319,232,4389,4416,4262,1020,5189,722,661,511,-414,-381,-256,-72,-468,-1254,-1170,-87,4462,4886,4927,-122,-2132,270,201,45,26,-12,236,89,222,481,336,177,65,2112,6628,717,3935,483,1498,--,390,290,742,323,385,376,698,264,32,
营业外收支净额(万元),-5917,-6003,-6006,117,2,12,-0,758,912,876,477,4307,7516,1679,5,3157,111,24,-4,5165,698,622,280,25,-2,-7,-12,2261,--,--,--,--,--,--,--,-3715,0,0,0,1501,0,0,0,-702,0,0,0,2890,-827,0,3,239,187,133,0,45,0,5,0,106,0,0,--,0,39,0,76,0,3,163,0,--,
利润总额(万元),-2917,-2063,-1104,7041,9027,-1440,-974,-4686,-824,303,-3896,-3860,2634,1055,48,2036,731,1327,248,1826,-308,283,-532,1587,2407,2418,362,2856,144,516,573,11842,12624,-3725,-1588,-11970,-3314,-2299,-1146,593,1307,2470,-1289,-19249,-891,119,23,440,-1793,839,487,278,739,450,29,-372,1523,8362,1719,4314,666,3577,--,763,798,1154,902,2529,1823,3838,2096,2999,
净利润(万元),-2010,-1113,-1147,6001,7380,-1478,-974,-4718,-894,259,-3911,-4741,2528,967,39,1849,429,1004,55,1561,-297,275,-507,1363,2282,2310,332,3058,422,819,670,10375,12612,-3735,-1588,-11694,-3299,-2274,-1143,731,1486,2548,-1242,-19013,-873,97,88,855,-1795,49,67,522,421,214,74,132,1375,6521,845,4081,605,3172,--,653,666,1024,688,2025,1593,3306,1795,2807,
净利润(扣除非经常性损益后)(万元),-1697,-681,-478,-3859,-4823,-1601,-953,--,-7383,-6135,--,-9659,--,-1120,--,-1362,--,930,--,-3736,--,-481,--,-3440,--,-2159,0,-2279,0,-530,--,-7532,0,-3958,--,-9101,0,-3248,0,-5316,0,-1821,0,-18914,0,-1260,0,-2310,0,-195,0,197,142,26,--,26,1320,494,824,1404,--,--,--,--,--,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),-501,914,514,-596,-4345,166,193,-13697,-15518,-14419,-9394,-5620,-15903,-12574,-10864,5269,-2550,-3118,1145,-884,-4461,-3083,-98,-8820,-4805,-7584,-1990,177,-3540,-3855,-627,-3772,-7380,-5475,-6955,146,3095,-208,638,-3130,-2195,-3665,-2604,8855,7851,1741,-2288,-9768,-5757,-5886,-4846,-4777,0,-1151,--,1893,-1079,-3738,-683,-3450,--,-3776,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),4881,9124,9233,-1305,6977,-1134,-391,-10048,-10970,-9153,435,-5704,-2022,-4714,-1331,6614,-4845,-1863,241,264,-1461,3019,5900,-10418,-5958,-7857,1238,985,-9688,-5827,-5515,18104,4674,7245,1125,538,1105,968,2436,-3213,-3506,-255,-2976,-6207,-4685,-7108,-4668,-1165,-7190,-5002,-5939,-1436,0,-5443,--,5806,612,1522,-5009,-869,--,10526,--,--,--,--,--,--,--,--,--,--,
总资产(万元),74772,76042,76135,82622,90819,88226,89024,88590,86104,85200,117400,118300,116772,110785,110651,107126,115373,120702,134574,122842,92132,93215,93224,90833,88112,84794,87947,86249,85729,86749,88698,94713,98629,94688,90589,75230,85074,84225,85924,84902,94895,93458,94034,96641,110031,112714,121209,123902,125544,126616,127397,137126,138713,128841,109627,110805,111130,103091,104138,80665,75772,72929,--,57398,53475,54725,49633,45305,39983,41503,37623,38465,
流动资产(万元),37454,38314,38049,38835,48233,32263,32649,33689,33206,32795,64959,67048,79170,72540,73318,69580,74328,81667,98525,87788,57828,59276,57823,54961,53317,51987,60420,60487,50583,53668,56174,59348,63728,51548,47468,40436,51226,50211,50359,48855,56879,54833,54689,56434,67437,69992,78301,80179,77922,78254,--,--,--,--,78495,--,0,--,0,0,44759,42673,--,32193,28233,29999,28197,27256,25038,25504,23753,25534,
总负债(万元),38812,39003,39107,40550,48088,56460,56553,55303,49266,47702,83521,80506,72190,67332,67783,64505,72296,76402,92786,81212,52820,53552,53417,50394,47361,43730,47896,48247,51675,50551,50648,55617,55601,70042,68831,53531,54971,53097,53115,50932,60152,57356,61253,62518,56595,58237,66735,69397,72671,70884,71659,81527,82592,72839,55411,56581,52220,42844,49180,31745,29622,27062,--,28848,21816,23712,20505,16750,12945,13967,11462,14089,
流动负债(万元),31560,31666,31785,32010,39893,42243,42124,42046,35275,33918,66902,65215,67550,56868,57244,54070,61038,64950,81190,69667,48080,48898,49163,46069,43294,39571,43440,44412,47589,45564,44958,49120,48127,38038,47010,51000,53940,52066,52084,49900,59121,56325,60221,61487,54063,55705,64203,66859,68227,66440,--,--,--,--,54701,--,0,--,0,0,22477,25875,--,25246,18579,22556,19542,15689,12724,13631,10851,13384,
股东权益不含少数股东权益(万元),34562,35656,35577,40607,41274,30328,31045,31842,35404,36055,32361,36256,43084,41677,41109,40758,39532,40689,40171,39965,37768,38083,38207,38803,39194,39497,38470,36273,33759,35900,37755,38801,42865,24482,21200,21423,29818,30843,31973,33117,33872,34934,31145,32386,50526,51496,51487,51399,48749,50593,50611,50544,50377,50170,48573,48501,52104,53489,49100,48086,44988,44257,--,28550,28562,27897,28058,27371,26927,27537,26026,24237,
净资产收益率加权(%),-5.35,-2.92,-3.01,16.46,20.06,-4.76,-3.1,--,-2.5,0.72,-11.4,-12.31,6.03,2.35,0.1,4.56,1.08,2.49,0.14,3.96,-0.78,0.72,-1.32,3.63,--,6.15,0,7.58,0,2.19,--,34.15,0,-15.94,--,-42.88,0,-7.11,0,2.23,0,7.57,0,-45.38,0,0.19,0,1.68,0,0.1,0,1.07,0,0,--,0.27,2.67,12.7,0,0,--,9.38,--,--,--,0,0,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
