报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.05,0.04,0.03,0.13,0.18,0.11,0.05,0.35,0.29,0.14,0.06,0.44,0.34,0.16,0.09,0.58,0.41,0.23,0.22,0.91,0.61,0.73,0.46,0.41,
每股净资产(元),3.1,3.09,5.88,5.85,5.91,5.84,7.6,7.55,7.48,7.33,8.79,8.73,8.62,8.45,9.31,9.22,9.06,8.88,3.93,3.72,3.42,2.81,2.43,1.97,
每股经营活动产生的现金流量净额(元),-0.01,-0.05,-0.17,0.28,-0.44,-0.41,-0.44,0.49,-0.1,0.06,0.01,0.29,-0.19,-0.22,-0.24,-0.76,-0.94,-1,-1.27,1.23,-0.03,0.41,0.43,0.57,
主营业务收入(万元),15108,10323,4677,21140,16386,10833,4210,26438,17825,10899,4575,21648,15923,8941,4096,22528,16576,10804,5921,22269,13512,19947,17984,13520,
主营业务利润(万元),3656,2548,1128,4718,4149,2739,1053,6317,4723,2674,1122,5225,3793,1984,897,5866,4253,2668,1578,6538,4239,5105,4197,3574,
营业利润(万元),817,704,279,1053,1587,960,329,2540,2049,960,278,1952,1530,464,45,2715,1891,987,767,3726,2520,2693,1869,1744,
投资收益(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,--,
营业外收支净额(万元),79,64,22,202,166,114,57,159,124,96,84,818,501,490,461,401,242,152,146,217,169,400,99,4,
利润总额(万元),896,768,300,1255,1753,1074,386,2699,2173,1056,362,2769,2031,954,507,3116,2134,1140,913,3942,2689,3094,1969,1749,
净利润(万元),758,644,248,1050,1498,912,328,2272,1845,892,299,2359,1744,820,436,2614,1791,924,790,3312,2215,2641,1682,1249,
净利润(扣除非经常性损益后)(万元),--,589,--,878,--,816,--,2142,--,811,--,1664,--,402,--,2359,--,921,665,3146,2073,2251,1598,1253,
经营活动产生的现金流量净额(万元),-217,-784,-1460,2347,-3682,-3435,-2863,3139,-644,387,65,1561,-1000,-1184,-1158,-3724,-4613,-4893,-4628,4459,-94,1508,1572,2084,
现金及现金等价物净增加额(万元),-3611,-3934,-3051,-3112,-6665,-5704,-3685,-2094,-4203,-2047,-1240,-3139,-4749,-4340,-2879,15280,15856,19999,-4513,2893,-652,2131,-2616,2716,
总资产(万元),57012,56880,56723,58065,57323,55318,55929,58141,57541,54378,53501,54145,53519,52846,52101,53074,51330,52657,26967,26957,25048,20184,18280,18372,
流动资产(万元),32692,32200,32134,34346,35121,33315,34145,36581,37134,37203,36499,37728,37889,37651,37635,39720,39502,42144,18959,18911,18868,14635,12920,13159,
总负债(万元),7595,7578,7398,8987,7797,6378,6928,9468,9296,7085,6263,7206,7195,7447,6597,8006,7086,9279,12661,13441,12629,9980,9444,11218,
流动负债(万元),7560,7541,7373,8959,7767,6344,6921,9455,9277,7060,6232,7169,7151,7397,6541,7945,7018,9205,11298,12149,11909,9980,9444,9318,
股东权益不含少数股东权益(万元),49417,49303,49326,49078,49526,48940,49001,48673,48245,47293,47237,46938,46324,45399,45504,45068,44245,43378,14306,13516,12419,10204,8836,7154,
净资产收益率加权(%),1.54,1.31,0.5,2.15,3.05,1.86,0.67,4.75,3.87,1.89,0.64,5.13,3.82,1.81,0.96,7.66,5.87,3.91,0,0,19.58,26.72,21.04,26.58,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
