报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.51,0.34,0.21,0.66,0.5,0.33,0.37,1.26,0.93,0.62,0.32,1.09,0.76,0.53,0.28,1.09,0.5,1.02,1.01,1.02,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.38,--,3.73,3.5,3.6,2.33,2.03,1.47,1.95,1.65,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.11,--,0.77,0.5,0.3,0.72,0.27,1.03,1.05,0.94,
主营业务收入(万元),171965,117334,67794,200205,149411,97887,57103,180153,137261,90999,48290,176510,130091,87304,46157,153522,77244,135707,127795,119299,
主营业务利润(万元),84136,56717,33858,105112,77757,51220,28773,94661,70724,46984,24282,90344,65528,44420,22487,79475,38308,68795,66619,55118,
营业利润(万元),69612,47060,28398,88922,65831,42840,24215,84454,62152,41779,21609,72375,51340,34960,17912,65594,30714,61011,61857,55332,
投资收益(万元),10473,7693,3759,12580,9114,6435,3623,14290,9585,6759,3338,4981,3065,2152,838,6513,3506,5629,7110,11118,
营业外收支净额(万元),-842,-625,-426,-343,-472,-296,15,-645,-930,-757,-105,-557,-523,-266,29,-1055,-388,-349,-701,789,
利润总额(万元),68770,46435,27972,88579,65358,42544,24230,83809,61223,41022,21504,71818,50816,34695,17941,64539,30326,60661,61156,56120,
净利润(万元),56428,38098,23195,73671,55311,36238,20689,70262,51682,34701,17990,59725,41529,28607,14449,54591,24832,50792,50649,50780,
净利润(扣除非经常性损益后)(万元),53848,36442,22447,70059,52889,34599,19732,67020,49583,33430,--,59812,--,28705,--,58660,28420,40444,36159,34526,
经营活动产生的现金流量净额(万元),31353,14651,-3582,56650,45622,6046,5112,43309,21568,23112,6268,68761,43057,27885,16930,35950,13599,51718,52285,47152,
现金及现金等价物净增加额(万元),116,-3681,-7714,-6342,-17386,-19567,-3621,-11205,8616,11177,8834,44130,60591,63066,76492,-3257,10312,-4411,2219,9601,
总资产(万元),442480,437866,434656,412809,397279,365954,345771,322357,338487,308570,306348,278690,263994,258149,261399,185948,185552,153186,153331,139426,
流动资产(万元),273339,267391,274296,247448,193611,216531,219293,199275,211738,187944,191188,166782,186685,189565,197350,116205,118261,87733,83457,70576,
总负债(万元),81616,92812,79322,82095,83944,80893,79873,77789,111805,63233,56812,47625,51736,59779,57157,63853,79771,74475,51277,46711,
流动负债(万元),80890,92074,78760,81527,82119,80074,79873,77789,111805,63233,56812,47625,51736,59779,57157,63853,79771,74475,51277,46711,
股东权益不含少数股东权益(万元),340537,323709,334565,311008,293539,274728,259137,238314,219832,239046,243545,225561,207447,194341,200332,116599,101510,73570,97357,82401,
净资产收益率加权(%),17.39,11.84,7.19,26.77,20.8,14.13,8.32,29.36,21.36,14.5,7.67,31.29,23.06,16.79,9.83,55.2,27.98,59.05,61.14,75.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
