报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.35,0.23,0.06,0.15,0.16,0.1,0.04,0.4,-0.41,-0.3,-0.13,-0.47,-0.28,-0.2,-0.14,0.05,-0.05,-0.06,-0.08,0.12,0.19,-0.03,0.02,-0.33,0.01,-0,0.09,0.13,-0.01,-0.01,-0.06,-0.53,-0.02,0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.16,--,1.49,1.57,1.63,1.77,1.67,1.66,1.64,1.72,1.77,1.56,1.61,1.59,1.92,1.9,1.99,1.93,1.76,1.76,1.71,1.76,2.27,2.31,2.31,2.3,2.37,2.37,2.53,2.29,3.53,3.52,3.52,3.45,3.68,3.66,3.7,3.7,3.65,3.63,3.61,3.58,3.85,3.8,3.54,3.51,3.47,1.86,1.57,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.04,--,0.08,-0.08,0.01,0.32,0.08,0.03,-0.17,0.2,0.15,0.05,0.01,-0.68,-0.13,-0.03,-0.14,0.16,0.22,0.09,-0.13,-0.01,0.16,0.02,0.02,0.25,0,0,0,0.32,0,0,0,-0.28,0,0,0,0.13,0,-0.16,0,-0.08,0,0.03,--,0.25,0.25,0.29,0,0,
主营业务收入(万元),42135,25425,8581,32651,26037,17047,7731,8748,1229,1027,568,16093,14379,7920,1733,40251,27528,17629,5214,34461,21162,11336,5640,37354,25485,17259,8046,48294,24201,14085,5312,37939,27316,20005,10067,34658,29043,18257,6284,27433,14726,7763,3465,15091,11933,8727,4287,15298,11278,7179,3063,16238,11849,6044,3016,16081,8459,14730,13350,11985,
主营业务利润(万元),13461,7930,2412,7902,5993,3588,1517,2131,280,143,58,372,385,358,1,890,639,197,-277,896,657,671,342,2377,1951,1011,346,3306,910,477,297,2452,2743,--,--,3581,3032,1841,1294,-532,2314,1670,431,2076,2448,1605,861,4016,2678,1850,760,3854,3155,1766,691,3871,2309,3821,3473,3180,
营业利润(万元),4457,2527,648,1793,1680,995,312,-3417,-3374,-2453,-1065,-4021,-2277,-1517,-1116,-1665,-1274,-1192,-886,-414,318,-1093,-583,-4692,-2021,-1833,-1087,-2497,-2223,-1612,-671,-5194,-573,-151,0,-515,260,349,160,-9245,151,126,80,-1511,284,186,38,840,294,102,248,1389,952,505,287,1635,860,1503,1495,1195,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,2293,2482,--,--,-95,-96,-96,-113,374,-171,--,--,-1122,--,--,0,6,0,0,0,24,24,0,0,-18,0,0,0,392,393,393,0,0,0,41,0,0,-19,43,0,0,
营业外收支净额(万元),377,312,118,396,418,367,239,7162,80,58,25,253,75,-1,16,2073,930,766,285,1412,1182,862,771,2120,2188,1859,1847,3201,--,1163,--,--,--,--,--,297,0,0,0,-634,0,0,0,-75,0,0,0,-53,-18,-19,0,-8,0,-8,0,-10,0,0,0,0,
利润总额(万元),4834,2839,766,2189,2097,1362,551,3745,-3294,-2394,-1040,-3769,-2202,-1518,-1100,407,-344,-426,-601,998,1500,-232,188,-2572,167,25,760,703,-452,-449,-529,-4641,-101,171,187,67,443,391,204,-9825,171,123,77,-1569,289,181,46,1230,694,502,255,1382,969,539,283,1625,853,1836,1455,1200,
净利润(万元),3581,1983,494,1256,1377,904,380,3484,-3292,-2393,-1040,-3808,-2249,-1571,-1089,375,-381,-463,-621,994,1496,-235,188,-2633,105,-34,689,1076,-49,-55,-447,-4255,-168,105,83,91,340,278,124,-9344,154,96,64,-1323,217,111,23,1026,582,397,214,1163,823,459,241,1357,633,1277,1003,804,
