报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.05,0.05,0.01,0.11,0.11,0.1,0.03,0.27,0.26,0.18,0.13,0.58,0.33,0.22,0.21,0.59,0.38,0.21,0.28,0.49,0.36,0.25,0.12,0.08,0.06,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,2.82,--,--,--,--,--,--,5.04,--,4.61,4.5,8.87,5,4.74,4.58,8.67,2.68,2.33,1.62,1.59,1.48,1.41,1.37,1.34,1.31,1.45,1.45,2.22,2.22,1.98,1.97,1.97,1.93,2.02,2.01,2,1.96,1.95,1.95,1.94,1.88,1.85,1.84,1.84,1.78,1.79,1.76,1.74,1.73,1.76,1.75,1.71,1.7,1.69,1.59,1.56,2.51,2.02,1.73,2.63,2.13,1.73,1.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0.44,0.28,--,0.85,0.57,0.58,0.71,0.15,0.01,0,1.37,0.87,0.51,0.06,0.57,0.14,0.03,0.04,0.21,0.1,0.08,0,0.32,0.33,0.32,0.07,0.58,0,--,0,0.41,0,0,0,0.48,0,0,0,0.42,0,0,0,0.98,0,0.16,0,0.66,0.16,0.15,0.11,0.93,0.11,0.11,--,--,--,--,
主营业务收入(万元),758456,451378,163927,791206,581098,399436,169560,984326,731145,438492,201737,771833,499092,304474,97020,206176,100154,52872,16297,279479,238523,193733,88341,218776,115410,61663,16014,188482,141753,100519,16829,159471,107515,69916,19106,146301,126169,62101,22920,113461,96963,76108,34329,83094,51994,38907,26817,98123,68910,44997,17953,64900,39031,21609,10275,49363,23384,41132,26820,57696,27050,37030,16470,24073,16829,6740,
主营业务利润(万元),310339,191150,67980,303074,223163,154436,68493,292547,215834,146737,70135,300518,204586,134741,55465,117945,59941,29817,8940,42499,30893,18051,7744,7017,4626,2167,1022,6611,5136,3833,1178,8475,6178,4196,--,9223,7035,4160,1853,7593,6426,5112,2467,8389,7858,4576,2648,8799,6205,3893,1224,7619,5039,3720,1267,8649,5050,7024,5249,13323,4956,8081,3737,3459,--,--,
营业利润(万元),70444,42147,5950,41757,36705,28904,8575,87944,86147,63158,37455,169034,107415,68792,24985,45110,21868,7986,2387,23854,17076,10408,4446,3128,2511,1115,303,1082,494,645,97,1451,1514,1141,224,1685,2444,1464,905,1887,2077,2188,1712,824,2149,1140,753,1939,1526,809,266,1368,894,937,164,2204,2394,3482,3119,9440,3169,6166,3113,2247,--,--,
投资收益(万元),16813,3932,2626,9916,9914,8454,534,5207,3655,55,2,23537,24,36,-11,-4,-15,-21,--,2990,1654,1604,--,1080,692,864,--,41,41,20,0,20,20,20,0,-102,35,--,0,256,0,0,0,707,625,536,908,19,19,1,0,52,52,24,0,48,0,134,105,14,0,18,0,189,--,--,
营业外收支净额(万元),28515,28603,-38,22175,22062,22001,68,2762,-122,-496,-427,1287,1430,-193,-12,7571,8227,7546,7698,528,648,838,894,-5,-419,-423,-7,--,--,--,--,-289,--,--,--,-1062,0,--,0,-92,0,0,0,-269,0,0,0,-151,0,0,0,-10,102,-5,0,-24,0,65,0,-3,0,0,0,--,--,--,
利润总额(万元),98959,70750,5912,63932,58767,50905,8642,90706,86025,62661,37029,170320,108844,68599,24973,52681,30096,15532,10085,24383,17723,11245,5340,3124,2092,692,295,831,733,622,86,1162,1198,850,233,521,2297,1516,937,2382,2046,2186,1713,2030,3285,1666,1886,2298,1919,997,384,1828,1379,1095,275,2228,2402,3981,3811,9450,3197,6143,3116,2435,--,--,
净利润(万元),52628,43968,3680,40525,39375,36458,5405,47649,46166,32136,22145,98788,55342,35959,14216,32231,20391,11237,8323,13206,9616,6294,3008,2169,1521,459,209,256,211,145,26,187,217,123,9,256,1033,769,601,1295,1042,1194,1031,1243,1249,1023,989,1111,1038,550,190,1125,1122,965,172,1865,1746,3277,2771,8010,2704,5211,2649,2074,1688,529,
净利润(扣除非经常性损益后)(万元),14679,13546,1077,11314,10223,8796,4852,41271,42800,32515,--,74378,--,36338,--,26448,--,3704,--,12737,--,4062,--,706,0,782,0,470,0,170,0,411,0,437,--,1440,0,737,0,1246,0,1196,0,711,0,497,0,1262,0,561,0,1115,1020,970,0,1841,1746,3277,2771,8010,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),204831,123355,51264,198005,132234,105381,45678,203938,108663,77200,49390,197483,149575,100426,51335,40264,8035,774,116,37346,25585,13068,1523,14612,3518,747,1062,5455,2515,2031,27,5515,5608,5457,1187,9929,5365,4443,1700,7011,6039,4754,2362,8233,7964,7348,-2569,7107,3070,2204,1393,8766,0,2802,0,11314,2700,2470,1839,8790,1079,1044,--,--,--,--,
现金及现金等价物净增加额(万元),284406,331030,407766,-136882,-163476,-140466,259074,-666991,164009,88038,34705,838186,146927,3131,34592,91637,36101,-22762,141745,63673,74303,47412,5199,9727,7986,13748,7512,10993,3898,-1627,258,-7076,-10233,-3900,-154,1753,3382,7065,5709,-3187,6082,5207,-2010,-9980,-4390,644,-16576,2729,5019,3424,-2469,4569,0,5091,0,1974,-1939,-4118,15206,6537,2283,1940,--,--,--,--,
总资产(万元),8731994,8586920,6176874,5210946,4926244,4835790,4953652,4761489,4808063,4411103,4349895,4256864,3662962,2848058,2195266,1464944,1190080,1014759,653420,406167,398524,275314,244619,194861,114032,101033,83654,104670,95721,83822,85582,83200,77487,84573,85168,86555,97267,96336,95232,90091,101118,105887,89929,87698,101929,92560,89739,99420,103257,108048,96749,91906,84069,82758,83660,78904,66381,73750,85323,64433,58728,43229,34116,28147,--,--,
