报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),2859,2387,818,1745,1941,1368,347,2083,1406,832,--,1255,--,1128,--,827,--,1537,--,502,--,1130,0,1044,--,261,0,1241,0,1373,0,1967,0,1037,--,548,0,10,0,1850,0,771,0,1405,0,536,0,709,0,572,0,321,188,269,--,475,457,1391,--,--,
经营活动产生的现金流量净额(万元),976,2357,58,28988,-3736,2146,219,1017,-2727,-600,-724,4115,2614,1265,1393,4358,-469,-2204,-3108,8292,2512,-3705,-3550,1554,3548,-418,-793,4413,1956,-233,100,11591,5948,1732,2581,7587,701,-3104,-3051,7644,5720,5927,1208,4324,-4,-116,-1000,7241,5839,7135,-972,-4898,0,-4549,--,-3945,-2257,4542,--,--,
现金及现金等价物净增加额(万元),-10007,-7412,-5673,13090,-5695,197,-2997,-3952,-5248,-1356,1803,2710,-1024,-1872,285,980,-1431,90,2068,-8393,-10151,-7866,-8816,9007,1832,-1993,-1686,-3705,-7880,-3921,-1757,1606,-1022,-4328,-3961,3389,-609,-2212,-2666,490,-951,-859,528,-3228,-4224,-2456,-2419,-737,481,4939,207,-14083,0,-3720,--,14755,17663,5325,--,--,
总资产(万元),149499,146361,145875,152707,144214,138095,128613,130196,130400,129151,125075,120338,122968,122777,127331,125491,125238,124940,119597,92898,97098,91055,95730,95400,88081,79663,80381,82907,86881,89663,88706,91604,86891,82843,78366,82409,84171,80617,78971,79324,79344,81332,80059,79398,80493,81704,79043,78861,80387,79365,76915,70867,61868,58027,56732,56143,58074,36827,30520,25599,
流动资产(万元),75050,72251,76161,84317,72849,67734,59632,62553,64445,64883,63850,59317,59962,59726,63257,63337,65846,65916,60560,44612,50394,44304,46761,46656,37313,31758,32486,33989,38470,41158,41484,44452,46909,43284,38536,43459,45874,45056,45329,43479,43227,45864,42346,42647,45732,46838,43996,44506,44929,46209,48383,--,43578,--,42758,--,0,23582,18713,15367,
总负债(万元),73884,70622,70923,78924,73609,67222,59389,61337,63118,62626,58864,54936,57597,58481,59780,59643,60381,59765,55419,36945,41037,36743,41451,41580,33040,25475,26633,29493,32344,37399,37863,41311,36214,32949,27236,31674,33760,30707,30598,33893,33606,36262,37263,36954,38665,40507,37948,37964,39988,37749,35875,30090,26029,23923,22939,22371,23847,23084,18501,17594,
流动负债(万元),70175,67464,67768,75827,69847,63452,55641,57570,56868,56369,52102,50354,52077,53452,56236,56209,57236,56180,50834,36132,40742,36680,41376,41505,33040,25475,26599,29459,32344,37399,37863,41311,36179,32914,27236,31674,32500,30703,30590,33889,33602,36258,34259,35939,35543,35886,33327,33343,33218,30980,29106,--,19307,--,15219,--,0,16075,18501,13085,
股东权益不含少数股东权益(万元),65847,65273,64807,63819,61321,61703,60301,60006,58293,57658,57528,56864,56796,56052,54895,53399,52548,52873,52258,53091,51903,50123,49746,49279,45529,44869,44303,43934,45409,43471,42175,41698,41123,40226,42093,41914,40747,40194,39769,38780,39281,38862,36693,36378,35885,35333,34632,34485,34151,33970,33508,33343,34059,34104,33793,33772,34228,13744,12019,8005,
净资产收益率加权(%),5.16,4.27,1.54,7.84,3.58,2.49,0.61,5.77,3.56,2.47,0.85,5.3,5.64,4.32,2.78,9.56,8.04,6.95,6.05,7.12,5.25,1.91,1.03,6.76,--,2.11,0,5.44,0,4.16,0,7.18,0,3.13,--,6.61,0,3.08,0,6.23,0,0,0,4.63,0,2.13,0,3.01,0,1.86,0,1.23,0,0,--,2.32,3.22,13.39,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
