报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.19,0.12,0.02,0.89,0.1,0.04,0.01,0.81,0.16,0.07,0.04,0.76,0.21,0.11,0.03,0.67,0.11,0.11,0.04,0.6,0.3,0.27,0.26,0.78,0.35,0.13,0.03,0.5,0.21,0.14,0.06,1.31,0.47,0.31,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.33,5.26,4.73,4.69,4.66,4.62,4.04,4.02,4,3.95,3.63,3.59,3.56,6.04,5.64,4.32,5.58,5.54,5.26,5.19,5.09,10.06,9.27,4.78,4.6,4.64,4.29,4.18,4.21,4.12,3.97,3.85,6.7,6.88,5.65,5.53,5.36,5.6,5.33,5.07,5.04,4.98,4.73,4.78,4.77,4.72,4.64,2.06,2.01,1.97,1.81,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.77,--,--,--,-0.68,1.42,0.3,0.23,-0.27,0.34,-0.81,-1.15,-0.33,-0.68,-0.32,-1.01,-0.76,-1.15,0.64,1.21,0.34,-1.04,-0.66,-0.88,-0.83,-7.52,-4.81,-1.93,-0.04,-2.21,0,--,0,-1.75,0,0,0,3.1,0,--,0,-4.38,0,--,0,-0.98,0,0.1,--,-1.29,-0.58,2.07,0.57,-0.36,--,--,
主营业务收入(万元),1567028,808752,365653,4563638,1489723,908387,315041,3483584,1809536,879493,425231,3286336,1173666,647324,174323,2391851,649618,515973,214432,1959253,1042826,874486,722118,1209817,520704,349349,143598,976203,435146,226773,88245,748748,331477,186331,76774,355441,167687,118809,65974,257501,181787,134374,61582,317537,129413,85549,38763,150985,83945,37703,19207,97004,22275,17836,12287,66294,28321,57900,29622,29666,26425,28692,
主营业务利润(万元),315968,159539,86731,915347,255152,146829,59270,652756,323319,179006,79881,752968,276167,165056,49878,684451,187140,142130,56625,544290,255487,215795,187130,326581,142496,83318,29515,302009,143986,71582,34208,245944,95624,58050,--,93950,52163,33322,16310,78859,51621,36709,17143,67379,33702,21636,8056,44552,24763,12081,6200,31317,7365,5842,4597,22002,9964,17014,8838,9996,11356,10371,
营业利润(万元),191047,77062,24751,714436,99689,41164,15612,626894,145793,78572,38208,541808,149813,95009,27560,497851,79717,77708,24060,420590,198929,185643,174063,247115,116630,51872,13111,153298,71593,35156,16526,178844,64488,38926,16407,55758,30515,19726,10108,48776,34240,24462,10298,41144,18935,12072,3669,25431,12765,3877,1701,17142,-35,1682,1540,14143,6312,10007,4969,5913,7450,6944,
投资收益(万元),64853,37279,-3849,8136,8791,-683,-2019,45055,2951,2357,1219,10866,6071,4281,1825,1160,2670,2149,403,8468,7707,7690,2964,1862,969,1330,-88,1149,-655,-552,-283,157,1108,805,85,9020,2623,3111,-315,-3310,-1701,-1249,-548,-1925,-1359,-895,-438,-1623,-1162,-736,-110,3,164,11,0,-2,-3,3,-16,54,-67,28,
营业外收支净额(万元),6055,7921,455,-3182,-1078,1018,65,4294,2160,997,-386,47060,23599,628,215,1582,1451,796,167,2034,1459,1252,834,2694,1044,212,372,873,--,--,--,--,--,--,--,2056,0,50,0,-552,0,0,0,-149,0,-32,0,-1236,0,14,0,168,-7,1,0,-34,0,-115,0,5,0,0,
利润总额(万元),197102,84983,25206,711254,98612,42181,15677,631188,147953,79569,37821,588868,173413,95637,27775,499433,81168,78504,24228,422624,200389,186895,174897,249809,117674,52085,13483,154172,71625,35144,16630,179727,64903,39130,16387,67334,33715,23011,9755,46757,34009,24120,10126,42047,18976,11735,3630,22699,11664,3179,1591,17327,122,1695,1538,14115,6469,9909,4945,6006,7419,6947,
净利润(万元),83263,52077,7852,399745,44525,15798,4934,360883,71639,30383,18723,338525,92086,50246,15644,301723,47984,47830,16225,269404,133982,122786,116573,177623,76913,28754,5478,84086,35071,24083,9524,96497,32770,20561,8729,44529,21358,13763,6257,32003,21626,13684,5391,24625,9631,6261,1757,16555,9360,2292,1447,13815,292,1503,1302,12028,5490,8416,4194,5078,6245,5808,
