报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.37,0.25,0.17,0.7,0.5,0.35,0.16,0.68,0.49,0.3,0.18,0.75,0.57,0.52,0.29,1.03,0.8,0.59,0.97,0.7,0.3,
每股净资产(元),4.64,4.51,6.72,6.55,6.35,6.2,6.16,5.99,5.8,5.62,6.72,6.54,6.36,6.18,9.23,8.94,8.7,3.51,3.19,2.22,0.99,
每股经营活动产生的现金流量净额(元),0.51,0.16,0.09,0.72,0.4,0.17,0.07,0.57,0.42,0.11,0.09,0.75,0.75,0.54,0.34,0.52,0.34,0.18,0.36,0.54,0.3,
主营业务收入(万元),50414,34621,16684,62755,45123,29662,14441,53174,38511,25787,12540,43886,31820,21135,10009,38310,27068,17617,30878,21804,16488,
主营业务利润(万元),19779,13344,6404,23749,17257,11195,5605,21079,15063,9552,4648,18565,13715,9146,4389,15831,11144,7441,13847,9230,6149,
营业利润(万元),11565,7611,3777,13990,10231,6794,3418,13363,9722,6242,2994,12466,9311,6173,3015,9281,6569,4532,7855,4278,1691,
投资收益(万元),17,17,3,37,37,37,22,41,41,41,15,41,41,41,14,31,31,31,20,27,66,
营业外收支净额(万元),1051,740,24,994,825,773,168,972,578,185,152,790,749,505,336,1001,762,603,657,1344,567,
利润总额(万元),12615,8351,3801,14984,11056,7567,3587,14335,10300,6427,3146,13256,10059,6678,3351,10282,7330,5135,8512,5622,2258,
净利润(万元),10090,6722,3068,12557,9059,6252,2917,12201,8766,5446,2655,11175,8489,5666,2878,8605,6258,4399,7262,4776,2041,
净利润(扣除非经常性损益后)(万元),--,5964,--,11749,--,5638,--,11338,--,5288,--,10502,--,5237,--,7753,--,3887,6703,3634,1525,
经营活动产生的现金流量净额(万元),13794,4188,1669,13014,7215,3133,1226,10191,7512,1972,1401,11218,11349,5869,3358,5244,3359,1352,2705,4074,2259,
现金及现金等价物净增加额(万元),5043,856,307,-2507,-3252,-5357,15,-13977,-8805,-8693,-9222,-17490,-17374,-10125,8200,35140,47525,-1449,-182,3471,-1377,
总资产(万元),177908,173950,169314,158787,153510,149610,147444,133995,131737,130107,117819,118835,114667,108591,116763,104500,113257,60411,54481,38365,29430,
流动资产(万元),55264,51654,48079,44392,43789,40927,44577,42045,44358,45924,41602,50725,63265,67621,82613,70920,82798,30442,24658,19732,16122,
总负债(万元),52688,52120,48310,40923,39149,38092,36601,26106,27306,29014,17013,20684,19303,15953,24450,15065,26246,34052,30543,21688,21688,
流动负债(万元),37835,36472,34642,34722,35496,29664,28165,21939,23121,23825,11323,14609,12731,9176,16662,6782,18934,25735,25216,20584,16603,
股东权益不含少数股东权益(万元),125219,121831,121004,117864,114362,111517,110844,107889,104431,101093,100806,98151,95364,92638,92313,89436,87011,26359,23938,16676,7422,
净资产收益率加权(%),8.3,5.57,2.57,11.13,8.15,5.63,2.67,11.87,8.53,5.39,2.67,11.94,9.17,6.11,3.17,18.63,19.52,17.72,35.76,48.97,31.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
