报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),1.78,1.25,0.67,2.44,1.77,1.35,0.69,1.97,1.46,1.09,0.58,1.76,1.36,0.97,0.55,2.17,1.71,1.25,0.63,1.98,1.68,1.21,0.57,1.22,0.89,0.5,0.21,0.91,0.74,0.62,0.22,0.88,0.73,0.47,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.97,8.59,9.02,8.47,8.02,7.56,7.73,7.1,6.8,6.33,6.18,5.61,5.28,4.89,4.9,4.69,4.53,4.4,4.31,4.09,3.94,3.67,3.67,3.52,3.44,3.32,3.23,3.33,3.25,3.06,3,2.91,2.82,2.75,2.77,2.62,2.54,2.39,2.26,2.11,2.13,2.03,1.93,1.87,1.81,1.92,1.84,1.83,2.22,2.22,2.01,2,1.97,1.94,1.88,1.88,2.08,1.96,1.83,1.99,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.45,1.13,0.87,1.33,0.5,0.17,0.14,3.15,2.26,1.74,0.79,3.61,2.73,2.02,1.28,0.21,0.28,0.37,-0,0.98,0.9,0.6,0.2,1.34,0,0,0,1.17,0,0,0,0.89,0,0,0,0.96,0,0,0,1.15,0,0.57,--,0.79,0,1.21,0.45,1.12,--,0.1,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1696621,1198933,635023,2553729,1809596,1227493,619054,2088971,1479523,967076,490087,1747471,1274578,872153,449396,1745700,1330951,922154,472735,1576790,1164176,767582,356567,1043321,749903,472245,215783,858703,670526,458473,211109,845555,620241,404319,178487,736855,552215,374804,184312,628064,470214,309028,136615,577068,410650,289554,148375,509490,398059,271657,133726,427087,323707,202190,92127,337907,171223,282516,136634,243982,126793,200603,94447,159135,88137,169306,93789,196975,121538,192872,114492,209854,
主营业务利润(万元),373105,260834,132775,558616,388316,259873,127959,475225,340724,224368,109967,386035,278924,187454,93948,379922,285479,196632,96596,378423,281061,186907,87464,254607,182354,109629,43846,179643,147587,104731,50557,195089,144853,94037,37939,164664,127469,90114,43562,126711,88029,55774,21402,114202,85509,62204,31495,126463,102421,71528,36003,106661,79331,49757,21160,82806,39719,67211,29032,50537,29317,45853,18512,1733,3361,7883,1411,-3824,2533,6564,7132,23084,
营业利润(万元),148448,106429,54724,185198,148240,106646,60949,175348,149162,109486,59861,171723,145240,106839,55682,202919,176030,129060,66510,204172,173350,124478,58248,123640,94439,54780,23256,73767,58772,46095,23908,85722,74379,48417,16738,74118,66453,53204,27023,58488,50091,32662,10033,48540,38821,30237,15764,53924,44570,28636,14909,34546,25693,15449,5679,16226,7933,4616,1472,-15569,1510,-4384,714,3377,3534,8529,0,-3701,0,4239,6297,26171,
投资收益(万元),493,194,-283,1686,1413,1157,410,1235,884,616,337,180,-79,-324,176,473,583,360,154,711,508,360,146,545,382,192,133,592,537,403,194,871,680,396,138,563,212,246,98,417,321,177,73,423,377,254,100,499,52,0,0,242,0,0,0,181,73,-81,0,-70,0,-226,11,152,316,515,-51,1266,0,355,344,1402,
营业外收支净额(万元),29549,20317,14771,57732,27984,27574,9057,17361,1518,598,82,17802,986,964,1110,9806,341,84,123,-835,-693,-386,113,724,528,227,-18,16472,--,16419,--,324,--,--,-63,-926,0,0,0,-229,0,0,0,-542,0,0,0,-860,-324,-323,-108,0,-48,84,0,0,-343,-143,0,-3080,0,0,0,0,0,0,171,0,0,0,0,57,
利润总额(万元),177996,126746,69495,242930,176224,134219,70006,192709,150680,110084,59943,189524,146226,107802,56792,212725,176371,129143,66633,203338,172657,124093,58361,124364,94967,55006,23238,90240,75245,62515,23953,86046,74679,48306,16675,73756,65660,52378,27128,58676,50160,32575,10078,48421,39181,30677,16424,53563,44297,28312,14801,34592,25644,15533,5654,10116,7662,6391,1479,-17642,1513,-3989,402,5267,3226,5894,798,1182,2087,15034,9181,27629,
净利润(万元),154040,108153,57405,210785,153094,116438,59865,169823,125907,93750,49988,151690,117675,84133,47596,187092,147957,107871,54771,171161,145300,104193,49459,105613,76894,43270,18275,78432,63814,53136,19338,75916,62745,40158,13973,60361,53869,43054,22085,49543,42520,25607,8121,38686,30750,24768,13199,44881,38030,24326,12940,28676,20785,13005,4336,10085,7027,5329,559,-18259,618,-5033,361,4411,2209,4336,339,773,1496,11724,7040,23342,
