报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.04,-0.01,-0.08,0.19,0.02,0.01,0.01,0.39,0.06,0.04,0.03,0.64,0.3,0.13,0.02,0.52,0.24,0.11,0.03,0.61,0.36,0.16,0.04,0.74,0.52,0.54,0.55,1.07,
每股净资产(元),3.89,3.84,3.79,3.84,3.66,3.65,3.66,3.64,3.31,3.28,6.67,6.64,6.3,6.48,6.67,6.64,6.36,6.33,9.67,9.64,9.33,9.14,9.33,2.81,2.59,2.22,1.68,2.67,
每股经营活动产生的现金流量净额(元),-0.1,-0.01,0.06,-0.4,-0.39,-0.22,-0.04,-0.06,-0.53,-0.14,-0.36,0.15,-0.06,0.02,0.08,-0.19,-0.19,-0.32,-0.42,0.34,-0.25,-0.22,-0.15,0.83,0.52,0.02,0.89,-0.19,
主营业务收入(万元),89418,52520,23198,118664,58339,37987,17786,102307,49636,30658,13883,66509,37161,20067,5693,41745,20513,10822,4620,24726,14288,7475,3149,24631,18515,21924,15312,12435,
主营业务利润(万元),18765,10729,3114,30054,17387,10735,5760,33437,15968,9537,4199,26541,15037,8543,3302,19550,11278,6261,2679,14362,8326,4076,1681,11452,8410,7855,6152,5266,
营业利润(万元),223,-1632,-2854,6690,306,113,386,12957,1857,854,159,10952,5235,2244,346,8961,4338,1785,292,6999,4236,1671,372,6036,4381,4333,4279,2834,
投资收益(万元),14,-115,-54,149,-540,-212,-110,236,-130,1,-43,41,-64,-139,-145,206,-72,-71,-61,-56,--,0,--,--,0,0,0,--,
营业外收支净额(万元),1059,1006,-0,622,432,364,15,291,79,82,2,299,246,251,49,1136,437,4,-5,70,46,0,0,212,212,--,--,58,
利润总额(万元),1281,-626,-2854,7312,738,477,401,13248,1937,936,162,11251,5481,2495,396,10097,4776,1789,287,7069,4282,1672,373,6249,4592,4587,4435,2892,
净利润(万元),1240,-275,-2397,6120,603,340,373,12218,1867,1083,403,9973,4642,2040,362,8125,3825,1656,350,6219,3629,1577,335,5730,4011,4196,4052,2563,
净利润(扣除非经常性损益后)(万元),--,-1001,--,5608,--,52,--,12115,--,1141,--,9710,--,1832,--,7751,--,1665,--,6169,--,1577,--,5541,3833,3971,3917,2559,
经营活动产生的现金流量净额(万元),-3351,-425,2075,-12673,-12488,-7089,-1348,-1913,-16679,-4488,-5658,2422,-913,352,1286,-3007,-2986,-4998,-4420,3550,-2579,-2336,-1556,6471,3998,177,6905,-466,
现金及现金等价物净增加额(万元),-9017,-13668,-9160,-1149,-12060,-5709,-7168,-937,-15500,-4069,-6244,-21033,-24207,-12593,-2609,-22545,-22195,-15831,-8948,58371,52719,58372,69740,2560,2396,-1785,7019,119,
总资产(万元),219294,197324,183250,190743,178356,175853,160823,157623,139128,135333,126452,125011,113977,117448,110461,110223,102827,103048,103851,104462,100020,97325,99024,25659,24637,19741,18080,8941,
流动资产(万元),142695,123288,110346,120146,110125,109625,97445,97314,82320,80782,74868,75739,66792,74032,71329,74539,69280,74564,77539,82486,80514,81776,90984,18886,18707,15781,15333,7907,
总负债(万元),89451,69292,57199,64742,58050,56627,42270,39757,32234,29420,19688,18848,13639,12620,4069,4283,1647,2290,1677,2632,1511,1689,1457,3782,4451,2486,5021,2534,
流动负债(万元),85805,66006,52406,60065,50334,48726,32912,32876,27335,24520,16394,17833,12964,12260,3706,3923,1627,1870,1257,2212,1091,1269,1037,3362,4431,2486,5021,2414,
股东权益不含少数股东权益(万元),125740,124136,122410,122504,116815,116232,115559,115004,104394,103431,104707,104195,98783,101729,104596,104105,99845,99323,101155,100805,97607,95650,97546,21820,20102,17255,13059,6407,
净资产收益率加权(%),0.99,-0.22,-1.96,5.18,0.53,0.3,0.32,11.2,1.8,1.04,0.39,9.38,4.45,1.96,0.35,7.89,3.79,1.64,0.35,6.7,--,1.86,--,29.62,21.55,27.68,40.72,49.43,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
