报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.11,-0.02,-0.03,-0.12,0,-0.04,-0.01,0.12,0.09,0.06,0.03,0.12,0.06,0.04,0.06,0.47,0.54,0.38,0.52,0.33,0.02,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.7,--,2.64,2.63,5.37,5.31,5.36,5.2,2.05,1.54,1.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.22,--,0.92,0.8,0.88,-1.26,-0.69,-0.47,0.69,0.18,-0.18,
主营业务收入(万元),119426,83399,34920,170240,122444,76651,33042,169605,124821,80159,38477,177139,134718,88794,42358,174236,124501,72429,105867,80764,68607,
主营业务利润(万元),9287,8837,3882,14703,12027,6332,2977,21453,15798,10513,5042,21214,13475,9606,4965,28622,25402,16744,21106,13808,4432,
营业利润(万元),-7658,-1582,-1955,-9597,-2805,-2800,-846,8391,6244,4632,1951,6744,3235,2824,1730,15594,17647,11651,13347,8411,469,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,-3,--,--,--,--,--,--,--,--,
营业外收支净额(万元),602,304,180,2007,3318,387,450,1394,962,247,45,2292,1254,484,397,970,649,417,1468,576,158,
利润总额(万元),-7055,-1278,-1775,-7590,513,-2413,-396,9785,7205,4879,1996,9036,4488,3307,2126,16564,18296,12069,14814,8987,627,
净利润(万元),-7273,-1561,-2052,-7399,187,-2613,-340,7954,5807,3921,1648,7614,3788,2785,1761,13870,15280,10195,12380,7971,553,
净利润(扣除非经常性损益后)(万元),-7907,-1907,-2241,-9182,-2635,-3099,-790,6658,4754,3561,--,6159,--,2187,--,12252,--,9751,11042,7396,355,
经营活动产生的现金流量净额(万元),22911,14435,12934,-23964,-18362,-15481,-5852,20774,23702,26000,14121,53368,58602,51069,28106,-40385,-22095,-15096,16484,4359,-4439,
现金及现金等价物净增加额(万元),86146,-3235,5496,-32527,-25333,-32339,-24153,-869,15024,1988,9532,11210,9317,12524,13907,34580,81386,107853,1849,6908,-6736,
总资产(万元),438203,360771,360844,375680,366824,342456,317827,307762,304822,264176,269761,254894,222212,227377,255361,251822,280530,280281,152027,116660,66694,
流动资产(万元),233313,156161,155565,170652,170414,162037,161886,164216,190355,157478,169527,156568,145596,149399,176137,171201,198504,196976,73191,80862,28915,
总负债(万元),183147,196787,197351,210136,193693,172125,142023,131618,130825,92065,96724,83504,53182,59350,83557,81780,109077,113913,102750,79763,37768,
流动负债(万元),158980,165925,166375,181108,168394,146930,126158,116639,117612,82017,86561,72727,44058,50175,70331,68502,93828,104105,97842,77565,31518,
股东权益不含少数股东权益(万元),255056,163984,163492,165544,173131,170331,175804,176144,173997,172111,173037,171389,169030,168027,171803,170042,171453,166368,49277,36897,28926,
净资产收益率加权(%),-4.49,-0.95,-1.25,-4.33,0.11,-1.49,-0.19,4.59,3.35,2.26,0.96,4.25,2.22,1.62,1.03,10.88,13.14,11.33,28.73,24.22,1.93,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
