报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.17,0.12,0.06,0.28,0.22,0.15,0.06,0.32,0.25,0.17,0.24,1.24,1.1,0.9,0.48,1.51,0.88,0.31,0.06,0.41,0.27,0.15,0.05,0.14,0.1,0.03,0.01,0.19,0.18,0.09,0.05,0.32,0.18,0.11,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.02,6.02,4.75,4.26,3.63,3.06,2.88,2.82,2.68,2.55,2.5,2.45,2.41,2.34,2.37,2.36,2.31,2.22,2.27,2.22,2,1.93,1.94,1.9,1.83,1.76,1.77,1.71,1.61,1.53,1.51,1.45,1.39,2.76,2.61,1.93,1.78,1.73,1.66,1.63,1.67,1.64,2.42,2.37,2.36,3.96,4.03,0.49,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,2.68,2.15,1.2,0.05,0.18,-0.55,0.02,0.01,0.15,-0.12,0.02,0.44,0.29,0.13,0.01,0.81,0.44,0.25,0.14,0.19,0.03,-0.02,-0.08,0.53,0,--,0,0.29,0,0,0,0.26,0,0,0,0.26,0,0,0,0.25,0,-0.03,--,0.08,-0.26,-0.51,-0.02,--,--,--,
主营业务收入(万元),258649,173259,80927,388512,291988,191896,91440,363867,262685,173006,78972,493385,394455,284544,133474,569584,389535,178090,67765,236578,170825,103500,44099,156618,104795,61048,25654,207943,163467,104364,44519,207419,145715,91377,42343,174920,127616,80250,37221,164821,117172,69505,30455,104608,68705,41797,16288,67163,42832,26425,11520,46371,33270,20522,8052,36713,19178,37190,16554,21905,19203,17982,
主营业务利润(万元),56227,37762,17440,89597,67601,44553,19081,101883,77063,52395,26314,159656,129299,97547,47627,166006,102386,41967,14060,59247,42406,26341,11617,36313,24049,13784,6455,48104,37684,24555,11363,51576,35278,21494,--,45595,32786,22261,11139,46181,34038,20179,8623,29912,21110,12903,5350,19326,12006,7332,3338,12234,8623,5587,2480,9468,5082,10353,4922,6550,4680,4532,
营业利润(万元),27170,18651,9410,41138,31443,21212,9420,44921,34747,23091,16506,92521,83911,68860,35757,110404,66956,23316,4845,28100,18749,10092,3662,9223,6255,1545,622,14902,13152,7203,3561,22205,13926,8074,3272,19973,14764,10347,4037,21318,15406,9645,4084,15986,11819,7175,2674,9077,5514,3239,1287,5206,3397,2141,1141,4009,2485,4410,2456,3475,2256,2558,
投资收益(万元),-421,-123,-20,-317,-496,-299,-277,-2109,-2957,-2168,-946,-409,1934,1971,664,1037,1507,473,-181,301,436,169,15,-797,-1038,-739,-501,-251,-44,-61,139,587,532,342,148,176,425,239,29,-435,-47,-34,29,-48,-67,-54,-20,293,241,171,14,218,141,6,51,497,464,-36,-3,21,7,9,
营业外收支净额(万元),2429,2325,36,1633,1278,1216,172,3042,3092,3317,1149,4187,71,-1344,229,437,190,419,10,1148,634,596,95,1666,1441,1236,299,1496,--,--,--,--,--,657,--,-678,0,--,0,-119,0,0,0,-381,0,0,0,-25,-35,0,-6,-9,-6,-4,0,-47,140,346,0,-1,0,0,
利润总额(万元),29599,20975,9445,42770,32721,22427,9592,47962,37839,26409,17654,96708,83982,67516,35986,110841,67146,23734,4854,29248,19383,10688,3757,10889,7696,2781,922,16398,14128,7171,3614,24290,14622,8731,3220,19534,14562,9923,4064,20767,15345,9605,4115,15558,11419,6867,2618,9345,6000,3688,1294,5415,3534,2143,1194,4528,3452,4720,2455,3495,2233,2561,
净利润(万元),18484,13192,6145,29607,23255,16193,6825,34098,26411,18012,12636,64842,56833,46092,24558,76731,44676,15546,2992,20678,13777,7549,2513,7356,5274,1536,598,9785,8922,4528,2376,16401,9206,5546,2158,13994,10579,7095,3011,15620,11128,7126,2801,11480,8560,5355,2001,6458,3689,2466,866,3392,2168,1306,739,3045,2506,2733,1451,2527,1631,2005,
净利润(扣除非经常性损益后)(万元),17224,12014,6123,26416,22646,15622,6717,32550,24681,16065,11676,62098,--,47493,--,76452,--,15382,--,19942,--,7265,--,6128,--,761,0,8852,0,4568,--,15024,0,4896,--,14123,0,7307,0,15526,0,6618,0,11302,0,4971,0,6264,0,2103,0,3273,2086,1225,--,2509,1673,2382,1451,--,--,--,
经营活动产生的现金流量净额(万元),35816,15665,13784,23858,18557,2483,-743,41036,26427,15958,9293,185609,142549,114717,60846,2709,9019,-28132,1123,621,7630,-5844,763,22172,14525,6526,415,41338,22364,12831,7349,9754,1361,-857,-3873,26642,8518,4988,-6169,14461,7781,5906,-2697,13278,11661,6659,2935,6061,3083,663,-826,5948,0,-621,--,1313,-4075,-4421,-174,1305,--,--,
现金及现金等价物净增加额(万元),4739,-7660,23444,-49376,-41839,-42207,-863,-22154,-34649,-20383,-10103,113721,112991,104361,38346,85184,62175,28923,19435,-15064,3449,-417,1466,2319,-4652,-6727,-2093,16400,13948,7845,4162,-4606,-9381,-9238,-3556,7580,3218,-33,-7370,5197,3516,2580,-3031,5170,8680,13990,21719,2160,-1013,-3614,-878,-2607,0,-1504,--,2554,-656,6710,14052,1130,--,--,
总资产(万元),516984,516787,521606,538639,535318,532994,533784,540598,512819,505200,504798,517985,546101,547519,488576,496913,512346,397145,313932,279453,283172,270533,249403,241804,229916,227558,233431,246843,251352,251838,240445,246669,235437,230723,221401,229440,214348,205750,197195,199067,187275,175941,164855,154439,145547,146906,122730,94537,82334,76755,78557,75475,73040,72473,69729,62306,57535,54018,53374,24867,18559,17355,
流动资产(万元),381424,381441,385361,402993,401746,404997,409004,415397,391574,390239,390693,402720,437187,436922,381111,391799,408667,295343,213793,178814,182880,170705,150047,141313,130283,128088,133175,146069,152677,154305,141395,148162,142837,138397,128378,136882,122371,118644,110167,113170,104061,93938,85326,76475,71396,78699,73609,49522,41913,37292,39665,--,--,--,39406,0,0,0,0,15236,11203,11638,
总负债(万元),69815,75671,77465,101680,105032,109035,109411,123974,112197,114036,104588,132379,169869,174123,195720,232889,285849,206456,135529,107068,119397,113965,95498,90768,81374,82797,87790,101713,109238,115012,100170,108929,107231,106741,97084,109252,98157,96893,88940,93037,86500,80799,73196,65981,61250,63699,48444,41278,31977,28686,32550,30376,26384,27051,24921,18708,14680,14359,13660,13914,10069,9894,
流动负债(万元),65429,71176,72707,96950,100147,104102,83433,97897,87516,89292,80023,107528,165453,168815,172319,228859,282684,203292,132371,104057,112975,108557,92036,87244,80481,82112,87070,100833,108408,114092,99260,108078,102706,102274,91380,105338,84152,82882,74433,78531,71452,67450,61152,53437,51603,54052,44236,38256,28212,26586,30450,--,--,--,23421,0,0,0,0,12704,8439,6464,
股东权益不含少数股东权益(万元),380508,375216,377224,371079,364726,357663,358947,352122,344612,336214,341498,328862,320853,320764,240904,216346,184291,155162,146161,143169,135903,129674,126922,124410,122246,118588,120442,119844,117230,112831,115305,112928,101683,98024,98617,96345,92929,89428,89615,86602,81918,77905,76502,73811,70290,69985,66253,45299,41905,40527,38963,38163,39319,38510,37869,37116,36993,34486,35092,8537,6511,5638,
净资产收益率加权(%),4.89,3.52,1.64,8.19,6.33,4.54,1.92,10.04,7.83,5.36,3.77,23.07,21,18.5,10.19,42.69,27.29,10.42,2.07,15.46,10.45,5.94,2,6.02,--,1.28,0,8.47,0,3.98,--,15.39,0,5.7,--,15.42,0,8,0,19.54,0,9.27,0,17.78,0,9.32,0,15.28,0,6.26,0,8.74,0,3.46,--,8.46,7.13,10.25,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
