报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.42,0.31,0.18,0.73,0.48,0.36,0.21,--,0.58,0.47,0.28,1.06,0.71,0.53,0.3,1.02,0.73,0.56,0.32,0.91,0.64,0.48,0.26,0.79,0.53,0.4,0.22,0.72,0.49,0.55,0.32,0.8,0.53,0.38,0.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.11,4.93,5.2,4.9,4.61,4.44,4.6,4.28,4.01,3.85,3.93,3.67,3.4,3.27,3.42,3.2,2.97,4.27,4.42,4.1,3.83,3.68,3.8,3.56,3.38,3.25,3.3,3.14,3.04,3.07,2.99,2.86,2.78,2.74,2.8,2.75,2.68,2.65,2.61,2.56,2.6,2.58,2.55,2.5,2.53,2.44,1.97,0.2,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.43,-0.56,-0.35,2.03,0.94,-0.08,-0.02,1.28,0.48,-0.47,0.46,1.23,0.83,0.08,0.1,0.88,0.37,0.15,0.3,1.4,0.92,0.14,0.46,1.25,0,0.33,0,0.87,0,0,0,0.64,0,0.03,0,0.63,0,0,0,0.44,0,0.16,--,0.1,-0.02,0.44,0.09,--,--,--,
主营业务收入(万元),202501,140192,75726,336262,245233,170558,91958,409205,291139,213079,115419,446054,312374,214087,115860,445847,308279,212866,121349,358574,246496,169092,95113,295920,205059,138887,77418,261976,190221,130593,77154,229102,160093,107514,61540,176267,124593,86509,50629,154304,110332,74014,43002,117503,83711,57992,33075,100605,69530,47604,27069,90445,65393,45234,26329,97952,52719,94574,47053,77830,82048,91785,
主营业务利润(万元),48243,33678,17704,75568,55743,38728,20789,84595,61527,43741,24181,95086,67986,48390,26137,90680,65098,46008,25905,73704,52336,36828,20009,63099,45216,31608,17515,59728,43922,30825,17913,52626,37304,25511,13841,33178,24431,17113,10110,29620,21378,14562,8518,22333,16115,11402,6447,18428,13668,9552,5491,19285,14304,10135,5730,19676,10433,17098,8814,15336,16233,18354,
营业利润(万元),22392,17631,8767,35331,23721,17649,10342,41303,28547,22886,13717,51106,34128,25514,14625,48297,34364,26207,15542,43536,30784,23117,12510,37828,25305,18871,10613,34172,23694,17683,10308,28372,19124,13543,8195,21323,14604,10012,6034,13323,10870,7603,4750,8843,4933,3876,2121,5965,3614,2986,1733,5291,3500,2860,1642,5191,2938,4337,2475,2937,5084,5339,
投资收益(万元),3976,2519,509,6610,1728,674,529,4028,1045,967,229,4321,2401,712,623,487,-6,-6,--,-9,-6,-6,0,137,-6,-6,--,779,719,719,--,186,-50,-50,0,243,6,7,-3,398,-49,-50,-3,-485,-39,-13,0,303,251,58,2,-307,-49,-52,0,201,85,-2,41,361,173,439,
营业外收支净额(万元),-1782,-2565,-26,125,55,126,119,383,-98,-44,13,611,149,169,126,704,720,811,-0,-21,-104,13,1,141,13,0,-39,-47,--,--,--,--,--,--,-39,-52,0,0,-23,-35,0,0,0,20,0,0,0,48,0,23,26,27,139,107,0,97,0,133,0,780,--,--,
利润总额(万元),20610,15066,8740,35456,23776,17775,10460,41686,28450,22842,13730,51717,34277,25683,14751,49001,35083,27018,15541,43515,30679,23131,12511,37970,25318,18871,10574,34125,23332,17420,10240,28292,19046,13489,8156,21514,14554,9986,6008,13687,10817,7558,4733,8378,4916,3861,2122,6316,3911,3067,1761,5011,3590,2914,1694,5489,3062,4468,2493,4078,5258,5776,
净利润(万元),15166,11083,6428,26269,17193,12855,7537,30889,20789,16728,10069,38162,25580,19156,10910,36710,26294,20248,11652,32719,22995,17338,9381,28515,19078,14245,7928,25714,17513,13086,7701,19101,12777,9069,5485,14118,9815,6731,4047,9545,7230,5053,3161,5229,3525,2626,1393,4212,2688,2074,1180,3832,2408,1949,1144,3836,2099,3790,2116,3505,4483,4930,
净利润(扣除非经常性损益后)(万元),13989,11586,6371,22585,15998,12397,7195,--,--,16032,9888,34793,--,18491,--,35810,--,19641,--,32734,--,17328,--,27841,--,14245,0,25151,0,13283,--,19155,0,9106,--,14001,0,6753,0,9144,0,5050,0,5496,0,2629,0,3925,0,2058,0,3453,2314,1877,--,3653,2071,3749,2116,--,--,--,
经营活动产生的现金流量净额(万元),-5228,-14010,-8223,5682,-17553,-22705,-17412,31958,6171,-10229,-4693,41845,15358,-20156,-12644,72727,33898,-2936,-734,45776,17360,-16718,16433,43997,29688,2930,3513,31522,13411,3548,7124,33398,22054,3465,11115,29872,20004,7953,6301,20931,13617,3729,5254,15232,9883,757,464,15079,6684,892,-415,10429,0,3864,--,2382,-531,10559,1550,6099,--,--,
