报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.13,0.17,0.1,0.53,0.06,0.12,0.02,0.6,0.55,0.57,0.11,0.51,0.15,0.17,0.01,0.52,0.13,0.16,0.04,0.5,0.14,0.13,0.02,0.39,0.41,0.41,0.03,0.53,0.54,0.08,0.08,1.15,1.02,1,2.05,--,--,--,--,--,--,--,--,--,--,--,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.7,--,6.26,--,4.59,5.12,4.57,4.35,4.24,4.15,4,3.84,3.77,3.79,4.09,4.12,3.81,4.13,3.34,3.01,3.35,7.13,9.11,11.51,10.97,8.6,16.05,3.09,2.9,3.05,3.07,3.09,2.97,3.18,3.16,3.14,3.08,3.13,2.95,3.02,2.94,2.95,2.93,2.9,2.82,2.89,2.9,2.91,2.88,2.84,2.76,2.74,3,2.88,2.79,2.69,2.56,2.59,2.44,2.35,2.79,2.66,2.67,1.73,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.32,--,-0.53,-0.64,-0.44,0.48,-0.14,-0.17,-0.12,0.53,0.05,-0.08,0.01,0.23,-0.1,-0.21,-0.09,0.18,-0.19,-0.33,-0.42,0.46,-0.09,-0.17,-0.04,1.12,0,--,0,0.23,0,0,0,1.04,0,0,--,0.23,--,0,0,0.38,--,0.21,--,0.15,-0.05,0.15,-0.2,0.08,0.05,-0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),75322,65833,42463,119135,76210,64619,42798,112681,69330,58968,38043,97467,61414,50108,31446,94948,60522,49376,27193,79014,51008,40307,25287,73836,44143,36974,22789,60963,39040,32062,19951,54013,36444,29447,17584,43830,28491,20538,10969,34629,23900,17636,9666,27572,18963,13446,8026,25166,16428,11585,7392,23103,14115,10372,6098,21435,9368,23621,9724,19242,9226,18980,9721,20670,4637,9043,5365,7038,2963,10812,7332,7320,5883,5601,5094,
主营业务利润(万元),19624,20408,10680,27306,14666,15425,7473,23613,12545,12142,5847,21148,11153,11944,5569,21174,13541,11954,4631,17253,10607,8667,4417,14712,7653,8330,4483,12499,7340,7971,4737,12626,6954,6823,--,5377,2435,1739,1023,4124,2134,2007,1478,5727,3376,2230,2006,6262,3066,1814,1602,5006,1751,1455,1025,5627,1258,6986,2056,4303,2094,4102,1771,1467,194,-339,73,302,140,1135,1143,841,728,781,778,
营业利润(万元),9023,13390,8319,38138,2628,8066,2380,41489,39549,41126,8231,34568,7265,9943,1488,39458,9886,11514,3451,24270,2778,2954,1717,29028,28189,29119,2208,37896,37866,2335,2089,48656,42314,41766,40909,-1831,-2585,-1620,-476,-1289,-2120,-747,32,505,-763,-746,347,861,-408,-261,474,42,-1684,-749,-177,1004,-657,2736,330,1865,833,1926,682,1435,0,-339,0,302,0,0,1143,841,722,782,779,
投资收益(万元),2763,1660,1414,34260,1525,1473,400,39553,39220,36626,6418,34551,7969,5971,-17,33283,5761,5734,12,21029,886,37,-17,26429,26774,25091,34,39406,39895,1441,395,43620,41464,39286,38401,3152,753,776,32,1125,1140,1113,132,1247,1257,1891,-50,1370,826,860,220,1308,455,455,0,1644,1000,0,0,1478,602,2109,990,2186,1377,3094,0,2465,1168,792,0,0,0,0,0,
营业外收支净额(万元),177,137,65,2662,762,223,103,3664,-750,-295,394,3054,2061,1842,247,827,559,351,18,13898,7260,6525,117,1266,704,409,359,1434,--,--,--,--,--,--,--,-877,0,--,0,-26,0,0,0,-98,0,0,1,-26,2,0,8,-47,-3,0,0,-140,0,38,0,13,0,0,0,0,148,0,-64,0,-53,-110,0,--,--,--,--,
利润总额(万元),9200,13527,8384,40801,3390,8289,2483,45153,38800,40830,8625,37622,9326,11786,1734,40285,10445,11865,3469,38167,10037,9479,1833,30294,28893,29528,2567,39330,38484,3083,2629,48963,42522,41988,41172,1317,-2459,-611,-195,792,-743,610,412,2467,1004,1674,541,2618,627,809,702,1594,-1232,-294,-176,3033,572,2876,433,3689,1694,4132,1614,3466,1424,2606,1319,2687,1255,1817,1107,818,663,743,75,
净利润(万元),7290,9517,5530,29143,3257,6282,1083,33044,30166,31166,6241,28032,8047,9018,763,28563,6869,8762,2021,27463,7645,7154,1210,21319,22177,22406,1730,28873,29297,2263,2083,31545,27746,27420,27991,180,-2360,-427,-212,185,-654,575,263,1712,838,1500,346,1631,479,710,453,961,-1257,-332,-191,1971,546,1611,323,2355,1260,3062,1171,2530,1210,2216,1121,2284,1067,1541,941,818,662,743,750,
