报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),-0.21,-0.14,-0.04,0.01,-0.11,-0.07,-0.04,-0.86,-0.17,-0.11,-0.06,-0.14,-0.06,0.01,0.03,0.39,0.45,0.67,0.45,3.17,1.42,2.1,5.41,1.73,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.04,3.06,3.18,3.27,6.92,6.9,6.95,6.85,14.48,5.33,3.57,2.86,5.92,2.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.14,--,-0.11,-0.14,-0.49,-2.92,-2,-2.03,-1.89,-1.13,-0.81,1.53,13.49,3.41,
主营业务收入(万元),64554,48381,22796,361988,297577,205091,143755,366187,201463,138839,68395,401815,363434,308646,115894,1043552,838865,532483,335891,2032487,754716,1373030,514606,249883,
主营业务利润(万元),9002,6151,2981,46387,38070,25183,21559,24256,17912,10084,5638,22406,23456,20599,5599,166267,153278,102056,64524,413713,166608,279653,86752,31168,
营业利润(万元),-127966,-86577,-24638,-97953,-50883,-33178,-19890,-274801,-79874,-52172,-30100,-76101,-17688,10066,6785,52922,80976,53538,37672,313321,136913,210158,62189,12690,
投资收益(万元),1247,1269,4468,461,830,673,-94,12514,10761,10188,218,1689,819,687,150,1224,1001,528,482,823,176,352,0,0,
营业外收支净额(万元),-1981,-794,98,98043,2773,2226,182,-60839,-1049,-793,857,8242,1564,1281,715,21022,18953,18500,9803,3983,3439,4077,40,0,
利润总额(万元),-129947,-87370,-24541,90,-48111,-30952,-19708,-335640,-80923,-52966,-29243,-67859,-16124,11347,7501,73944,99929,72038,47476,317305,140352,214235,62230,12690,
净利润(万元),-125984,-86458,-24801,8073,-43570,-28568,-17122,-344621,-69913,-45786,-24854,-58267,-25566,2467,5676,77572,90074,65863,43854,285569,127386,189286,63061,12690,
净利润(扣除非经常性损益后)(万元),-127307,-88997,-29413,-90466,-45871,-30431,-17326,-275896,-76702,-52432,--,-65695,--,1180,--,58355,--,49068,--,281601,124031,185201,63021,12690,
经营活动产生的现金流量净额(万元),-4621,-13156,-20137,-60137,-22898,4193,-37510,-209768,-127502,-127476,-56014,-41567,-43774,-56994,-97561,-586141,-401669,-408644,-190162,-101637,-73326,138118,202291,34102,
现金及现金等价物净增加额(万元),6478,3912,-1283,-172963,-119981,-95907,-37788,-259872,-157590,-161284,-54006,-461507,-470844,-363128,-339861,425885,369034,351615,660123,161922,-8845,102897,185970,34751,
总资产(万元),1571049,1585172,1682582,1744006,2117844,2173128,2294261,2401945,2709718,2803338,2814823,2867654,3073281,3161515,3114609,3478529,3472572,3360585,3605828,2862525,2149586,1702236,843230,265523,
流动资产(万元),1301803,1321436,1422316,1462948,1802707,1861597,1962592,2063931,2370395,2467874,2445183,2518008,2760199,2849677,2834274,3202992,3233667,3132662,3422002,2693087,2034596,1628793,812516,261064,
总负债(万元),821582,796510,827623,865251,1262045,1298884,1407689,1490775,1532357,1602956,1593510,1636213,1795192,1847106,1723384,2092385,2075064,1983549,2150290,2382843,1828087,1445123,754403,243275,
流动负债(万元),749513,724066,755274,792665,933596,970846,1077121,1160300,1225156,1295803,1252220,1295140,1347698,1400258,1311882,1629452,1881575,1775008,1928646,2154767,1810353,1429440,749655,243275,
股东权益不含少数股东权益(万元),749467,788662,854959,878756,855799,874244,886572,911171,1177362,1200383,1221313,1231441,1278089,1314408,1391225,1386144,1397508,1377036,1455538,479682,321499,257113,88827,22248,
净资产收益率加权(%),-15.48,-10.37,-2.86,0.93,-4.93,-3.2,-1.9,-32.17,-5.8,-3.77,-2.03,-4.48,-1.9,0.18,0.41,5.87,6.83,5.11,3.91,82.2,45.69,113.62,127.54,95.87,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
