报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.08,0,-0.01,0.26,0.13,0.01,-0.03,0.28,0.1,0,0.01,0.47,0.27,0.07,0.05,1.1,0.56,0.14,1.07,0.02,0.69,0.46,
每股净资产(元),2.56,1.83,1.82,3.76,3.62,3.5,5.66,5.69,5.51,5.41,5.52,5.51,5.31,5.11,10.32,10.27,9.78,3.66,3.51,--,2.15,1.46,
每股经营活动产生的现金流量净额(元),-0.22,-0.22,-0.14,0.03,-0.49,-0.39,-0.26,0.31,-0.52,-0.38,-0.28,0.18,-0.29,-0.28,-0.39,0.02,-0.64,-0.78,0.11,-0.7,0.55,0.25,
主营业务收入(万元),29234,15448,8087,31536,20087,11194,5412,22117,14622,8122,4688,20944,14289,7758,3796,18427,12411,6428,14001,3386,8741,6615,
主营业务利润(万元),14557,7745,4079,16322,9837,5722,2861,10902,7092,3508,2389,11040,7672,3816,1879,9405,6539,3260,7170,1730,4419,3096,
营业利润(万元),2200,-399,-329,3173,1257,48,-339,693,53,-766,-103,4547,2552,515,29,3727,1993,353,3155,109,1754,1121,
投资收益(万元),--,--,--,--,-30,--,--,18,--,--,--,--,--,--,--,-5,--,--,0,--,-35,-10,
营业外收支净额(万元),369,353,38,1143,658,51,22,1904,865,838,219,326,289,235,214,1092,340,189,760,74,505,280,
利润总额(万元),2569,-46,-292,4316,1915,99,-317,2597,919,72,116,4873,2841,751,244,4819,2333,542,3916,183,2260,1401,
净利润(万元),2328,25,-253,3776,1832,102,-266,2470,873,28,116,4213,2447,642,208,4186,1995,472,3434,138,1966,1267,
净利润(扣除非经常性损益后)(万元),--,-64,--,3672,--,59,--,2385,--,-13,--,3936,--,442,--,3852,--,376,3296,63,1832,1251,
经营活动产生的现金流量净额(万元),-6646,-6401,-4059,362,-6985,-5496,-2285,2781,-4598,-3380,-2468,1622,-2616,-2491,-1729,92,-2835,-2592,379,-2339,1578,712,
现金及现金等价物净增加额(万元),-5131,-6960,-4747,-5298,-12376,-9756,-3949,-5344,-9085,-6741,-3042,-1990,-5928,-5253,-2844,26051,24445,-2623,1665,-355,751,396,
总资产(万元),135014,64002,62021,64669,62497,59152,59305,58307,55262,52727,53642,54845,52737,49399,49907,50169,48928,19028,19299,--,11018,8954,
流动资产(万元),64304,44316,42174,44600,42396,41189,48359,49996,47429,45436,46732,47920,48015,44681,45465,46048,45306,15614,16871,--,8966,7139,
总负债(万元),56380,10368,8656,9584,9433,7790,7465,7164,5913,4208,4380,5700,5357,3824,3874,4345,5295,6820,7585,--,4882,4783,
流动负债(万元),54814,9418,7668,8628,8463,6796,6447,6122,5017,3308,3555,4851,4474,3128,3154,3600,4676,6196,6996,--,4582,4783,
股东权益不含少数股东权益(万元),77203,52205,51927,53607,51663,49934,50458,50723,49127,48282,49262,49146,47380,45574,46033,45824,43634,12208,11714,--,6137,4171,
净资产收益率加权(%),4.32,0.05,-0.47,7.25,3.72,0.2,-0.53,4.95,1.74,0.06,0.24,8.89,5.25,1.4,0.45,15.93,10.1,--,36.29,--,38.15,36.93,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
