报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.44,0.34,0.12,0.51,0.49,0.36,0.12,0.62,0.48,0.35,0.12,0.6,0.48,0.35,0.22,1.62,0.98,0.7,0.21,1.61,0.91,0.56,0.81,0.4,0.47,0.37,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.67,7.54,14.6,14.76,14.13,13.85,13.39,4.35,3.65,3.3,0,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.04,-0.15,-0.34,-1.49,-2.89,-2.58,-1.82,-0.58,0.07,-0.5,1.28,0.99,0.75,0.15,
主营业务收入(万元),213233,150028,68524,422515,306378,207605,82294,493011,329016,206258,86529,374182,259881,156824,61628,353169,248708,152955,69485,262571,161413,99934,161303,105582,110842,89595,
主营业务利润(万元),41558,29053,13348,69218,45836,30228,11590,58971,38724,24814,9417,46085,31419,19575,7380,48542,32118,20254,8652,33324,19824,12374,20036,12091,14898,10625,
营业利润(万元),13306,10063,3530,15613,14116,10310,3313,16524,13032,9456,2940,16570,12396,8219,2403,24159,14448,9604,3487,18017,9787,5977,9255,5089,5854,5301,
投资收益(万元),1127,1231,-22,-76,-74,-44,-27,20,20,--,--,--,--,--,--,--,--,--,--,7,7,0,15,15,0,275,
营业外收支净额(万元),775,546,446,1460,1176,706,540,4430,1933,1648,931,2950,2811,2710,1110,2822,2226,1940,44,1617,1144,762,399,174,-99,301,
利润总额(万元),14081,10610,3976,17073,15292,11016,3853,20954,14965,11104,3871,19520,15207,10929,3513,26982,16674,11544,3531,19634,10931,6739,9654,5263,5755,5602,
净利润(万元),11891,9181,3325,13796,13043,9525,3299,16552,12903,9412,3248,16137,12833,9298,2895,21235,12818,9018,2879,16139,9126,5603,8126,4041,4670,3706,
净利润(扣除非经常性损益后)(万元),11239,8723,2946,12575,12047,8927,2841,12805,11264,8014,2457,13669,--,7169,--,18968,--,7222,--,14771,8160,4962,7991,3899,4738,3386,
经营活动产生的现金流量净额(万元),32076,22716,337,4128,26507,4838,-865,-15755,-17303,12521,380,-1798,-958,-4088,-4571,-19901,-38666,-34586,-24405,-5762,659,-4966,12755,9871,7496,1482,
现金及现金等价物净增加额(万元),-2041,-10049,-7720,-10359,1643,-819,-2087,-13908,-13322,-8506,-13602,-11588,-12536,-5273,-5206,50183,62149,68339,96049,3453,12230,2987,-6150,-2494,6947,1372,
总资产(万元),741890,721817,703127,739435,743383,718772,674305,662194,643433,619506,542190,522551,493168,448483,411822,417812,429530,402436,368914,244803,232897,207217,179710,0,119499,72089,
流动资产(万元),575211,554109,531307,565070,573230,548070,505352,497244,483701,461026,387792,366586,348882,309273,279787,290331,324304,310181,284674,163172,155226,130478,105478,--,82108,44841,
总负债(万元),495526,478163,463452,503086,507788,486694,446578,437765,422653,402217,329993,313602,287524,246374,216115,220042,240177,216883,189500,201256,196369,174212,152308,--,100224,57483,
流动负债(万元),490968,468905,449094,488435,493230,471806,436681,427580,414052,394217,320993,304315,275236,229686,198728,202067,217517,195385,170700,182456,172069,157912,145508,--,100224,54483,
股东权益不含少数股东权益(万元),246359,243649,239669,236344,235591,232073,227722,224424,220775,217284,212192,208944,205639,202105,195702,197765,189347,185548,179409,43541,36527,33005,27402,0,19276,14606,
净资产收益率加权(%),4.91,3.81,1.4,6,5.67,4.17,1.46,7.65,6.01,4.41,1.54,7.97,6.39,4.65,1.45,12.06,7.62,5.68,2.15,45.5,0,18.55,34.82,0,27.57,28.12,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
