报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.1,0.08,0.04,0.06,0.08,0.07,0.07,0.25,0.24,0.17,0.1,0.5,0.4,0.25,0.13,0.54,0.48,0.28,0.1,0.41,0.33,0.21,0.1,0.59,0.5,0.36,0.75,0.65,0.66,
每股净资产(元),--,--,--,--,--,--,--,--,--,7.67,--,--,5.95,5.8,7.44,7.31,7.24,7.04,6.86,6.76,6.68,6.56,8.39,8.28,8.18,4.33,3.97,3.22,3.73,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.71,0.18,0.37,1.65,1.26,0.19,0.45,0.26,0.59,0.32,0.58,0.56,0.45,0.26,1.85,1.32,0.63,
主营业务收入(万元),91838,61769,29673,91071,67427,45090,21586,90077,63372,38868,21531,97803,74257,49123,21179,95077,73786,46295,18848,72062,52398,32727,13805,52540,38327,24797,53655,41433,25734,
主营业务利润(万元),12552,9025,3955,10432,8772,6426,2891,13164,11361,7478,4026,19533,15221,10016,4425,20023,15323,9599,3774,13761,10471,6835,2966,11123,8790,5984,12250,10735,6767,
营业利润(万元),3654,3130,1670,1394,2927,2588,1278,3069,3923,2582,1401,7111,5961,3700,1481,6126,5315,3032,877,4155,3609,2179,700,3575,3414,2362,4901,4945,3132,
投资收益(万元),1307,754,425,1663,1261,837,469,608,243,125,69,1,1,--,--,87,87,42,42,32,32,32,--,30,30,30,33,30,7,
营业外收支净额(万元),588,269,109,1341,666,466,291,1832,640,490,175,860,449,323,83,469,506,374,320,904,461,430,263,1057,214,192,408,--,2,
利润总额(万元),4242,3399,1780,2735,3592,3054,1569,4901,4563,3072,1577,7972,6410,4022,1564,6595,5821,3406,1197,5058,4070,2609,964,4632,3628,2554,5309,5224,3134,
净利润(万元),3654,2905,1536,2392,3103,2626,1364,4193,3862,2598,1350,6733,5455,3434,1329,5572,4948,2895,1018,4280,3465,2223,819,3927,3088,2168,4478,3330,2001,
净利润(扣除非经常性损益后)(万元),3159,2680,1445,1258,2541,2232,1118,2642,3322,2185,1202,6001,--,3160,--,5173,--,2577,--,3512,0,1857,--,3019,0,1995,4131,3037,1954,
经营活动产生的现金流量净额(万元),1825,-8957,-7090,10177,2044,-1276,3450,8560,8007,2786,1003,9415,9581,2492,3844,17170,13076,1995,4653,2745,6176,3289,4657,4451,3569,1534,11077,7898,1912,
现金及现金等价物净增加额(万元),9394,14243,-1511,-25005,-7933,-4124,788,23399,32965,38755,-2930,-869,1732,1607,-538,-1151,2603,-5241,435,-24483,-7259,-7513,-623,23644,39347,-2535,9884,-6629,8011,
总资产(万元),185877,193426,187201,176610,169583,166994,168223,167621,166935,169427,113547,111277,111785,115706,110026,111259,108573,108962,107804,103257,109045,108316,115730,108411,124657,77870,74391,60190,50793,
流动资产(万元),63043,75710,73374,65746,68593,71068,75168,79786,90002,95104,39406,37389,39953,43093,38197,38931,40002,42421,42004,40393,54235,54322,62400,53840,73457,28766,25816,16757,25494,
总负债(万元),38499,46756,40724,31669,23869,21758,23325,24088,24137,27893,30490,29531,31317,37259,32644,35206,33314,35756,36475,32946,39547,40060,48633,42150,59235,51897,50585,40862,39540,
流动负债(万元),35149,43295,37204,28048,20179,17977,19865,20627,20228,23894,27851,26815,29243,35130,30766,33280,31537,32790,33455,29136,35918,35253,43753,36095,47529,32170,28236,23693,37031,
股东权益不含少数股东权益(万元),147379,146670,146476,144940,145713,145236,144898,143534,142798,141534,83057,81706,80429,78408,77342,76013,75259,73206,71329,70311,69498,68256,67096,66261,65422,25973,23805,19328,11253,
净资产收益率加权(%),2.5,1.99,1.05,1.66,2.14,1.81,0.95,3.42,3.3,2.52,1.65,8.55,6.93,4.42,1.73,7.61,6.8,4.03,1.44,6.26,5.09,3.29,1.23,10.17,0,8.71,20.76,22.96,19.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
