报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),-0.04,0,0,-0.87,0.04,0.03,0.03,0.12,0.17,0.3,0.26,0.77,0.67,0.57,0.31,1.45,1.38,0.77,0.29,1.01,0.79,0.53,0.15,1,0.04,0.02,0.01,0.01,0.04,0.02,0.01,0.02,0.07,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,4.02,--,--,8.41,--,8.6,8.14,9.74,9.4,5.52,4.8,4.66,4.33,4.08,3.77,3.56,4.12,2.15,2.12,2.1,2.09,2.13,2.11,2.1,2.09,2.15,2.12,2.09,2.02,2.08,5.57,5.54,5.46,5.41,5.33,5.39,5.33,5.22,5.11,5.1,5.03,4.95,2,0,1.74,0,1.51,1.49,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.95,--,-1.2,-0.87,-0.55,0.6,-0.2,-0.4,-0.28,1.49,0.92,1.06,0.33,-0.61,0.18,0.08,-0.09,0.04,-0.03,-0.1,-0.2,0.03,-0.02,0.02,0.02,0.05,0,0,0,0.06,0,0,0,-0.54,0,0,0,0.05,0,0,0,0.12,0,0.07,0,
主营业务收入(万元),3863049,2496800,1242612,6323767,4900500,3524983,1697171,8132856,7161695,4781289,2232702,9540759,7489471,5225764,2164831,6976057,4116814,2515131,1066610,3864418,2518289,1626046,739908,2100628,173221,114018,36877,276803,173443,113908,52143,292703,201136,126335,42124,192535,164221,108930,40072,163842,134361,79152,29368,150670,105355,67517,21462,147450,107748,66654,21400,120066,51130,77202,41349,
主营业务利润(万元),189861,135372,64655,299254,218233,152554,72055,398719,285810,196640,109762,539036,398234,289885,133740,496601,363193,224577,82328,341595,223489,136830,53812,223659,8481,5316,2178,10826,9606,6566,2831,8489,10106,6362,--,8091,8581,5959,2769,12912,8426,5263,2214,13618,9923,6023,2389,13023,9648,5808,2213,11132,5086,8599,5744,
营业利润(万元),10704,14607,8729,-139622,46222,34661,18330,116287,105731,82850,54521,233283,193972,152510,78011,245702,212041,125916,54635,200271,151070,93008,32716,138059,1108,831,473,445,1319,974,474,711,2073,1216,561,2003,4166,2702,1386,4922,3619,2286,990,6723,5013,3086,1233,6325,4537,3039,1219,6385,2971,4599,1528,
投资收益(万元),44,44,--,3,360,70,70,41,139,139,204,1155,1737,1736,885,1039,976,676,115,539,177,177,117,542,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),-1057,-1205,-895,-2939,150,354,230,-3055,-3000,-2381,-1151,-7364,-3690,-2282,-1418,-6984,-6176,-2507,-1764,-3951,-4680,148,-1433,-3026,49,-15,-23,366,--,54,--,--,--,--,--,-66,0,0,0,-254,0,0,0,-112,0,0,0,37,0,-8,0,0,0,0,0,
利润总额(万元),9647,13403,7834,-142561,46372,35015,18560,113233,102731,80468,53370,225920,190282,150228,76593,238718,205864,123408,52870,196320,146391,93156,31283,135033,1157,816,450,811,1461,1028,474,1467,2045,1238,536,1966,4169,2697,1386,4669,3557,2256,997,6631,4914,3089,1233,6362,4587,3031,1219,6344,2934,4587,1519,
净利润(万元),-8872,892,584,-172434,7160,6206,5296,24401,33665,30160,26009,76714,66452,56599,30894,111624,103344,57576,21733,75577,59534,39441,11375,61487,1096,655,276,359,1160,655,384,693,2116,1242,358,1006,2804,1879,1039,3125,2353,1444,665,4402,3232,2029,783,3797,2931,1852,557,3681,1782,2737,982,
